,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
70,0.046487204168932865,3.8634301958944732,43.90243902439025,0.5944444444444444,0.2619047661622365,0.3888888905445735,0.20000000049670538,2.660655424067148,73.4375,0.8044270833333333,0.7014700695872307,0.7562500052154064,0.7041666693985462,0.13842597541714716,3.7588960630035486,59.25925925925925,0.6550347222222221,0.5261904783546925,0.6604166713853677,0.4847222293416659,2.2243491963825437,0.6983498792105066,90.32258064516128,0.8,0.533333346247673,0.625,0.5416666716337204,5.903899055272682e-05,0.49473230915930405,94.11764705882352,0.8111111111111112,0.9629629850387573,1.0,0.9333333373069763,8.659281313415262e-06,0.835043984342218,66.66666666666666,0.75,0.2857142984867096,0.5,0.20000000298023224,0.09812035994659853,1.8543279614234838,76.92307692307693,0.8333333333333333,0.7857142686843872,0.75,0.8333333432674408,0.0027802483718306,1.5530872795098776,60.0,0.6666666666666667,0.25,0.5,0.1666666716337204,0.02058746015081655,2.5295386010302,37.5,0.8333333333333334,0.2857142984867096,1.0,0.1666666716337204,0.13800077048612105,3.299266755906931,53.91304347826087,0.5632936507936509,0.3859259307384491,0.3488888949155807,0.5396825432777405,0.002327912042967053
71,0.05932726947052545,3.1477092105033737,56.09756097560976,0.47361111111111115,0.5402421752611796,0.5019841343164444,0.6083333343267441,2.4465891462035154,77.34375,0.8046874999999999,0.7529304157942533,0.7994047682732344,0.7416666718199849,0.003163592333178813,3.2918974617211743,60.317460317460316,0.6321180555555556,0.5285534014304479,0.6380952410399914,0.49583333854873973,0.00015320368964830011,0.5417624102925932,87.09677419354838,0.9375,0.5833333432674408,0.625,0.625,0.0002788796124222556,0.37507456973494196,94.11764705882352,0.8111111111111112,0.9629629850387573,1.0,0.9333333373069763,1.7848639642670213e-05,0.7009273028879852,66.66666666666666,0.625,0.7000000029802322,1.0,0.625,0.002968386101854379,1.4193810477609334,76.92307692307693,0.8,0.7857142686843872,0.75,0.8333333432674408,6.03715549348877e-05,2.0323642861052074,60.0,0.5416666666666667,0.3333333432674408,0.5,0.25,0.01404308526129222,0.533677319862559,75.0,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.008164639382495209,2.660038280300429,63.47826086956522,0.5957142857142856,0.3260317504405975,0.38888888955116274,0.3444444457689921,0.007046282582494829
72,0.03314042682835241,3.6046800747834777,53.65853658536586,0.516468253968254,0.46922799944877625,0.48888889451821643,0.48968254774808884,3.3097863380097334,76.5625,0.8065104166666667,0.7325435094535351,0.8114583361893892,0.7129464391618967,9.938450688209875e-07,4.407943992292503,62.96296296296296,0.7075396825396826,0.5460888730982939,0.7270833365619183,0.4890873084465663,3.3334952228679055e-07,0.9784629481860599,90.32258064516128,0.6755952380952381,0.36666667461395264,0.5,0.2916666716337204,0.0001580232100133268,0.6522632955111282,82.35294117647058,0.7888888888888889,0.5629629890124003,0.6666666666666666,0.4888888994852702,3.781789037319848e-05,0.5555342967200998,66.66666666666666,0.75,0.2857142984867096,0.5,0.20000000298023224,0.0008828985404068455,1.3762577280754298,76.92307692307693,0.7166666666666667,0.761904776096344,0.7083333432674408,0.8333333432674408,3.164220522142467e-05,1.6680356238181484,50.0,0.36666666666666664,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0025127143714964795,2.3076393881131407,50.0,0.75,0.5,1.0,0.3333333432674408,0.3885656932393909,3.101524971558872,64.34782608695652,0.5922619047619048,0.28486772775650027,0.3333333363135656,0.3488888919353485,0.03250433838640138
73,1.2947829375873873e-05,4.675488209083499,58.536585365853654,0.5273809523809524,0.41645022730032605,0.4944444497426351,0.36746032536029816,2.7449539380503896,76.5625,0.8333333333333333,0.7544552851468325,0.7971726227551699,0.7885416708886623,2.9684223467748795e-06,3.8436022765113385,62.96296296296296,0.6619791666666667,0.5600529176493486,0.6875000055879354,0.5248015945156416,2.503052805415194e-05,0.7340636204804606,90.32258064516128,0.8083333333333333,0.5416666716337204,0.75,0.4583333358168602,1.310416311090055e-05,0.6421513276179168,88.23529411764706,0.7888888888888889,0.5820106069246928,0.6666666666666666,0.5166666706403097,2.6088561210900532e-06,1.209606791946028,66.66666666666666,0.625,0.7000000029802322,1.0,0.625,0.0010271572623641641,1.4100765016929842,84.61538461538461,0.9,0.875,0.800000011920929,1.0,0.0002408647563166867,1.4402345849034055,70.0,0.8333333333333333,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.0009721509671832386,2.7664912171862444,37.5,0.8333333333333334,0.2857142984867096,1.0,0.1666666716337204,0.03589518203442763,3.188882708426526,61.73913043478261,0.5771428571428572,0.2850793719291687,0.3155555586020152,0.32666666905085245,0.0012880672594449184
74,0.00012888026011650047,4.484954194656091,56.09756097560976,0.5125000000000001,0.7297979891300201,0.6309523930152258,0.8916666706403097,2.5049800425585707,75.78125,0.8369791666666667,0.7311011981219053,0.7843750063329935,0.7645833399146795,0.0013541476171723937,3.0579168818676243,62.96296296296296,0.6814484126984125,0.5885702446103096,0.666468258947134,0.6217261962592602,6.952346518881683e-07,0.37283706975456044,87.09677419354838,0.875,0.4166666716337204,0.5,0.375,0.00014128889051413468,0.23440818645737194,88.23529411764706,0.8055555555555555,0.9444444378217062,0.9444444378217062,0.9444444378217062,0.00013720534360791125,0.7052286865327511,77.77777777777779,0.6166666666666667,0.375,0.5,0.30000001192092896,0.01969487467416469,1.6706181355217569,76.92307692307693,0.75,0.694444477558136,0.6666666716337204,0.9000000059604645,0.0022478753637046127,2.4787520701306724,70.0,0.625,0.6666666865348816,1.0,0.5,0.0006402940586579206,0.6497806328707653,87.5,0.75,0.9230769276618958,0.8571428656578064,1.0,0.1343045061174528,2.733936767910677,53.91304347826087,0.5599999999999999,0.3435449759165446,0.3144444465637207,0.4666666746139526,0.00046830564489541807
75,0.025101333778496736,3.6742856608290277,60.97560975609756,0.5694444444444444,0.5268518726030985,0.5500000019868215,0.5083333402872086,2.6571323716660245,75.0,0.8129836309523809,0.6528988443315029,0.7843750026077032,0.6264880998060107,0.14691682874397083,3.3721572673075286,60.84656084656085,0.7419642857142857,0.601620384802421,0.646527785807848,0.6540674678981304,0.0007470740256462996,1.7988330189074098,80.64516129032258,0.7654761904761905,0.0,0.0,0.0,0.00026890959876827797,0.7432751510824523,94.11764705882352,0.8333333333333334,0.9523809552192688,1.0,0.9166666666666666,0.0008000799983107007,0.4294930125984188,77.77777777777779,0.65625,0.875,0.875,0.875,0.0007419113147109314,1.4591286053134296,69.23076923076923,0.7395833333333333,0.6857142746448517,0.6666666865348816,0.75,8.866907788966063e-06,1.5029969361139588,70.0,0.625,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.0031728817572296373,1.5597337803690103,50.0,0.8333333333333334,0.5,1.0,0.3333333432674408,0.0010970328769063754,3.377182219035749,63.47826086956522,0.5597222222222221,0.33555555740992227,0.4500000019868215,0.3166666696468989,0.007670411920714643
76,0.01062120736327893,3.4608513384075006,58.536585365853654,0.5625,0.5023088107506434,0.5166666706403097,0.5166666706403097,2.651899378653018,73.4375,0.8257626488095239,0.7213737815618515,0.685119055211544,0.808333333581686,0.000732439484830501,4.4244054745085295,58.201058201058196,0.6479414682539683,0.3567460353175799,0.5472222243746122,0.288988100985686,0.3002793588713116,1.3225886465278367,83.87096774193549,0.7107142857142856,0.1666666716337204,0.25,0.125,0.0004189085132415746,0.8034642999974622,88.23529411764706,0.7888888888888889,0.8962963223457336,1.0,0.8222222328186035,1.0116795767997022e-05,0.6141229660647568,77.77777777777779,0.625,0.8333333432674408,1.0,0.75,1.5919885673894651,1.5789058170737915,76.92307692307693,0.9166666666666667,0.761904776096344,0.75,0.875,0.0012128747005550782,1.8598940506589798,50.0,0.8333333333333333,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.014438274453019725,1.640716351711367,62.5,0.6666666666666666,0.6666666865348816,1.0,0.5,0.0015992532077234167,3.597000482630163,66.95652173913044,0.5223809523809525,0.25259259740511575,0.3333333353201548,0.2544444461663564,0.03387947388296984
77,0.0011572279095812942,3.2593432786596273,65.85365853658537,0.6270833333333333,0.5684343576431274,0.6027777890364329,0.5563492178916931,3.511020947382554,75.78125,0.8308593750000001,0.7828012444078922,0.7072916738688946,0.9072916693985462,0.001399939237112259,3.9268679924770016,64.02116402116403,0.7249255952380952,0.6092021564642588,0.6572420677791039,0.6140873084465662,0.00018526091817905086,0.8080582758195286,87.09677419354838,0.8958333333333334,0.7083333432674408,0.8333333358168602,0.75,2.9785459389033785e-05,0.24236435823793473,88.23529411764706,0.8111111111111112,0.9220779339472452,0.8611111044883728,1.0,2.435918980766891e-06,0.8045992329443492,77.77777777777779,0.6875,0.875,0.875,0.875,4.089242505415289e-05,2.0138920174616715,84.61538461538461,0.7666666666666666,0.8571428656578064,0.75,1.0,0.0003668634662256922,1.843570990446923,60.0,0.65625,0.619047611951828,0.8333333432674408,0.5,0.0064227739659421905,0.877118112062824,50.0,0.75,0.6000000238418579,0.75,0.5,0.003254341350049299,3.2031787121160873,53.91304347826087,0.561547619047619,0.3377248704433441,0.38333333730697633,0.373333336909612,0.9351866120937176
78,0.06156791788575185,4.001948685404463,51.21951219512195,0.5472222222222222,0.5306397378444672,0.4841269999742508,0.6472222258647283,2.687611990628012,78.125,0.8067708333333334,0.722365839406848,0.7215773854404688,0.7770833391696215,0.0014664445186474376,3.7725851722703942,60.317460317460316,0.6758184523809524,0.6625673087934653,0.5807043698926767,0.8266865101953348,0.2236967699638573,0.4595248010053944,87.09677419354838,0.75,0.45000000298023224,0.5,0.4166666716337204,0.36253559623589654,0.23474550219264342,88.23529411764706,0.8333333333333334,0.5925926367441813,0.600000003973643,0.600000003973643,0.5668800060960753,1.3390557777668501,66.66666666666666,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0015248610996643416,0.9437535711446146,84.61538461538461,0.8229166666666667,0.7777778208255768,0.9000000059604645,0.75,7.297524294080288e-05,1.2630721640123102,80.0,0.5,0.444444477558136,0.5,0.4000000059604645,0.009841722839672157,0.9719383591414655,75.0,0.75,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.011685542817223227,3.3599561286711808,64.34782608695652,0.6165079365079366,0.23460317850112916,0.3,0.22444444596767427,2.3739087228661986
79,0.0020977146845421986,3.518677326867887,56.09756097560976,0.5812499999999999,0.5179034024477005,0.4845238154133161,0.575000007947286,2.6103362541860076,75.0,0.7942708333333333,0.6992965433746576,0.8052083365619183,0.6666666688397527,0.0017002481195503639,3.797469988182449,60.84656084656085,0.6588045634920635,0.4837963009874026,0.6145833370586237,0.41577381392319995,0.00015772331868799583,1.2339906900940263,83.87096774193549,0.8333333333333334,0.25,0.25,0.25,1.4000945260489568e-07,0.42575326370637856,94.11764705882352,0.8333333333333334,0.9629629850387573,1.0,0.9333333373069763,0.0031026216045838767,1.4650248243182107,66.66666666666666,0.59375,0.7857142686843872,0.8333333432674408,0.75,1.4576354212508783e-05,1.6913530226025983,76.92307692307693,0.875,0.7333333492279053,0.8333333432674408,0.75,0.010752367699896584,2.276475513446824,60.0,0.4,0.3333333432674408,0.375,0.30000001192092896,0.0009654000310943714,2.2287225187753865,50.0,0.6666666666666666,0.5,1.0,0.3333333432674408,0.4673070895626105,3.4638401628624913,62.60869565217392,0.5244444444444444,0.37333333094914756,0.4388888915379842,0.36000000437100727,1.2259862055995912
80,0.03945401847033563,4.186069278476623,58.536585365853654,0.5652777777777778,0.5484127004941305,0.5365079442660013,0.6845238109429678,3.5416291609377684,72.65625,0.8018229166666665,0.6570120994001627,0.8572916723787785,0.5739583419635892,0.05620805628674278,4.188785781273192,61.37566137566137,0.656547619047619,0.47761497770746547,0.645833338300387,0.42321429153283435,0.0005453024929121848,1.3691985552854462,87.09677419354838,0.8833333333333333,0.4166666716337204,0.5,0.375,4.15389430818282e-06,0.6907756187179922,94.11764705882352,0.8333333333333334,0.9696969787279764,1.0,0.9444444378217062,0.000727859513885774,1.5438016142266753,66.66666666666666,0.6166666666666667,0.4166666865348816,0.3571428656578064,0.5,0.03754922395739259,1.5553749534998997,76.92307692307693,0.9166666666666667,0.761904776096344,0.75,0.875,0.016520339457239092,2.3719252862044313,70.0,0.43333333333333335,0.375,0.5,0.30000001192092896,0.00038788698768099016,4.660836058915581,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.04225994415507143,4.468852972518241,48.69565217391305,0.4982539682539683,0.30582010944684346,0.2688888927300771,0.39555556178092954,0.44195816452866843
81,0.09151741859190485,3.941415138273859,53.65853658536586,0.55625,0.7024475485086441,0.6287698447704315,0.8333333333333334,2.802994569553531,76.5625,0.8180245535714284,0.7547303531318903,0.7656250074505806,0.8130208384245634,0.00042853697722748576,3.3871595954399116,63.49206349206349,0.6714037698412697,0.6017977483570576,0.6643849288423856,0.6118055619299412,0.293678875823131,0.9506529611010396,87.09677419354838,0.8869047619047619,0.5416666716337204,0.625,0.5,6.658751872657017e-06,0.030194256064506438,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0027686835472174017,1.178713694255733,55.55555555555556,0.65,0.3333333432674408,0.2857142984867096,0.4000000059604645,8.654350005948633e-05,1.7484479256650403,84.61538461538461,0.9,0.875,0.800000011920929,1.0,8.040758495757125e-06,2.8747788441267335,70.0,0.46875,0.7000000029802322,1.0,0.625,0.0009476023509930521,1.2720524287431594,62.5,0.5833333333333334,0.7272727489471436,0.800000011920929,0.6666666865348816,0.0001809237174021168,3.591138254276589,61.73913043478261,0.5930555555555556,0.28460318048795064,0.3611111124356588,0.3022222230831782,0.031353741795847996
82,0.00090028185433935,4.095409260035675,60.97560975609756,0.5340277777777778,0.6675084332625071,0.7166666785875956,0.638888900478681,2.9496977888919353,75.0,0.7751488095238095,0.7132388558238745,0.7500000027939677,0.7593006007373333,4.5490487354228994e-05,3.818908636857274,63.49206349206349,0.6656001984126982,0.5119524088998636,0.684027781089147,0.45952381504078704,1.478883747936098e-06,0.6529869602977385,87.09677419354838,0.9375,0.5000000149011612,0.625,0.5,1.334961131522262e-05,0.4673778418516892,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0001830653548337721,1.4625974272180775,66.66666666666666,0.59375,0.3333333432674408,0.5,0.25,0.00010047223787549102,1.3084334056888902,76.92307692307693,0.8020833333333333,0.7750000059604645,0.7083333432674408,0.875,3.7374288395005877e-06,1.9651650099758284,60.0,0.625,0.6666666865348816,0.800000011920929,0.625,0.001593376906157868,3.7264125077937873,37.5,0.6666666666666666,0.2857142984867096,1.0,0.1666666716337204,0.11499790037747926,3.221765786861413,64.34782608695652,0.5392460317460318,0.3733333388964335,0.3888888915379842,0.3900000035762787,0.004010254706823266
83,2.1723781711411126e-05,3.6811393582223224,58.536585365853654,0.4611111111111111,0.4894660860300064,0.5166666706403097,0.4841269999742508,3.0725518833370664,75.0,0.834375,0.7246031872928143,0.7697916738688946,0.7541666720062494,0.12652670119357293,3.3041079508707276,59.25925925925925,0.6698660714285714,0.5644841392834982,0.6229166686534882,0.5804563543448845,0.0015286084091038934,0.8511835280568989,90.32258064516128,0.9142857142857144,0.5833333432674408,0.625,0.625,0.00014612882100495863,0.39458393262517216,94.11764705882352,0.8125,0.6190476218859354,0.6666666666666666,0.5833333333333334,8.366561323999629e-07,2.751359244964499,55.55555555555556,0.5166666666666666,0.38461539149284363,0.3125,0.5,9.366985136931409e-05,2.1862037848443454,84.61538461538461,0.84375,0.9000000059604645,0.8333333432674408,1.0,2.702218610739733e-07,2.437930299046238,60.0,0.53125,0.533333346247673,1.0,0.375,0.00018887576565341474,2.681364578689875,37.5,0.5833333333333334,0.2857142984867096,1.0,0.1666666716337204,0.001745630072891255,3.898400720013924,58.26086956521739,0.6153174603174603,0.4495767255624135,0.42142857710520426,0.54888889392217,0.878825761032035
84,1.7411729612554212,4.064863946604843,60.97560975609756,0.6013888888888889,0.5200216372807821,0.6111111243565878,0.46666667362054187,3.2398492348689185,78.125,0.882328869047619,0.7681908532977104,0.7208333425223827,0.8931547664105892,0.002089733267847262,4.305538246325565,61.37566137566137,0.6508680555555556,0.5055976534883181,0.6722222256163756,0.46855159165958565,1.884044838706938e-07,0.6598623800198238,83.87096774193549,0.8392857142857143,0.25,0.25,0.25,3.5969759988077725e-07,0.5487819287612326,94.11764705882352,0.8333333333333334,0.9629629850387573,1.0,0.9333333373069763,2.19083051114201e-05,3.053879359704572,66.66666666666666,0.5625,0.3333333432674408,0.5,0.25,0.004969789443125602,2.0343966291278006,69.23076923076923,0.8020833333333333,0.4285714328289032,0.5,0.375,0.00019543318666051773,2.19050346517517,50.0,0.53125,0.722222238779068,0.7000000029802322,0.75,0.09748493376410024,1.5282351924443403,75.0,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.0020084504266642393,3.914240516168263,53.04347826086957,0.5564285714285714,0.3139682590961456,0.30000000397364296,0.3811111142237981,0.0025609246094463103
85,0.023178791886663448,4.217635929148863,60.97560975609756,0.5826388888888889,0.5111111352841059,0.5388888965050379,0.5083333353201548,2.9173800435463817,78.125,0.8075520833333334,0.760119054466486,0.8916666693985462,0.7062500081956387,0.00019134515390045354,4.074909681345925,60.317460317460316,0.6414930555555557,0.5168440441290537,0.6180555609365305,0.47976190969347954,0.00862288702612002,1.5370761413112364,83.87096774193549,0.6607142857142857,0.10000000149011612,0.25,0.0625,1.017950056586555e-06,0.6093072448007129,94.11764705882352,0.8125,0.6190476218859354,0.6666666666666666,0.5833333333333334,1.1343771408412645e-07,2.256714465502002,66.66666666666666,0.5625,0.3333333432674408,0.5,0.25,9.33704806388783e-07,1.5249092017130719,69.23076923076923,0.9,0.625,0.800000011920929,0.6666666716337204,4.0396500587707385e-05,2.3171071978402225,70.0,0.6666666666666667,0.4000000059604645,0.5,0.3333333432674408,4.49925689390165e-05,2.5506955460395977,50.0,0.75,0.5,1.0,0.3333333432674408,0.001446634475329081,4.159063904803285,59.130434782608695,0.6519444444444443,0.3400000035762787,0.3788888911406199,0.3955555578072866,0.000333185440461969
86,9.280186881862152e-07,4.078380520186005,60.97560975609756,0.5111111111111112,0.4854978372653325,0.5222222208976746,0.46111111839612323,2.9186765789158122,75.0,0.7939732142857143,0.6819017939269543,0.691666666418314,0.7217261977493763,1.3704134233508785e-05,3.8905050580452647,65.60846560846561,0.6788194444444443,0.6332461684942245,0.6696428631742796,0.6493055621782938,0.00032670050178032,0.6424961410925777,90.32258064516128,0.9434523809523809,0.5833333432674408,0.625,0.625,3.1552998028547422e-06,0.37990072643290707,94.11764705882352,0.8333333333333334,0.6363636453946432,0.6666666666666666,0.6111111044883728,0.00016286456771573613,1.2851245084951695,55.55555555555556,0.5625,0.800000011920929,0.75,0.875,1.9516775239576765e-05,1.9870646635255902,69.23076923076923,0.8666666666666667,0.6857142746448517,0.75,0.6666666865348816,3.7182615033599723e-06,3.513827729568329,70.0,0.7666666666666666,0.7857142984867096,1.0,0.7000000029802322,0.00733742170322679,1.5816544394647405,62.5,0.75,0.6666666865348816,1.0,0.5,0.003739988399318835,4.652087474491852,50.43478260869565,0.4321031746031746,0.3668783068656921,0.3306349257628123,0.47555555899937946,0.9031973815754624
87,0.00023533440609569637,3.4508397762693646,56.09756097560976,0.5916666666666667,0.6355820347865423,0.7087301661570867,0.6888888950149218,2.101683104638087,78.125,0.8557291666666668,0.7588474228978157,0.7822916731238365,0.7583333421498537,0.000884942271476666,4.290222394919808,59.25925925925925,0.5805555555555555,0.439526221404473,0.6381944480041662,0.3750000024835269,3.3916165033966172,0.8756966689467994,87.09677419354838,0.7583333333333334,0.36666667461395264,0.375,0.4166666716337204,8.733744976972343e-05,0.30445735282007513,94.11764705882352,0.7888888888888889,0.629629651705424,0.6666666666666666,0.600000003973643,5.301634710675899e-06,2.209570543357593,66.66666666666666,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,9.954107241699589e-06,2.2902652088769146,69.23076923076923,0.8333333333333333,0.6857142746448517,0.75,0.6666666865348816,5.149398798409339e-06,4.583394439526118,50.0,0.5416666666666667,0.1428571492433548,0.5,0.0833333358168602,0.0002546395922933232,1.3413223072820668,50.0,0.6666666666666666,0.6000000238418579,0.75,0.5,0.0002266523849545292,3.1903631629823073,64.34782608695652,0.5783333333333334,0.42841269771258034,0.4388888935248057,0.44333333770434064,0.0006224895311126293
88,3.4248886217629366e-05,4.073834725831711,58.536585365853654,0.5595238095238095,0.45555556813875836,0.5138888905445734,0.4273809591929118,2.8694858691339737,74.21875,0.8239583333333335,0.728508323431015,0.7041666768491268,0.7781250067055225,3.892239453581336e-06,3.9246601672582053,65.07936507936508,0.6701388888888888,0.642607635507981,0.6426587415238222,0.7085317522287369,3.308645817568513e-07,0.6784374573697785,83.87096774193549,0.7559523809523809,0.3392857164144516,0.3125,0.375,1.1098257204882737e-06,0.3443541331899517,94.11764705882352,0.8111111111111112,0.9333333373069763,1.0,0.8888888955116272,6.784302776241942e-06,1.1352393764429647,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.005467433169380184,1.9752269696557414,69.23076923076923,0.7708333333333333,0.625,0.625,0.625,0.01167111015045487,2.738797367025394,60.0,0.625,0.619047611951828,0.8333333432674408,0.5,6.237239552391219e-07,1.8708439739925062,62.5,0.8333333333333334,0.6666666865348816,1.0,0.5,0.008318908510472517,3.9221568587559164,53.91304347826087,0.5953968253968254,0.3632804274559021,0.4144444465637207,0.41333333949247997,8.55818752341623e-06
89,0.15526167677153863,4.336314183517457,60.97560975609756,0.5326388888888889,0.526154413819313,0.5583333373069763,0.5472222293416659,3.1979581878298178,75.0,0.8020833333333334,0.6476801093667746,0.8072916679084301,0.5796875096857548,0.2781535831367861,4.089511046233503,57.14285714285714,0.5987847222222221,0.5622715391218662,0.5753472279757261,0.5951388974984487,6.740130675354293e-11,1.4368825728029413,87.09677419354838,0.5327380952380952,0.1666666716337204,0.25,0.125,0.002538877278601904,0.22193084186564171,94.11764705882352,0.7888888888888889,0.629629651705424,0.6666666666666666,0.600000003973643,0.0009543190536136073,0.31535529833752696,77.77777777777779,0.7166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,4.528148779019115e-08,1.201251796133517,76.92307692307693,0.8020833333333333,0.7750000059604645,0.7083333432674408,0.875,0.000130613771427359,2.509760815351722,70.0,0.6875,0.4285714328289032,0.5,0.375,0.0001458851523401366,1.2811208520298103,62.5,0.75,0.6666666865348816,1.0,0.5,0.11537567010182974,3.8651152185619786,65.21739130434783,0.588015873015873,0.35015873511632284,0.4333333373069763,0.3444444497426351,8.730440782824016e-06
90,0.7344327686844341,4.618309334646116,51.21951219512195,0.6166666666666666,0.5046897580226263,0.5,0.5138888905445734,2.8708291880048025,76.5625,0.8536458333333333,0.7525703608989716,0.7302083391696215,0.8364583365619183,9.225632995834078e-07,3.8648998865526427,64.02116402116403,0.7123263888888888,0.6160263394316038,0.6779761947691441,0.6250000062088171,2.3902011553200917e-05,1.4012569557767431,70.96774193548387,0.9226190476190477,0.5250000059604645,0.3958333432674408,0.875,5.6114044486876165e-06,0.8113507374251264,82.35294117647058,0.8055555555555555,0.5634920597076416,0.5277777711550394,0.6111111044883728,2.9369642762211874e-06,0.6322564600640718,66.66666666666666,0.65625,0.7857142686843872,0.8333333432674408,0.75,0.0010531947565034629,2.3599160169299807,84.61538461538461,0.9,0.875,0.800000011920929,1.0,0.00039364131620502253,3.9886973477901733,50.0,0.5,0.20000000298023224,0.5,0.125,0.0005345666328366813,2.0349519339697286,50.0,0.6666666666666666,0.6000000238418579,0.75,0.5,0.7698679124358071,5.58992803938893,40.869565217391305,0.5321031746031746,0.4628571629524231,0.3431746125221252,0.7944444477558136,0.010811754469628976
91,0.0002834640352160386,3.692757448193605,58.536585365853654,0.5756944444444444,0.5134680320819219,0.5027777850627899,0.5472222218910853,2.8462627887353347,74.21875,0.8752604166666667,0.7361336685717106,0.7529761996120214,0.7645833380520344,8.730864165361317e-06,4.317475426333713,60.84656084656085,0.6709077380952381,0.532587801416715,0.6076388930281004,0.5152777836968502,7.7706480870957e-05,0.9486848464292076,83.87096774193549,0.925,0.4166666716337204,0.375,0.5,0.03744708040607847,0.46787653780291905,94.11764705882352,0.7916666666666666,0.9523809552192688,1.0,0.9166666666666666,0.001486458809889883,1.3780874067843931,66.66666666666666,0.71875,0.375,0.375,0.375,1.043339565580542e-05,1.794209431996091,76.92307692307693,0.875,0.7857142686843872,0.8333333432674408,0.75,0.006239525225874523,4.19031754916421,60.0,0.8333333333333333,0.6666666567325592,1.0,0.6000000014901161,0.0007936974625145466,1.4706880497574333,62.5,0.75,0.6666666865348816,1.0,0.5,0.00621391487747337,4.478018071205412,57.391304347826086,0.553531746031746,0.4050264577070872,0.4177777796983719,0.48777777949968976,3.0576596830426625e-07
92,0.008236618916871313,4.6866987528737205,56.09756097560976,0.5298611111111111,0.5445286333560944,0.5202381064494451,0.621428574124972,3.447524720326849,74.21875,0.849795386904762,0.745231518521905,0.6796131003648043,0.883333332836628,0.0009697273347940492,4.124041256243314,62.96296296296296,0.6843998015873017,0.5964015237987041,0.618750007202228,0.6312500058362881,3.116611296595346e-05,1.0364292960693726,77.41935483870968,0.8333333333333334,0.46666667610406876,0.4583333358168602,0.5416666716337204,2.477286998407632e-05,0.5432404109038906,88.23529411764706,0.8111111111111112,0.9220779339472452,0.8611111044883728,1.0,9.021623970970105e-09,1.5532953466421193,66.66666666666666,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0008255570171217282,1.7620976905916794,84.61538461538461,0.875,0.8444444835186005,0.7333333492279053,1.0,0.00033429031862738744,2.2082876082498037,70.0,0.59375,0.6666666865348816,1.0,0.5,0.0005305909896806658,2.8330218499342585,50.0,0.6666666666666666,0.5,1.0,0.3333333432674408,0.20662605250508648,3.997440650789273,65.21739130434783,0.5930555555555556,0.4138095319271088,0.4400000045696894,0.4388888935248057,0.0070339560750373505
