,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
80,8.380008885185147e-05,5.356519147478007,37.5,0.25,0.0,0.0,0.0,1.4714798499506594,70.0,0.75,0.8846153914928436,0.8125,1.0,0.00011686924704393346,1.0535275556686756,72.72727272727273,0.9,0.7000000029802322,0.75,0.6666666716337204,4.228154083029609e-05,2.142768936974518,73.33333333333333,0.8333333333333333,0.7142857015132904,0.7083333432674408,0.75,9.92989780098907e-06,6.797429685963737,28.57142857142857,0.0,0.0,0.0,0.0,8.875132260202783e-05,1.4551342811201662,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,7.46923927753943e-05,1.996217368961798,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,5.9043114609380434e-05,3.683213398961577,66.66666666666666,0.45,0.0,0.0,0.0,3.395508345908377e-06,0.8877919215767481,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,9.769233004475546e-06,0.025738875011165493,100.0,1.0,1.0,1.0,1.0,4.0828917806075195e-05,3.5024225878067745,50.0,0.7166666666666667,0.6333333253860474,0.7142857164144516,0.75,2.8861476237334155e-05,1.5009190194056559,50.0,0.5833333333333333,0.6333333551883698,0.800000011920929,0.550000011920929,1.3206861376906562e-05,1.638551813093334,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,1.4081530711660554e-05
81,9.773726275065222e-06,5.407870355093778,37.5,0.25,0.0,0.0,0.0,1.5629801799997174,70.0,0.75,0.46666666865348816,0.4375,0.5,0.00018348522991265553,1.0408576503235496,72.72727272727273,0.9,0.6666666865348816,0.8333333432674408,0.5833333432674408,2.7213286591896047e-05,2.1668590372913403,73.33333333333333,0.75,0.7333333492279053,0.800000011920929,0.7083333432674408,1.0496569466491782e-05,6.854525515513735,28.57142857142857,0.0,0.0,0.0,0.0,8.345692017733516e-05,1.4341978079738187,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,3.092404651597026e-07,2.0082096145619137,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,3.1599097330019966e-05,3.629325009165892,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,1.6954974088926528e-05,0.8849049938158211,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,8.87846361269891e-06,0.02097783464417928,100.0,0.8333333333333334,1.0,1.0,1.0,0.0001899933951176149,3.5142417896877434,50.0,0.90625,0.6333333551883698,0.5,0.875,4.763291980015556e-05,1.4972543733602466,50.0,0.7083333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,3.512126886926481e-05,1.633690029155207,60.0,0.4166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,3.4750974759403347e-06
82,1.2226825548471919e-05,5.383790460658274,37.5,0.25,0.0,0.0,0.0,1.4609152262268335,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,9.879604935920915e-05,1.0378604486094916,72.72727272727273,0.7166666666666667,0.375,0.5,0.30000001192092896,4.4826926277349204e-06,2.15499958011929,73.33333333333333,0.75,0.7083333432674408,0.7083333432674408,0.7083333432674408,1.0818040011899239e-05,6.866829442264783,28.57142857142857,0.0,0.0,0.0,0.0,0.0001589042824828575,1.4656239506185156,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,8.63040904132134e-06,2.023976592217042,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,1.480587985198628e-05,3.719118324896318,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,5.590373840422316e-06,0.9090191700777998,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,5.418913762380163e-06,0.0245161978974777,100.0,1.0,1.0,1.0,1.0,2.2530374100241263e-06,3.4736579365308793,60.0,0.84375,0.800000011920929,0.75,0.875,1.4838178830207894e-05,1.5018376934285176,50.0,0.48333333333333334,0.722222238779068,0.75,0.7000000029802322,7.198418649014746e-06,1.6405481102957302,70.0,0.875,0.7333333492279053,0.75,0.8333333432674408,7.02659484549234e-06
83,2.47744430938242e-05,5.385237726882398,37.5,0.25,0.0,0.0,0.0,1.4378878770239334,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,1.745155246117802e-05,1.0296225427180064,72.72727272727273,0.6833333333333333,0.4285714328289032,0.375,0.5,5.062056690657474e-05,2.1543689414448695,73.33333333333333,0.75,0.6500000357627869,0.6500000059604645,0.6500000059604645,2.8774141629975034e-05,6.89502096493304,28.57142857142857,0.0,0.0,0.0,0.0,7.949291258418014e-05,1.4771888347116524,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.494115930782234e-06,2.029544836851481,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,6.890423959035301e-05,3.7436259364875166,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,8.960622383438224e-06,0.9088942539822459,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,6.4334634547545565e-06,0.029062603728097307,100.0,1.0,1.0,1.0,1.0,4.9201782693443364e-06,3.4678822839506873,60.0,0.75,0.6666666865348816,0.75,0.75,3.733285783100956e-05,1.5028308333213451,50.0,0.375,0.3636363744735718,0.4000000059604645,0.3333333432674408,3.657996055572158e-05,1.6491962397002116,70.0,0.6071428571428572,0.38461536169052124,0.4166666567325592,0.3571428656578064,2.2978417073523166e-06
84,9.835117976278159e-06,5.430799216893936,37.5,0.25,0.0,0.0,0.0,1.4761421368431533,70.0,1.0,0.761904776096344,0.625,1.0,5.462852774233483e-05,1.027616455355823,72.72727272727273,0.8666666666666667,0.7000000029802322,0.75,0.6666666716337204,6.507271361209805e-05,2.16526351451657,73.33333333333333,0.6666666666666666,0.7333333492279053,0.800000011920929,0.7083333432674408,1.4191816539084376e-05,6.917295149962799,28.57142857142857,0.0,0.0,0.0,0.0,0.00010741159156663233,1.4608877832460039,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,7.960381444306932e-06,2.038070813248292,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,9.258449816188915e-05,3.7216814074989366,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,1.4070351593174651e-05,0.9109024442309904,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.7140042326142898e-05,0.02376766222208517,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.4752261393177947e-05,3.4919113026385844,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,5.4978062426338155e-05,1.5036234387331002,50.0,0.6666666666666666,0.7727272808551788,0.800000011920929,0.75,2.2139722627746245e-05,1.6433320332829922,70.0,0.6833333333333333,0.7333333790302277,0.9000000059604645,0.6500000059604645,1.0813369772781559e-05
85,1.796731817269806e-05,5.41426281618131,37.5,0.25,0.0,0.0,0.0,1.3844260034540357,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.00010295279657476408,1.0317716489599489,72.72727272727273,0.9333333333333333,0.4285714328289032,0.375,0.5,0.00012097185421149482,2.1561579198430905,73.33333333333333,0.65625,0.6500000059604645,0.8333333432674408,0.6666666716337204,7.677312990701434e-06,6.930433703419363,28.57142857142857,0.0,0.0,0.0,0.0,0.00012818103258951943,1.4874204381228922,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.086463433862726e-05,2.046370246772001,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,5.869135575369728e-05,3.7927247030826936,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,2.5285320717561317e-05,0.9228477586369133,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.469336643728886e-05,0.029634823247738987,100.0,1.0,1.0,1.0,1.0,9.494197027615151e-06,3.468104519846065,60.0,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,3.376977284603065e-05,1.5063871247758382,50.0,0.5166666666666666,0.6333333551883698,0.800000011920929,0.550000011920929,5.144868034051164e-06,1.6560302727474283,70.0,0.4583333333333333,0.4545454680919647,0.5,0.4166666567325592,4.859505256672662e-06
86,8.90729432025013e-05,5.4051967051666265,37.5,0.25,0.0,0.0,0.0,1.3970118642597082,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,6.087656491005229e-05,1.0257280805797127,72.72727272727273,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,3.242480931823228e-05,2.1596509128841697,73.33333333333333,0.725,0.7083333432674408,0.7083333432674408,0.7083333432674408,1.3594778790499782e-05,6.955131574580973,28.57142857142857,0.0,0.0,0.0,0.0,1.8614659854885174e-05,1.499066895543182,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,6.299190989229621e-06,2.0539237670816655,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,1.6939599825735483e-05,3.7895684168306545,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,1.5603998694710836e-05,0.9246049994740497,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,6.534642246892493e-06,0.03606269836943353,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.773802840275043e-05,3.478399768645101,60.0,0.90625,0.6666666865348816,0.550000011920929,0.875,3.470356714958415e-05,1.5062837158967897,50.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,5.723241513807452e-06,1.6619696137923061,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,1.0351357352467173e-05
87,1.771526703950343e-05,5.433981416246943,37.5,0.25,0.0,0.0,0.0,1.366328384036216,80.0,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.00014634013197606821,1.0294532326755022,72.72727272727273,0.55,0.3333333432674408,0.375,0.30000001192092896,1.0778957888018295e-05,2.162273130504042,73.33333333333333,0.6666666666666667,0.7333333492279053,0.7083333432674408,0.800000011920929,1.625905507328367e-05,6.993162768362898,28.57142857142857,0.0,0.0,0.0,0.0,8.000934501982621e-05,1.4957501671175386,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,5.807229811704513e-07,2.053547191979112,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,2.477896464375979e-05,3.80142896404179,66.66666666666666,0.5,0.0,0.0,0.0,1.3549375826391508e-05,0.9446378940193598,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.4196222480640846e-05,0.028460605093030347,100.0,0.8333333333333334,1.0,1.0,1.0,4.591264941237307e-05,3.4278093422319067,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,1.964488314045354e-05,1.508933072182592,50.0,0.5833333333333333,0.6333333551883698,0.800000011920929,0.550000011920929,9.273145318708741e-06,1.67451156711181,70.0,0.4583333333333333,0.4545454680919647,0.5,0.4166666567325592,9.811205609494977e-06
88,3.5095285907755164e-06,5.429935303750132,37.5,0.25,0.0,0.0,0.0,1.415863501870041,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,5.260629815619081e-05,1.0257989747054326,72.72727272727273,0.8333333333333333,0.6666666865348816,0.8333333432674408,0.5833333432674408,1.3774240445774897e-05,2.1727168519839832,73.33333333333333,0.5,0.4545454680919647,0.5,0.4166666567325592,3.441883869103592e-05,7.006145682203263,28.57142857142857,0.0,0.0,0.0,0.0,0.0001222588497406415,1.5010619743604348,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,3.252866628011034e-05,2.0628709255046007,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,2.6613439195517202e-05,3.7791962830347554,66.66666666666666,0.45,0.0,0.0,0.0,7.412025602644175e-06,0.9275490250667102,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,5.531639277887768e-06,0.03562835893672733,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.938704863458203e-05,3.473992119558244,60.0,0.90625,0.800000011920929,0.75,0.875,2.5798855152191127e-05,1.5066278393594763,50.0,0.7083333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,5.514585885881987e-06,1.6716024063233206,70.0,0.875,0.7333333492279053,0.75,0.8333333432674408,8.418182629455077e-06
89,1.083407906991173e-05,5.504692878316963,37.5,0.25,0.0,0.0,0.0,1.514047262685149,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.00010268875531661889,1.02022054524786,72.72727272727273,0.65,0.6666666865348816,0.8333333432674408,0.5833333432674408,3.490612899651001e-05,2.1955488913492145,73.33333333333333,0.7333333333333334,0.7333333492279053,0.7083333432674408,0.800000011920929,7.484141131257581e-06,7.0552534880546265,28.57142857142857,0.0,0.0,0.0,0.0,4.522171700874686e-05,1.4696695724880515,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.3919193241653068e-05,2.0696207651283847,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,8.309645569918952e-06,3.7064631830532573,66.66666666666666,0.45,0.0,0.0,0.0,1.605642124001168e-05,0.9115647166948152,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,6.226173456097812e-06,0.02506928029069325,100.0,1.0,1.0,1.0,1.0,1.5558669434424577e-05,3.492297293990876,60.0,0.46875,0.4000000059604645,0.3333333432674408,0.5,1.7494322725586264e-05,1.5041001789984674,50.0,0.625,0.7727272808551788,0.800000011920929,0.75,2.2766128993001026e-05,1.665131700107852,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,9.170467257763442e-06
90,8.688142532018957e-07,5.470467528676925,37.5,0.1875,0.0,0.0,0.0,1.382564377176982,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,2.621397070793513e-05,1.0194062697915698,72.72727272727273,0.875,0.375,0.375,0.375,2.569111981634247e-05,2.180375659842906,73.33333333333333,0.7166666666666667,0.7142857015132904,0.75,0.7083333432674408,5.8456075050352095e-06,7.065764593640416,28.57142857142857,0.0,0.0,0.0,0.0,3.707859916485972e-05,1.4975392472943394,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,5.079848547255811e-06,2.0777455308940773,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,4.1487988493627966e-05,3.8025576853173115,66.66666666666666,0.5,0.0,0.0,0.0,8.565313232507611e-06,0.9400378341920589,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,2.5569176679884724e-05,0.03113696537881734,100.0,1.0,1.0,1.0,1.0,2.1716558178913626e-05,3.4682753699917113,60.0,0.7166666666666667,0.6666666865348816,0.75,0.75,1.4462497914996507e-05,1.5087124573889374,50.0,0.5833333333333333,0.6333333551883698,0.800000011920929,0.550000011920929,8.020963448678611e-06,1.6803614947388723,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,9.501021728707368e-06
91,8.81281708397114e-06,5.499281609253446,37.5,0.1875,0.0,0.0,0.0,1.5229896385374075,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,8.266241937834694e-05,1.0078305075527165,72.72727272727273,0.875,0.7857142686843872,0.8333333432674408,0.75,3.6758728133325406e-05,2.2055402321724937,73.33333333333333,0.7583333333333333,0.7142857015132904,0.7083333432674408,0.75,7.456161914090258e-06,7.09282478735575,28.57142857142857,0.0,0.0,0.0,0.0,5.02288935697601e-05,1.4781982066387496,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,6.948464515819777e-06,2.0794166409898898,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,5.8390943740784713e-05,3.7056597521459094,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,4.9944659406963855e-06,0.9121141090821736,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,8.941073860577119e-06,0.03274298968327208,100.0,0.8333333333333334,1.0,1.0,1.0,2.0635315704454574e-06,3.5354156527174645,50.0,0.90625,0.6333333551883698,0.5,0.875,2.4506204548496887e-05,1.502422793185189,50.0,0.8333333333333333,0.6333333551883698,0.625,0.75,1.9736219029800758e-05,1.673361653646666,70.0,0.875,0.7333333492279053,0.75,0.8333333432674408,7.281230912481227e-06
92,7.249320342011608e-05,5.492683162101376,37.5,0.1875,0.0,0.0,0.0,1.399253322697683,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.00012021464511585575,1.0282423601081307,72.72727272727273,0.90625,0.7857142686843872,0.8333333432674408,0.75,3.085670671646477e-05,2.191147190679321,73.33333333333333,0.71875,0.75,0.75,0.75,9.273083109659571e-07,7.063905964308092,28.57142857142857,0.0,0.0,0.0,0.0,7.822817174333128e-05,1.499593938919564,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,6.186835274499103e-06,2.108911336257502,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,9.56676392699402e-05,3.826477148134943,66.66666666666666,0.5416666666666667,0.0,0.0,0.0,9.675257942240031e-06,0.9327673540184286,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,8.320563546511199e-06,0.03676717809010917,100.0,1.0,1.0,1.0,1.0,1.7004259804907102e-06,3.512240622272775,60.0,0.7166666666666667,0.6666666865348816,0.75,0.75,2.138938008024313e-05,1.5095091020419278,50.0,0.375,0.6333333551883698,0.625,0.75,6.719933186135022e-06,1.6665665807509513,70.0,0.5833333333333333,0.8333333432674408,0.875,0.800000011920929,1.0893867911255184e-05
93,3.026317979270051e-05,5.504694273750667,37.5,0.1875,0.0,0.0,0.0,1.5030334186319279,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,1.8491174258275957e-07,1.0216723003245534,72.72727272727273,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,2.7702669011258847e-05,2.212689151928958,73.33333333333333,0.55,0.6500000357627869,0.6500000059604645,0.6500000059604645,2.604668932074801e-05,7.123682590707141,28.57142857142857,0.0,0.0,0.0,0.0,2.7062244934823982e-05,1.4964930026955352,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,7.694044771738228e-08,2.100746718061047,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,9.350416411483964e-06,3.745460740849244,66.66666666666666,0.5,0.0,0.0,0.0,5.70453195989499e-06,0.9282319148011443,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,9.608853979563019e-06,0.03365975878496183,100.0,1.0,1.0,1.0,1.0,6.6307827586327264e-06,3.4967290501856665,60.0,0.5833333333333333,0.75,0.7000000029802322,0.8333333432674408,1.3106402286170324e-05,1.5060560629645576,50.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,4.9856009083045275e-06,1.6753643953074882,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,7.060781990325264e-06
94,8.32046075233486e-06,5.554636040226726,37.5,0.1875,0.0,0.0,0.0,1.4842858376009211,70.0,0.6071428571428572,0.46666666865348816,0.4375,0.5,6.047556649629369e-05,1.0283945015979894,72.72727272727273,0.6833333333333333,0.6666666865348816,0.8333333432674408,0.5833333432674408,1.8547070502789036e-05,2.2189659222384828,73.33333333333333,0.65,0.6444444805383682,0.6666666716337204,0.6500000059604645,9.883986048325145e-06,7.153136190504062,28.57142857142857,0.0,0.0,0.0,0.0,1.4194630723908467e-05,1.4861609070713515,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,1.854998034101307e-07,2.104097462801957,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,1.2136005470125248e-05,3.7621180987227993,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,4.322588990940172e-06,0.9256443212494968,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,8.760028317941481e-06,0.029771490485697043,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.1103500790854932e-05,3.4820321399320435,60.0,0.6166666666666667,0.75,0.7000000029802322,0.8333333432674408,3.2283262048052104e-05,1.5073237463452496,50.0,0.5833333333333333,0.6333333551883698,0.800000011920929,0.550000011920929,1.2462347132863172e-05,1.6773524095418235,70.0,0.4166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,9.755942617209392e-06
95,1.684111957792334e-05,5.521518206624825,37.5,0.1875,0.0,0.0,0.0,1.4407861722883242,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,2.5761424964347972e-05,1.0241606684321665,72.72727272727273,0.84375,0.7857142686843872,0.8333333432674408,0.75,3.8074653887091495e-05,2.213143703869318,73.33333333333333,0.7,0.6666666716337204,0.6666666716337204,0.6666666716337204,7.206194086639954e-06,7.169461366797135,28.57142857142857,0.0,0.0,0.0,0.0,7.242558524332753e-05,1.509222325807501,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,7.738261731750428e-08,2.1109651011043016,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,1.9002628460470958e-06,3.803225875041327,66.66666666666666,0.3333333333333333,0.0,0.0,0.0,1.0510050356768235e-05,0.9253198569818573,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,2.5090018565092035e-05,0.039977007644650536,100.0,1.0,1.0,1.0,1.0,5.93750016005204e-05,3.491272410169701,60.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,5.1301635823746036e-06,1.508326045137697,50.0,0.55,0.722222238779068,0.75,0.7000000029802322,1.7919740447337354e-05,1.6875853487271528,70.0,0.6833333333333333,0.7333333790302277,0.9000000059604645,0.6500000059604645,3.362133472831766e-06
96,1.375929952295016e-05,5.576040275385287,37.5,0.1875,0.0,0.0,0.0,1.55145269296025,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,4.394657756085552e-05,1.0158511851017986,72.72727272727273,0.6166666666666667,0.3333333432674408,0.375,0.30000001192092896,1.689053666583312e-05,2.233661796253763,73.33333333333333,0.6666666666666667,0.7083333432674408,0.7083333432674408,0.7083333432674408,2.532589194393553e-05,7.206236015008538,28.57142857142857,0.0,0.0,0.0,0.0,6.780405674673276e-05,1.4845800442454833,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,7.15811886347235e-08,2.1186405957143943,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,7.152726791617927e-05,3.735858930919893,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,6.298012442571803e-06,0.9093284259678586,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.02413162456493e-06,0.035719011721710034,100.0,0.8333333333333334,1.0,1.0,1.0,3.795319285935268e-06,3.565635334068255,50.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,8.85310786514201e-06,1.507792573507635,50.0,0.7916666666666667,0.6333333551883698,0.625,0.75,7.984061734328199e-06,1.677340541809528,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,3.6887663561685075e-06
97,2.8374181356418663e-06,5.5850396555420465,37.5,0.1875,0.0,0.0,0.0,1.542953119172294,70.0,1.0,0.761904776096344,0.625,1.0,1.2624609121494482e-07,1.0211808193586116,72.72727272727273,0.875,0.7857142686843872,0.8333333432674408,0.75,1.1402399783067825e-05,2.2356566552425177,73.33333333333333,0.8,0.7083333432674408,0.75,0.800000011920929,2.3409223194860335e-06,7.258877465715509,28.57142857142857,0.0,0.0,0.0,0.0,1.5996418452270864e-05,1.4912313342999417,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,2.0365428769238787e-06,2.126271914439184,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,9.74207637413111e-06,3.748130758601772,66.66666666666666,0.5,0.0,0.0,0.0,7.392259856046251e-06,0.9250735971776993,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,1.8563973390715414e-05,0.028282075950882685,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.1731680305090818e-05,3.538753222684554,60.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.4554217790546687e-05,1.5130412405342764,50.0,0.3333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,7.2328282437051936e-06,1.6854318032564344,70.0,0.5833333333333333,0.8333333432674408,0.875,0.800000011920929,2.9304107586626997e-06
98,6.25584933983112e-05,5.628210967084356,37.5,0.1875,0.0,0.0,0.0,1.5949000309837413,70.0,0.5,0.761904776096344,0.625,1.0,4.930952867689387e-05,1.0160835765418168,72.72727272727273,0.5,0.6500000059604645,0.75,0.5833333432674408,4.920085163295649e-05,2.2526060772870977,73.33333333333333,0.6458333333333333,0.7083333432674408,0.7083333432674408,0.7083333432674408,1.1732319240213956e-05,7.290027027155384,28.57142857142857,0.0,0.0,0.0,0.0,1.9705651183744366e-05,1.4639638337418128,83.33333333333334,0.7777777777777778,0.800000011920929,1.0,0.6666666865348816,8.459578589138887e-05,2.129528528401684,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,3.5134770188648074e-05,3.72895955026466,66.66666666666666,0.5,0.0,0.0,0.0,8.122558822176219e-07,0.9099079204793705,85.71428571428571,0.8333333333333334,0.8571428656578064,1.0,0.75,4.764104716121827e-06,0.028461478080963012,100.0,1.0,1.0,1.0,1.0,4.026158751659366e-06,3.594649244562823,50.0,0.46875,0.3636363744735718,0.2857142984867096,0.5,6.024492761318269e-06,1.5094657565667127,50.0,0.55,0.722222238779068,0.75,0.7000000029802322,1.8483012212663124e-05,1.678668903911415,70.0,0.4583333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,4.339959659490893e-06
