,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
49,9.505363132032473,16.811338149241244,0.0,0.0,0.0,0.0,0.0,0.5418596027008213,0.0,0.0,0.0,0.0,0.0,1.0898301250879998,0.19659638575625346,0.0,0.0,0.0,0.0,0.0,2.237259080857439,1.523811573225616,0.0,0.0,0.0,0.0,0.0,0.13918830553477907,0.1992891288131108,0.0,0.0,0.0,0.0,0.0,6.603176827630676,13.570471884230571,0.0,0.0,0.0,0.0,0.0,24.35049366080806,39.72814500267042,0.0,0.0,0.0,0.0,0.0,25.4542443255868,14.975914988090961,0.0,0.0,0.0,0.0,0.0,15.81668708830976,16.53001180936942,0.0,0.0,0.0,0.0,0.0,3.7274694527973535,14.040965693471753,0.0,0.0,0.0,0.0,0.0,8.123660302760994,28.51084074867481,0.0,0.0,0.0,0.0,0.0,21.147519480874358,7.361351330554775,0.0,0.0,0.0,0.0,0.0,1.665956228029386,3.0696625949819545,0.0,0.0,0.0,0.0,0.0,3.1573040924146003,7.9345558154535984,0.0,0.0,0.0,0.0,0.0,1.888669691893816,23.69485047856915,0.0,0.0,0.0,0.0,0.0,3.839455817423156,22.485328303672453,0.0,0.0,0.0,0.0,0.0,22.18615444100729,6.718077424414272,0.0,0.0,0.0,0.0,0.0,5.21455048654635
50,8.395259899876214,6.621038807251091,0.0,0.0,0.0,0.0,0.0,1.912701823473124,0.0,0.0,0.0,0.0,0.0,0.2650373470648916,0.5607695119704157,0.0,0.0,0.0,0.0,0.0,5.581388570909368,1.3593129315974897,0.0,0.0,0.0,0.0,0.0,1.4880122030605647,0.6066033390216115,0.0,0.0,0.0,0.0,0.0,0.34966233297309285,18.357990139255307,0.0,0.0,0.0,0.0,0.0,34.84668203462696,4.64193067822437,0.0,0.0,0.0,0.0,0.0,4.537400510240289,8.298967023036209,0.0,0.0,0.0,0.0,0.0,6.17034021776643,16.58906716878672,0.0,0.0,0.0,0.0,0.0,4.950614265742743,9.770973643838687,0.0,0.0,0.0,0.0,0.0,8.180159648343267,32.63321390283014,0.0,0.0,0.0,0.0,0.0,21.666322569438307,7.779337884715135,0.0,0.0,0.0,0.0,0.0,4.054682391120248,1.4724693265850506,0.0,0.0,0.0,0.0,0.0,0.2578959569627135,6.887537440170189,0.0,0.0,0.0,0.0,0.0,9.502517135122092,10.18297090924161,0.0,0.0,0.0,0.0,0.0,9.093471604089135,37.43229681263703,0.0,0.0,0.0,0.0,0.0,17.440422678283777,6.9187799352674135,0.0,0.0,0.0,0.0,0.0,17.300486422441168
51,27.978581686002293,7.135661296296718,0.0,0.0,0.0,0.0,0.0,1.0707726889238536,0.0,0.0,0.0,0.0,0.0,0.41341371638653196,0.3231001164964667,0.0,0.0,0.0,0.0,0.0,0.6853212354271052,1.126999712434034,0.0,0.0,0.0,0.0,0.0,1.2818075088953447,0.34479463733721716,0.0,0.0,0.0,0.0,0.0,0.23541195061150105,15.234321360396567,0.0,0.0,0.0,0.0,0.0,83.93641400010763,6.325651585306009,0.0,0.0,0.0,0.0,0.0,4.155020627611007,4.038898051190638,0.0,0.0,0.0,0.0,0.0,33.454510287456955,18.96064562751102,0.0,0.0,0.0,0.0,0.0,3.203286631909291,8.565159571839626,0.0,0.0,0.0,0.0,0.0,16.75036430534842,48.18753963257188,0.0,0.0,0.0,0.0,0.0,57.74286084255596,8.570105183530666,0.0,0.0,0.0,0.0,0.0,3.994644836068348,8.722901790675605,0.0,0.0,0.0,0.0,0.0,17.34759555687061,10.853877038622713,0.0,0.0,0.0,0.0,0.0,9.471146350489677,12.87902074634493,0.0,0.0,0.0,0.0,0.0,6.630884601132262,18.184911463798933,0.0,0.0,0.0,0.0,0.0,97.2996724836123,12.124124076884955,0.0,0.0,0.0,0.0,0.0,10.9198886238636
52,50.967674307209904,7.363980603617788,0.0,0.0,0.0,0.0,0.0,1.274392985557312,0.0,0.0,0.0,0.0,0.0,0.08946445507294375,0.2841075734927734,0.0,0.0,0.0,0.0,0.0,1.3161815836229118,2.547518188949138,0.0,0.0,0.0,0.0,0.0,0.8029203542889134,0.968777160847847,0.0,0.0,0.0,0.0,0.0,0.5156566684024578,13.780708242328515,0.0,0.0,0.0,0.0,0.0,31.943425123348145,5.5063409697614265,0.0,0.0,0.0,0.0,0.0,0.14970343510056902,13.324546415161851,0.0,0.0,0.0,0.0,0.0,16.622524036157447,17.13968246617264,0.0,0.0,0.0,0.0,0.0,4.238910755481891,8.483224607526898,0.0,0.0,0.0,0.0,0.0,14.472969436135477,24.482121526505246,0.0,0.0,0.0,0.0,0.0,4.120107803161593,8.521222838893937,0.0,0.0,0.0,0.0,0.0,11.469614599180503,2.922868699020507,0.0,0.0,0.0,0.0,0.0,2.5232812179338087,8.282124201945962,0.0,0.0,0.0,0.0,0.0,1.6973270744605753,14.54940497580767,0.0,0.0,0.0,0.0,0.0,25.255509156263184,23.126983978178373,0.0,0.0,0.0,0.0,0.0,27.962645346021013,7.7133156592015455,0.0,0.0,0.0,0.0,0.0,2.210409148782596
53,14.347730706236606,8.449604543592065,0.0,0.0,0.0,0.0,0.0,1.315120802740408,0.0,0.0,0.0,0.0,0.0,2.181160856431829,0.36792583329453504,0.0,0.0,0.0,0.0,0.0,0.2522862857190461,1.0219262599811199,0.0,0.0,0.0,0.0,0.0,3.114128020863382,0.3995211225108959,0.0,0.0,0.0,0.0,0.0,0.38161864550103697,24.87376674734716,0.0,0.0,0.0,0.0,0.0,5.995065825182791,8.265836876890168,0.0,0.0,0.0,0.0,0.0,15.46654950871472,6.503047585294946,0.0,0.0,0.0,0.0,0.0,10.44113923945053,16.421799969379723,0.0,0.0,0.0,0.0,0.0,50.81611519201222,9.084808479873441,0.0,0.0,0.0,0.0,0.0,3.3262042027550307,27.88049839384045,0.0,0.0,0.0,0.0,0.0,3.594895652736779,9.049003610508917,0.0,0.0,0.0,0.0,0.0,65.57716228808403,13.68005197377169,0.0,0.0,0.0,0.0,0.0,7.465523012781748,8.967834004056883,0.0,0.0,0.0,0.0,0.0,6.076228423617082,28.679738084198952,0.0,0.0,0.0,0.0,0.0,50.10090865675133,23.553461536060674,0.0,0.0,0.0,0.0,0.0,2.060942872016472,9.249699719729312,0.0,0.0,0.0,0.0,0.0,19.025310062005385
54,9.106510947340325,4.523813111226768,0.0,0.0,0.0,0.0,0.0,0.54908617306728,0.0,0.0,0.0,0.0,0.0,2.4621787412727256,0.8238557840092707,0.0,0.0,0.0,0.0,0.0,12.919238535606167,1.4800470547541515,0.0,0.0,0.0,0.0,0.0,0.6245160874308472,0.6625625382543707,0.0,0.0,0.0,0.0,0.0,19.346651270149888,15.206560140352472,0.0,0.0,0.0,0.0,0.0,14.281544966146695,12.616017272418949,0.0,0.0,0.0,0.0,0.0,9.210206054881354,3.4317876204006716,0.0,0.0,0.0,0.0,0.0,8.7279110177572,17.28184147754748,0.0,0.0,0.0,0.0,0.0,62.837865754943174,9.763913760287368,0.0,0.0,0.0,0.0,0.0,10.649171670606417,24.798875814217688,0.0,0.0,0.0,0.0,0.0,9.472559764046471,8.334077131498109,0.0,0.0,0.0,0.0,0.0,0.9965573963572445,2.1110491849813036,0.0,0.0,0.0,0.0,0.0,1.1339396188276831,7.171179446365154,0.0,0.0,0.0,0.0,0.0,32.59337425696799,33.28758339943989,0.0,0.0,0.0,0.0,0.0,69.65660971281315,20.617968964575738,0.0,0.0,0.0,0.0,0.0,4.635361360943648,7.248784058363594,0.0,0.0,0.0,0.0,0.0,27.090456424786893
55,19.870800008309995,11.912869669766653,0.0,0.0,0.0,0.0,0.0,0.5173762460354362,0.0,0.0,0.0,0.0,0.0,2.7472842813773606,0.1957055699931787,0.0,0.0,0.0,0.0,0.0,5.393200649083573,1.0939027528058998,0.0,0.0,0.0,0.0,0.0,3.005286906947665,0.21254848343787405,0.0,0.0,0.0,0.0,0.0,0.5487087826388845,17.2789349988325,0.0,0.0,0.0,0.0,0.0,11.809842953911993,21.39822266106828,0.0,0.0,0.0,0.0,0.0,6.13022001410507,5.974063536948265,0.0,0.0,0.0,0.0,0.0,1.1360317295779647,16.30933195973137,0.0,0.0,0.0,0.0,0.0,20.234023691309652,8.58265803059179,0.0,0.0,0.0,0.0,0.0,22.684595873726792,17.486883248156992,0.0,0.0,0.0,0.0,0.0,4.440220878526868,8.31615739589721,0.0,0.0,0.0,0.0,0.0,1.677899248555678,12.263201790765411,0.0,0.0,0.0,0.0,0.0,5.319104610284915,12.011776877102283,0.0,0.0,0.0,0.0,0.0,18.851924040449667,11.998207212393789,0.0,0.0,0.0,0.0,0.0,23.8723999595872,17.81772926154083,0.0,0.0,0.0,0.0,0.0,14.928028357616748,8.140933537580697,0.0,0.0,0.0,0.0,0.0,5.711311598776624
56,45.63798930317756,24.02401700616037,0.0,0.0,0.0,0.0,0.0,0.35937057460709404,0.0,0.0,0.0,0.0,0.0,2.3480468277640387,0.5351654714632068,0.0,0.0,0.0,0.0,0.0,0.4596104622329906,1.0684992876714268,0.0,0.0,0.0,0.0,0.0,2.9322783654423965,0.4930436997802689,0.0,0.0,0.0,0.0,0.0,0.6535644385683296,16.024568471268875,0.0,0.0,0.0,0.0,0.0,9.540235228108015,41.394730699434234,0.0,0.0,0.0,0.0,0.0,23.38915057518979,12.605627143690484,0.0,0.0,0.0,0.0,0.0,2.0651588411489774,16.28002696672055,0.0,0.0,0.0,0.0,0.0,4.495913040135553,10.248008234259272,0.0,0.0,0.0,0.0,0.0,9.725678234526162,34.58040502588108,0.0,0.0,0.0,0.0,0.0,8.21059149013952,7.862706841210892,0.0,0.0,0.0,0.0,0.0,4.372501294218775,1.4103515712896049,0.0,0.0,0.0,0.0,0.0,17.382576663669184,17.86589579845763,0.0,0.0,0.0,0.0,0.0,25.332492654480134,19.782988043114027,0.0,0.0,0.0,0.0,0.0,41.67873981358396,26.005730655109677,0.0,0.0,0.0,0.0,0.0,2.4324658931871275,8.440549548359334,0.0,0.0,0.0,0.0,0.0,5.392267273164341
57,4.783266221673648,6.866774706247109,0.0,0.0,0.0,0.0,0.0,1.2833908547326411,0.0,0.0,0.0,0.0,0.0,0.3761426396367915,0.5831521576385369,0.0,0.0,0.0,0.0,0.0,0.6983808559472146,1.0881512499622457,0.0,0.0,0.0,0.0,0.0,0.8964924372593002,0.24633730767048848,0.0,0.0,0.0,0.0,0.0,0.16965238115904446,22.12443151414588,0.0,0.0,0.0,0.0,0.0,40.7746003221479,7.666297420330238,0.0,0.0,0.0,0.0,0.0,1.566345334489993,4.888320939081988,0.0,0.0,0.0,0.0,0.0,37.48079330180124,18.27518330497283,0.0,0.0,0.0,0.0,0.0,13.333852351913567,8.490797926137274,0.0,0.0,0.0,0.0,0.0,15.59247231181284,43.429893494271134,0.0,0.0,0.0,0.0,0.0,1.1137774186408513,8.991000416653923,0.0,0.0,0.0,0.0,0.0,2.955941181651305,5.154049878605715,0.0,0.0,0.0,0.0,0.0,5.073202923776938,6.568686347611959,0.0,0.0,0.0,0.0,0.0,3.2671162961339557,11.930837549017525,0.0,0.0,0.0,0.0,0.0,14.7274675393551,14.778942587753743,0.0,0.0,0.0,0.0,0.0,1.59955120161031,12.572051809409464,0.0,0.0,0.0,0.0,0.0,1.9976878380989755
58,8.65620471766332,10.883152664053757,0.0,0.0,0.0,0.0,0.0,0.5705025072173743,0.0,0.0,0.0,0.0,0.0,0.9020440010863888,0.6139313001093841,0.0,0.0,0.0,0.0,0.0,6.477201546046885,1.3998263730601315,0.0,0.0,0.0,0.0,0.0,2.93078277187968,0.33441136111507025,0.0,0.0,0.0,0.0,0.0,0.20176079374600978,16.863737459885662,0.0,0.0,0.0,0.0,0.0,6.532074603605317,10.72972431622407,0.0,0.0,0.0,0.0,0.0,6.729290931367412,3.483704426001351,0.0,0.0,0.0,0.0,0.0,4.493357589700971,15.675770497672284,0.0,0.0,0.0,0.0,0.0,8.681907129812236,7.952377643723282,0.0,0.0,0.0,0.0,0.0,0.9273207559599849,40.87734568943265,0.0,0.0,0.0,0.0,0.0,39.509906243986556,10.201179236747743,0.0,0.0,0.0,0.0,0.0,9.359995950376018,2.738590537081893,0.0,0.0,0.0,0.0,0.0,0.769326292578109,6.999076793248185,0.0,0.0,0.0,0.0,0.0,14.31693439493148,14.592990563370511,0.0,0.0,0.0,0.0,0.0,44.89998150443166,16.15079362670816,0.0,0.0,0.0,0.0,0.0,10.043359688756295,7.3644747782648174,0.0,0.0,0.0,0.0,0.0,40.70204033500043
59,2.911009475223208,7.036465946876748,0.0,0.0,0.0,0.0,0.0,0.3608716986324673,0.0,0.0,0.0,0.0,0.0,2.5758384532781897,0.3810866303950644,0.0,0.0,0.0,0.0,0.0,0.3327734705740377,1.0697808608203965,0.0,0.0,0.0,0.0,0.0,2.2536926719859562,0.3636353710325749,0.0,0.0,0.0,0.0,0.0,2.4134104303402113,15.781279683318814,0.0,0.0,0.0,0.0,0.0,52.72957189570677,26.07547714518587,0.0,0.0,0.0,0.0,0.0,2.760979015334572,2.7328427424929753,0.0,0.0,0.0,0.0,0.0,31.789453273834233,15.776840660649558,0.0,0.0,0.0,0.0,0.0,14.7461473373907,10.374205974359933,0.0,0.0,0.0,0.0,0.0,3.1408037170415257,24.526537874731353,0.0,0.0,0.0,0.0,0.0,3.589716904215173,9.478777531857876,0.0,0.0,0.0,0.0,0.0,19.764690029630096,1.5145190075789625,0.0,0.0,0.0,0.0,0.0,1.2830021076060456,8.481655621998186,0.0,0.0,0.0,0.0,0.0,3.1459476007348908,10.112270200584577,0.0,0.0,0.0,0.0,0.0,14.811421022452418,34.70187838723821,0.0,0.0,0.0,0.0,0.0,4.805860104414018,7.621507525571247,0.0,0.0,0.0,0.0,0.0,8.093091260017138
60,19.014364831396918,10.641111697398207,0.0,0.0,0.0,0.0,0.0,1.052385255158327,0.0,0.0,0.0,0.0,0.0,0.4701666301135459,0.5143579999844324,0.0,0.0,0.0,0.0,0.0,0.14861283861579003,2.130266291822245,0.0,0.0,0.0,0.0,0.0,1.0333959845843683,0.8201328291850868,0.0,0.0,0.0,0.0,0.0,2.2209662091659337,18.13647236008252,0.0,0.0,0.0,0.0,0.0,7.555486244395377,17.203876932549015,0.0,0.0,0.0,0.0,0.0,0.7533133508677038,5.223089581100256,0.0,0.0,0.0,0.0,0.0,8.72986159633908,16.03624893656785,0.0,0.0,0.0,0.0,0.0,3.490323890545891,7.959931385923731,0.0,0.0,0.0,0.0,0.0,4.738691117564177,40.25662258101022,0.0,0.0,0.0,0.0,0.0,8.532527657979923,8.890159998568176,0.0,0.0,0.0,0.0,0.0,8.484286980120375,2.415444108115646,0.0,0.0,0.0,0.0,0.0,3.4818697299783983,12.954126873809754,0.0,0.0,0.0,0.0,0.0,4.440120148557278,19.467816088154823,0.0,0.0,0.0,0.0,0.0,10.837564209862407,40.08707472858144,0.0,0.0,0.0,0.0,0.0,10.612049936791038,8.644418339466753,0.0,0.0,0.0,0.0,0.0,10.071618606255974
61,22.568879505976664,10.306692128942881,0.0,0.0,0.0,0.0,0.0,0.8043607493737855,0.0,0.0,0.0,0.0,0.0,1.1479381752162412,0.6070528426064826,0.0,0.0,0.0,0.0,0.0,2.031954045201671,1.1763681867254747,0.0,0.0,0.0,0.0,0.0,9.986690681567955,0.39815011525796784,0.0,0.0,0.0,0.0,0.0,2.4769494221728423,30.449483110768234,0.0,0.0,0.0,0.0,0.0,3.340493707928823,11.824078671794958,0.0,0.0,0.0,0.0,0.0,3.944595463593066,10.107291520570174,0.0,0.0,0.0,0.0,0.0,4.987389253689507,19.43603273060784,0.0,0.0,0.0,0.0,0.0,23.740930201670466,10.166294463835758,0.0,0.0,0.0,0.0,0.0,11.285639443196498,45.457876078347375,0.0,0.0,0.0,0.0,0.0,5.014621927926094,8.294275654672457,0.0,0.0,0.0,0.0,0.0,2.8819267446448036,2.1890462942901103,0.0,0.0,0.0,0.0,0.0,19.773819307743715,11.267651681757158,0.0,0.0,0.0,0.0,0.0,10.751794550203732,15.67194397994515,0.0,0.0,0.0,0.0,0.0,17.240217479407306,20.739364882999528,0.0,0.0,0.0,0.0,0.0,29.151983042179197,6.677468214675668,0.0,0.0,0.0,0.0,0.0,7.657750644345588
62,6.429045420332129,11.0596263382241,0.0,0.0,0.0,0.0,0.0,0.41020232594910494,0.0,0.0,0.0,0.0,0.0,0.7689837642556157,0.23778180184436581,0.0,0.0,0.0,0.0,0.0,0.6316048872447165,1.008745903647811,0.0,0.0,0.0,0.0,0.0,0.1505574899759458,0.5250113607245144,0.0,0.0,0.0,0.0,0.0,0.0572301366670926,21.625715317631418,0.0,0.0,0.0,0.0,0.0,6.106953376190161,8.053981585074073,0.0,0.0,0.0,0.0,0.0,10.511071395583864,11.943943228382944,0.0,0.0,0.0,0.0,0.0,7.606171100967128,14.594775282800025,0.0,0.0,0.0,0.0,0.0,9.936248725328085,8.224219319748475,0.0,0.0,0.0,0.0,0.0,0.654766389462548,28.697850637425386,0.0,0.0,0.0,0.0,0.0,3.1268266417899695,7.171836658402876,0.0,0.0,0.0,0.0,0.0,0.24622128145305433,1.3025105679987736,0.0,0.0,0.0,0.0,0.0,1.6254236608790475,7.022073431323769,0.0,0.0,0.0,0.0,0.0,13.148346741553254,10.41704482939824,0.0,0.0,0.0,0.0,0.0,37.76422865741766,12.712178126608476,0.0,0.0,0.0,0.0,0.0,12.144988561971452,6.341181009930395,0.0,0.0,0.0,0.0,0.0,1.3181789902803631
63,9.825529838848492,12.921747122021639,0.0,0.0,0.0,0.0,0.0,0.8062645940428405,0.0,0.0,0.0,0.0,0.0,1.6634942118107094,0.2621730823044846,0.0,0.0,0.0,0.0,0.0,3.6716538004170864,1.217442876739257,0.0,0.0,0.0,0.0,0.0,1.5687459530058396,1.16154427310774,0.0,0.0,0.0,0.0,0.0,0.10856328040002716,15.66281901789004,0.0,0.0,0.0,0.0,0.0,3.6891578354931505,24.977724109515627,0.0,0.0,0.0,0.0,0.0,44.090051386778924,4.965311576121855,0.0,0.0,0.0,0.0,0.0,11.667252890525445,16.43875845466094,0.0,0.0,0.0,0.0,0.0,3.018356189460323,9.755768150355006,0.0,0.0,0.0,0.0,0.0,19.629865443191488,26.48739190392759,0.0,0.0,0.0,0.0,0.0,1.7370244730711806,6.655928000417219,0.0,0.0,0.0,0.0,0.0,2.2533720565895257,3.9769821284966063,0.0,0.0,0.0,0.0,0.0,7.247781430223371,7.720242051744446,0.0,0.0,0.0,0.0,0.0,4.502477196000705,27.201522179834587,0.0,0.0,0.0,0.0,0.0,7.456014857199138,15.745282335823154,0.0,0.0,0.0,0.0,0.0,7.48010055894973,6.370229850869337,0.0,0.0,0.0,0.0,0.0,3.887910941934406
64,2.6331300651239,4.771993925254371,0.0,0.0,0.0,0.0,0.0,0.37073911814634414,0.0,0.0,0.0,0.0,0.0,0.17391358405645052,0.3145815670404813,0.0,0.0,0.0,0.0,0.0,0.5434332407605896,1.947843745387969,0.0,0.0,0.0,0.0,0.0,2.0146136227495797,0.27376844467913936,0.0,0.0,0.0,0.0,0.0,0.501476160004971,22.29316707713132,0.0,0.0,0.0,0.0,0.0,39.46069310720576,11.035315189832694,0.0,0.0,0.0,0.0,0.0,1.147629305874868,29.55276955135471,0.0,0.0,0.0,0.0,0.0,27.428513741660588,15.551012720381385,0.0,0.0,0.0,0.0,0.0,4.9355005855314955,8.358355506857778,0.0,0.0,0.0,0.0,0.0,5.4398505904910595,25.021181199012908,0.0,0.0,0.0,0.0,0.0,41.704045918208415,16.32886539340631,0.0,0.0,0.0,0.0,0.0,1.1531608547897054,2.9490292425086055,0.0,0.0,0.0,0.0,0.0,10.306078808604525,12.620738091278207,0.0,0.0,0.0,0.0,0.0,1.2998330353324818,11.293688886477213,0.0,0.0,0.0,0.0,0.0,10.584726539300577,30.809492607400244,0.0,0.0,0.0,0.0,0.0,5.817677022347996,9.034019111672844,0.0,0.0,0.0,0.0,0.0,2.4950333932525037
65,26.106338175388746,7.333724294398361,0.0,0.0,0.0,0.0,0.0,3.8366296392990504,0.0,0.0,0.0,0.0,0.0,0.805424321768864,0.278610003910759,0.0,0.0,0.0,0.0,0.0,2.260022351170756,1.545369396297429,0.0,0.0,0.0,0.0,0.0,1.4933898193045478,0.750248872244387,0.0,0.0,0.0,0.0,0.0,0.675395758551926,15.884168457397882,0.0,0.0,0.0,0.0,0.0,3.7665577064622426,12.816356337709356,0.0,0.0,0.0,0.0,0.0,1.238139533786689,9.516316346619174,0.0,0.0,0.0,0.0,0.0,0.49886877958841236,19.83692105533455,0.0,0.0,0.0,0.0,0.0,1.5020945658381106,9.59799077529147,0.0,0.0,0.0,0.0,0.0,1.4148387003493317,33.361178852247015,0.0,0.0,0.0,0.0,0.0,2.6571023911033715,7.999187921814454,0.0,0.0,0.0,0.0,0.0,1.0239525275088637,1.666550562525071,0.0,0.0,0.0,0.0,0.0,0.15766374601482372,7.907002061257602,0.0,0.0,0.0,0.0,0.0,1.395636871886996,14.4709053820966,0.0,0.0,0.0,0.0,0.0,5.572571916902364,12.070404454855506,0.0,0.0,0.0,0.0,0.0,4.590584462410017,9.078172060557806,0.0,0.0,0.0,0.0,0.0,2.4221296661770872
66,4.801433699289971,6.861624712031679,0.0,0.0,0.0,0.0,0.0,0.8861443865922893,0.0,0.0,0.0,0.0,0.0,5.383487358916305,0.49088543422336167,0.0,0.0,0.0,0.0,0.0,0.05984905848648797,1.0602062759478603,0.0,0.0,0.0,0.0,0.0,0.8438903013093562,0.31329234361955516,0.0,0.0,0.0,0.0,0.0,0.18798134544234912,15.334993289114868,0.0,0.0,0.0,0.0,0.0,23.978663684072295,6.504914705383753,0.0,0.0,0.0,0.0,0.0,0.4737778453163909,6.139608205994392,0.0,0.0,0.0,0.0,0.0,5.580281308244924,17.00260324175544,0.0,0.0,0.0,0.0,0.0,11.526962653848615,8.924706946986719,0.0,0.0,0.0,0.0,0.0,10.776157418262258,34.42144438781299,0.0,0.0,0.0,0.0,0.0,11.778407014341795,11.655618624665353,0.0,0.0,0.0,0.0,0.0,4.523653067169281,1.8529600365257473,0.0,0.0,0.0,0.0,0.0,0.5932831476996867,7.569333740561085,0.0,0.0,0.0,0.0,0.0,10.397688449417638,10.944275711258873,0.0,0.0,0.0,0.0,0.0,3.818645739552741,13.968222152060473,0.0,0.0,0.0,0.0,0.0,6.484909796929127,12.654783012587416,0.0,0.0,0.0,0.0,0.0,2.477631467341043
67,19.782397322787293,6.385547729403903,0.0,0.0,0.0,0.0,0.0,0.668072279437256,0.0,0.0,0.0,0.0,0.0,20.131665635984344,0.24613929650700964,0.0,0.0,0.0,0.0,0.0,1.7014451627179694,1.8034753895787154,0.0,0.0,0.0,0.0,0.0,1.227324464973088,0.5637782512759998,0.0,0.0,0.0,0.0,0.0,0.15700491007231832,17.946779976266104,0.0,0.0,0.0,0.0,0.0,3.539980728542449,11.783653718496948,0.0,0.0,0.0,0.0,0.0,0.0017378795548095409,3.3790839879205676,0.0,0.0,0.0,0.0,0.0,41.69398091521597,17.25777681343979,0.0,0.0,0.0,0.0,0.0,4.770159395142947,7.961081072628206,0.0,0.0,0.0,0.0,0.0,5.088747599741177,32.0410735724001,0.0,0.0,0.0,0.0,0.0,29.11771238584454,10.120736455153958,0.0,0.0,0.0,0.0,0.0,8.43804807261959,3.2939015262523856,0.0,0.0,0.0,0.0,0.0,9.770734632603476,8.99303162868982,0.0,0.0,0.0,0.0,0.0,3.9616279899857254,14.730817920764471,0.0,0.0,0.0,0.0,0.0,19.731076108664368,18.296346256485805,0.0,0.0,0.0,0.0,0.0,55.70170895496062,6.75205862361334,0.0,0.0,0.0,0.0,0.0,7.525219803963962
68,5.226225666031561,3.3135302464384173,0.0,0.0,0.0,0.0,0.0,0.7169889120518735,0.0,0.0,0.0,0.0,0.0,2.2800740079884463,0.4906578624037563,0.0,0.0,0.0,0.0,0.0,0.12518691572615948,1.9303596862458143,0.0,0.0,0.0,0.0,0.0,0.5177844718492687,0.3729144871057894,0.0,0.0,0.0,0.0,0.0,0.8949041957932032,20.462131928232296,0.0,0.0,0.0,0.0,0.0,15.41213523879012,15.525239940452442,0.0,0.0,0.0,0.0,0.0,5.243161531307833,6.602659033273129,0.0,0.0,0.0,0.0,0.0,4.05823795152517,19.66396417577433,0.0,0.0,0.0,0.0,0.0,2.9312514045504416,8.841978610469285,0.0,0.0,0.0,0.0,0.0,3.923603942625187,23.991249394937586,0.0,0.0,0.0,0.0,0.0,1.8213302598494783,9.068751595985198,0.0,0.0,0.0,0.0,0.0,1.8076730200336772,1.8669083920738005,0.0,0.0,0.0,0.0,0.0,2.9863600496041744,9.188649384409192,0.0,0.0,0.0,0.0,0.0,7.085555248912563,14.500832673028077,0.0,0.0,0.0,0.0,0.0,6.839174830728031,16.444040679592568,0.0,0.0,0.0,0.0,0.0,53.00780453017377,8.931662126912713,0.0,0.0,0.0,0.0,0.0,2.600554559359361
