,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
40,20.335022352333198,17.858043607623333,0.0,0.0,0.0,0.0,0.0,1.9328156667040317,0.0,0.0,0.0,0.0,0.0,4.041111514100787,3.2820058482742223,0.0,0.0,0.0,0.0,0.0,0.4001161140716751,8.934461543704453,0.0,0.0,0.0,0.0,0.0,3.1368495780818697,8.608181971380883,0.0,0.0,0.0,0.0,0.0,0.8797933387058745,72.06771851055663,0.0,0.0,0.0,0.0,0.0,21.836411804585786,37.31889123217484,0.0,0.0,0.0,0.0,0.0,9.457668507174498,126.59410748946857,0.0,0.0,0.0,0.0,0.0,5.682908582181644,80.72508683880255,0.0,0.0,0.0,0.0,0.0,20.68982125667292,85.12843935415344,0.0,0.0,0.0,0.0,0.0,4.759640394271353,72.32661619238756,0.0,0.0,0.0,0.0,0.0,10.972098649655758,53.93865761865439,0.0,0.0,0.0,0.0,0.0,4.0526580636462235,43.42372338426714,0.0,0.0,0.0,0.0,0.0,3.823599664543648,120.68575801871559,0.0,0.0,0.0,0.0,0.0,0.6446372853426583,212.71510572190783,0.0,0.0,0.0,0.0,0.0,23.397300901175598,156.59354014272967,0.0,0.0,0.0,0.0,0.0,93.4129392811064,201.90856675690682,0.0,0.0,0.0,0.0,0.0,20.91985115669493
41,2.8690448650921496,9.567761986035901,0.0,0.0,0.0,0.0,0.0,1.5601721613808628,0.0,0.0,0.0,0.0,0.0,0.3914949320558738,2.38288098583403,0.0,0.0,0.0,0.0,0.0,0.2696513692879988,4.725928928037292,0.0,0.0,0.0,0.0,0.0,3.4618237737853583,4.98536421027874,0.0,0.0,0.0,0.0,0.0,0.2598116066380932,73.2059274416439,0.0,0.0,0.0,0.0,0.0,4.480614930672332,29.546204176685258,0.0,0.0,0.0,0.0,0.0,0.39210581038905085,72.73494521484423,0.0,0.0,0.0,0.0,0.0,7.226939299413201,108.01302280788511,0.0,0.0,0.0,0.0,0.0,0.06540929196605415,69.0150229481713,0.0,0.0,0.0,0.0,0.0,14.447278326933018,34.49484996272493,0.0,0.0,0.0,0.0,0.0,6.61558094915311,28.74214755888682,0.0,0.0,0.0,0.0,0.0,4.592170737060103,16.108223213697904,0.0,0.0,0.0,0.0,0.0,2.6784604415353863,47.16900799433436,0.0,0.0,0.0,0.0,0.0,10.734290512721744,141.13338204584355,0.0,0.0,0.0,0.0,0.0,12.598057132873087,64.69631690377012,0.0,0.0,0.0,0.0,0.0,21.700313641827577,48.673317708441616,0.0,0.0,0.0,0.0,0.0,27.959393162717056
42,5.711253863423734,11.139839636466863,0.0,0.0,0.0,0.0,0.0,12.513378432939527,0.0,0.0,0.0,0.0,0.0,1.2257272285249246,5.753986555053775,0.0,0.0,0.0,0.0,0.0,0.373134176439761,5.7484016124445905,0.0,0.0,0.0,0.0,0.0,2.324802377362954,9.695494631768169,0.0,0.0,0.0,0.0,0.0,2.720525844841864,86.58244800763752,0.0,0.0,0.0,0.0,0.0,27.35690849987818,54.432395678507184,0.0,0.0,0.0,0.0,0.0,0.24511292361411904,65.00938773516533,0.0,0.0,0.0,0.0,0.0,17.30137294555592,85.75281026415837,0.0,0.0,0.0,0.0,0.0,36.24044150314647,80.33523056322709,0.0,0.0,0.0,0.0,0.0,16.203724782573815,73.83192241884349,0.0,0.0,0.0,0.0,0.0,45.65827239896451,34.43668247442196,0.0,0.0,0.0,0.0,0.0,17.9341748579041,26.716604700111827,0.0,0.0,0.0,0.0,0.0,23.704493578124165,51.99829167497855,0.0,0.0,0.0,0.0,0.0,14.778115026191054,79.09489598967923,0.0,0.0,0.0,0.0,0.0,30.00402293627573,114.44388961120383,0.0,0.0,0.0,0.0,0.0,120.50734617561577,60.36416807368745,0.0,0.0,0.0,0.0,0.0,114.00351774941772
43,6.679877347664313,8.598273765810346,0.0,0.0,0.0,0.0,0.0,4.519233909465378,0.0,0.0,0.0,0.0,0.0,0.2332456469983755,2.5378385910673797,0.0,0.0,0.0,0.0,0.0,0.2755054366038194,8.729424251154486,0.0,0.0,0.0,0.0,0.0,9.103381589715594,2.1888747047240034,0.0,0.0,0.0,0.0,0.0,6.511322560151158,40.542729903722915,0.0,0.0,0.0,0.0,0.0,10.602730728696482,21.794261422319924,0.0,0.0,0.0,0.0,0.0,12.58799107379014,67.07660852938326,0.0,0.0,0.0,0.0,0.0,4.991443344476326,70.16541016943229,0.0,0.0,0.0,0.0,0.0,0.421258645679137,72.4592653239415,0.0,0.0,0.0,0.0,0.0,6.408381513432122,54.29314314043145,0.0,0.0,0.0,0.0,0.0,22.30978749039338,37.4008836660669,0.0,0.0,0.0,0.0,0.0,9.94019507186935,25.690016208439477,0.0,0.0,0.0,0.0,0.0,1.378423993187068,62.16560614787647,0.0,0.0,0.0,0.0,0.0,1.4800376000370392,193.91152458642654,0.0,0.0,0.0,0.0,0.0,6.055644394929461,155.9210745402126,0.0,0.0,0.0,0.0,0.0,30.61818098428869,65.15363605313667,0.0,0.0,0.0,0.0,0.0,113.29872473940954
44,7.520283739036212,8.849258527901721,0.0,0.0,0.0,0.0,0.0,1.999993718179118,0.0,0.0,0.0,0.0,0.0,0.7562477399430972,3.812331007307644,0.0,0.0,0.0,0.0,0.0,1.9517650476985637,9.383061982529364,0.0,0.0,0.0,0.0,0.0,2.989954433978216,3.4655383054945688,0.0,0.0,0.0,0.0,0.0,1.1579117992794459,111.56132087514663,0.0,0.0,0.0,0.0,0.0,44.99914435472158,34.168504527830855,0.0,0.0,0.0,0.0,0.0,3.4631767995179956,65.85486235588381,0.0,0.0,0.0,0.0,0.0,14.518751721531286,66.19262682978152,0.0,0.0,0.0,0.0,0.0,34.44188910879378,62.67824676756258,0.0,0.0,0.0,0.0,0.0,2.315021125443704,57.21704592224527,0.0,0.0,0.0,0.0,0.0,23.063503834301564,31.899962246635685,0.0,0.0,0.0,0.0,0.0,5.728653467921824,27.01466138716486,0.0,0.0,0.0,0.0,0.0,3.7324373583522936,77.78638751688402,0.0,0.0,0.0,0.0,0.0,7.793200035446783,96.80941200316619,0.0,0.0,0.0,0.0,0.0,6.5222925196436945,76.72211363626248,0.0,0.0,0.0,0.0,0.0,122.66793610667828,48.67087029946858,0.0,0.0,0.0,0.0,0.0,85.17058533207462
45,0.9530868940572002,30.410690041633515,0.0,0.0,0.0,0.0,0.0,1.797117406506662,0.0,0.0,0.0,0.0,0.0,1.7672317930168642,3.8281656739565038,0.0,0.0,0.0,0.0,0.0,0.860572181703145,4.657932076855127,0.0,0.0,0.0,0.0,0.0,2.6880341764854876,1.84628119644707,0.0,0.0,0.0,0.0,0.0,0.8968791335913177,36.553874037600536,0.0,0.0,0.0,0.0,0.0,18.407531407685987,26.723185562565213,0.0,0.0,0.0,0.0,0.0,8.013871202319105,86.51915258931548,0.0,0.0,0.0,0.0,0.0,4.399181192796589,52.807364737635936,0.0,0.0,0.0,0.0,0.0,2.167546959556106,86.70942546575641,0.0,0.0,0.0,0.0,0.0,2.798611130317252,40.304655295813276,0.0,0.0,0.0,0.0,0.0,24.63344023510267,24.84001603720238,0.0,0.0,0.0,0.0,0.0,5.024530718810759,23.74455647682077,0.0,0.0,0.0,0.0,0.0,3.5193598877015058,77.07209450023255,0.0,0.0,0.0,0.0,0.0,8.606004345216421,95.96002614547164,0.0,0.0,0.0,0.0,0.0,34.67494540966101,65.14448115563889,0.0,0.0,0.0,0.0,0.0,51.861035045112786,43.44373985157444,0.0,0.0,0.0,0.0,0.0,8.484904439220156
46,5.526387874523455,8.049311723718477,0.0,0.0,0.0,0.0,0.0,3.06529582800683,0.0,0.0,0.0,0.0,0.0,6.875046610298766,2.115254603852466,0.0,0.0,0.0,0.0,0.0,0.8912144158100135,4.383865355602,0.0,0.0,0.0,0.0,0.0,6.5128641508682135,7.955994883568909,0.0,0.0,0.0,0.0,0.0,0.8485779022031776,33.553027071387966,0.0,0.0,0.0,0.0,0.0,34.009053197799815,32.73488950419092,0.0,0.0,0.0,0.0,0.0,12.068480267353884,103.06735310128735,0.0,0.0,0.0,0.0,0.0,23.77652866150463,76.84590218436672,0.0,0.0,0.0,0.0,0.0,53.21726028151852,82.75373920009152,0.0,0.0,0.0,0.0,0.0,4.240514433929944,48.5727256208682,0.0,0.0,0.0,0.0,0.0,5.551798760949798,38.44673027291705,0.0,0.0,0.0,0.0,0.0,16.81330214485152,27.29785159437635,0.0,0.0,0.0,0.0,0.0,49.88852489622133,53.364240143981135,0.0,0.0,0.0,0.0,0.0,3.072226906147175,126.63457713532462,0.0,0.0,0.0,0.0,0.0,27.608091081350448,69.02106126783312,0.0,0.0,0.0,0.0,0.0,91.13393376587885,46.54484531120414,0.0,0.0,0.0,0.0,0.0,70.30880315407794
47,0.28364211425256525,6.267962859034533,0.0,0.0,0.0,0.0,0.0,1.6219257807638625,0.0,0.0,0.0,0.0,0.0,0.5826386940174553,2.2157131925979168,0.0,0.0,0.0,0.0,0.0,0.7484562792337124,5.116939782433273,0.0,0.0,0.0,0.0,0.0,4.951626368131078,1.7526578671772817,0.0,0.0,0.0,0.0,0.0,4.365190069801826,83.84643319287109,0.0,0.0,0.0,0.0,0.0,21.81330140985731,30.258738255321585,0.0,0.0,0.0,0.0,0.0,8.390965778883729,61.882384918910965,0.0,0.0,0.0,0.0,0.0,36.813090441303,59.745681821089185,0.0,0.0,0.0,0.0,0.0,48.543966319460196,68.64984432424372,0.0,0.0,0.0,0.0,0.0,0.007510468492831226,48.65056217083026,0.0,0.0,0.0,0.0,0.0,46.20717665777085,28.918695860472138,0.0,0.0,0.0,0.0,0.0,0.8043341963127331,23.284431453130534,0.0,0.0,0.0,0.0,0.0,2.2792112032934386,59.60975335323942,0.0,0.0,0.0,0.0,0.0,26.585571685058067,110.74500364847538,0.0,0.0,0.0,0.0,0.0,31.34365985473022,65.002856609827,0.0,0.0,0.0,0.0,0.0,62.38409961074315,63.84176332958558,0.0,0.0,0.0,0.0,0.0,10.298576900169486
48,0.7787772817551546,17.773561227292237,0.0,0.0,0.0,0.0,0.0,1.2921591468928553,0.0,0.0,0.0,0.0,0.0,0.4350489200654577,2.14015693115353,0.0,0.0,0.0,0.0,0.0,0.28901603143016036,5.607390442074864,0.0,0.0,0.0,0.0,0.0,2.6447854086983518,2.831607096875232,0.0,0.0,0.0,0.0,0.0,0.42841515270936037,31.09133090578131,0.0,0.0,0.0,0.0,0.0,38.99087307078289,49.27704526673892,0.0,0.0,0.0,0.0,0.0,42.12820597171445,143.77709679461978,0.0,0.0,0.0,0.0,0.0,16.45349535294193,92.12541819158155,0.0,0.0,0.0,0.0,0.0,0.6099870401746141,65.17515252644337,0.0,0.0,0.0,0.0,0.0,0.030187777495436642,35.26238560186854,0.0,0.0,0.0,0.0,0.0,17.82916649473407,33.22491453812246,0.0,0.0,0.0,0.0,0.0,3.7477057856831695,18.61370290023039,0.0,0.0,0.0,0.0,0.0,1.690225954818032,88.51482557067388,0.0,0.0,0.0,0.0,0.0,23.184351395188045,168.35428035139026,0.0,0.0,0.0,0.0,0.0,38.228058093804975,88.87145761906488,0.0,0.0,0.0,0.0,0.0,17.971055128269832,109.24723648433815,0.0,0.0,0.0,0.0,0.0,21.302633239316094
49,0.10914058556668833,21.289095952849934,0.0,0.0,0.0,0.0,0.0,1.7630848653030868,0.0,0.0,0.0,0.0,0.0,1.0363038317828985,3.5735796500446693,0.0,0.0,0.0,0.0,0.0,2.4284640560160913,6.331774530801914,0.0,0.0,0.0,0.0,0.0,1.755223598188521,1.3033956952164176,0.0,0.0,0.0,0.0,0.0,0.29833635206307746,44.264140325474656,0.0,0.0,0.0,0.0,0.0,4.857265775730588,30.576357753353975,0.0,0.0,0.0,0.0,0.0,1.166444820224301,85.08168590225152,0.0,0.0,0.0,0.0,0.0,7.561626471755795,59.88753927533422,0.0,0.0,0.0,0.0,0.0,5.0508912494896965,64.33121981243654,0.0,0.0,0.0,0.0,0.0,7.161875327551566,43.80302396825348,0.0,0.0,0.0,0.0,0.0,27.292460199914526,25.80713900434571,0.0,0.0,0.0,0.0,0.0,83.68409426910056,31.07491616261388,0.0,0.0,0.0,0.0,0.0,3.184504376798763,142.73357062698955,0.0,0.0,0.0,0.0,0.0,8.704605947413043,332.44546340309734,0.0,0.0,0.0,0.0,0.0,9.058588820183086,218.2111534208787,0.0,0.0,0.0,0.0,0.0,25.045333140257387,153.63076812034197,0.0,0.0,0.0,0.0,0.0,7.678356025873694
50,7.115589715945885,7.186049999854895,0.0,0.0,0.0,0.0,0.0,2.483557559303594,0.0,0.0,0.0,0.0,0.0,0.7829710667016508,2.8629344547837023,0.0,0.0,0.0,0.0,0.0,1.820892366232768,20.97063742032508,0.0,0.0,0.0,0.0,0.0,30.95796545185736,4.1579300218890465,0.0,0.0,0.0,0.0,0.0,2.4896364148342287,37.58086186355888,0.0,0.0,0.0,0.0,0.0,52.40610839390782,37.65260789957318,0.0,0.0,0.0,0.0,0.0,14.518090245613953,83.72579004931211,0.0,0.0,0.0,0.0,0.0,22.145920679189473,58.86400408397377,0.0,0.0,0.0,0.0,0.0,0.35296310655130114,66.13320240747306,0.0,0.0,0.0,0.0,0.0,5.232854620928502,65.13518240993905,0.0,0.0,0.0,0.0,0.0,14.439536516297759,84.19668753502272,0.0,0.0,0.0,0.0,0.0,2.664857229394702,41.50510560387459,0.0,0.0,0.0,0.0,0.0,56.86563014666856,54.02700305563857,0.0,0.0,0.0,0.0,0.0,17.02472780614332,149.26876376751633,0.0,0.0,0.0,0.0,0.0,9.215853543972091,64.23394177109243,0.0,0.0,0.0,0.0,0.0,73.73939417933758,87.96296016254374,0.0,0.0,0.0,0.0,0.0,2.4283375619287453
51,0.14548278961453773,11.396555764346113,0.0,0.0,0.0,0.0,0.0,3.2497215367978587,0.0,0.0,0.0,0.0,0.0,0.8913970268416992,2.3979713799919296,0.0,0.0,0.0,0.0,0.0,0.3982911249895579,11.257735859196734,0.0,0.0,0.0,0.0,0.0,0.9494204471217641,12.391894048385133,0.0,0.0,0.0,0.0,0.0,1.5411957639100622,97.71452228517362,0.0,0.0,0.0,0.0,0.0,16.114477923334576,36.484664941866896,0.0,0.0,0.0,0.0,0.0,9.85352237072169,53.19423130991175,0.0,0.0,0.0,0.0,0.0,40.61720133758561,52.32067755616375,0.0,0.0,0.0,0.0,0.0,0.002394564637127674,63.912840644657884,0.0,0.0,0.0,0.0,0.0,1.2637604602033425,52.06104983271728,0.0,0.0,0.0,0.0,0.0,33.469212570976055,30.633694130118506,0.0,0.0,0.0,0.0,0.0,1.624317575795414,22.886306522551966,0.0,0.0,0.0,0.0,0.0,12.085820061640588,51.881926333723776,0.0,0.0,0.0,0.0,0.0,6.4681785872664745,109.7493281140697,0.0,0.0,0.0,0.0,0.0,11.634118663979592,81.49965777741498,0.0,0.0,0.0,0.0,0.0,8.796988008368036,134.42650968799225,0.0,0.0,0.0,0.0,0.0,7.795558956892111
52,3.774660968888714,26.538851229849243,0.0,0.0,0.0,0.0,0.0,1.5874274831252644,0.0,0.0,0.0,0.0,0.0,1.5437751074641468,6.430785871504691,0.0,0.0,0.0,0.0,0.0,2.7349182434452337,6.868037637795976,0.0,0.0,0.0,0.0,0.0,5.109101905375561,0.8064046267599647,0.0,0.0,0.0,0.0,0.0,0.6963211855147912,128.1342013204822,0.0,0.0,0.0,0.0,0.0,15.866166294822003,52.655838185478494,0.0,0.0,0.0,0.0,0.0,26.764899271450314,331.7416256524909,0.0,0.0,0.0,0.0,0.0,7.85521480339704,108.1094368499221,0.0,0.0,0.0,0.0,0.0,58.09693671004488,116.3490420679812,0.0,0.0,0.0,0.0,0.0,52.26883036190476,58.80382029368652,0.0,0.0,0.0,0.0,0.0,48.94974879897383,144.70107335763237,0.0,0.0,0.0,0.0,0.0,24.47572664066232,62.08301728257144,0.0,0.0,0.0,0.0,0.0,2.9643631377839292,91.38003881066179,0.0,0.0,0.0,0.0,0.0,35.668107668533416,243.35611022327998,0.0,0.0,0.0,0.0,0.0,57.90619957744459,191.76340544930218,0.0,0.0,0.0,0.0,0.0,30.182612134580424,272.80888286483463,0.0,0.0,0.0,0.0,0.0,9.651638136524634
53,2.9619704007212797,13.92671689648122,0.0,0.0,0.0,0.0,0.0,1.5989410280648684,0.0,0.0,0.0,0.0,0.0,0.7739336718609771,1.6846623255857436,0.0,0.0,0.0,0.0,0.0,4.303519887232708,5.104844759041463,0.0,0.0,0.0,0.0,0.0,1.5172864337242746,1.1411874683408654,0.0,0.0,0.0,0.0,0.0,2.6526820745012016,92.57072477303194,0.0,0.0,0.0,0.0,0.0,8.781350858387592,29.32392048623364,0.0,0.0,0.0,0.0,0.0,6.917213574532205,59.17268610077631,0.0,0.0,0.0,0.0,0.0,0.591976646113223,62.806376785561,0.0,0.0,0.0,0.0,0.0,2.504004558215404,71.98680116254341,0.0,0.0,0.0,0.0,0.0,57.74915138558218,42.71323061199313,0.0,0.0,0.0,0.0,0.0,19.862849804456502,29.901857717227806,0.0,0.0,0.0,0.0,0.0,0.6406838217245239,20.859063552617577,0.0,0.0,0.0,0.0,0.0,6.155926738319332,61.04973242804621,0.0,0.0,0.0,0.0,0.0,6.365226042402789,107.45750620703579,0.0,0.0,0.0,0.0,0.0,9.030596456560644,66.81143118885782,0.0,0.0,0.0,0.0,0.0,44.122344224042166,79.11085320490105,0.0,0.0,0.0,0.0,0.0,22.82081991433571
54,3.654697157433626,27.09133165259623,0.0,0.0,0.0,0.0,0.0,11.171510156516673,0.0,0.0,0.0,0.0,0.0,8.416697685285245,5.008548177981305,0.0,0.0,0.0,0.0,0.0,0.08518972775581765,5.309793049633677,0.0,0.0,0.0,0.0,0.0,0.4396458092685116,5.609982721668919,0.0,0.0,0.0,0.0,0.0,8.101218107969956,30.29711191845155,0.0,0.0,0.0,0.0,0.0,41.614922654919816,33.414678664477485,0.0,0.0,0.0,0.0,0.0,3.26259578852641,70.41561796422151,0.0,0.0,0.0,0.0,0.0,157.1054510443426,65.07302242734339,0.0,0.0,0.0,0.0,0.0,109.78547076835805,55.73964764340286,0.0,0.0,0.0,0.0,0.0,68.81471418641365,45.203896593313225,0.0,0.0,0.0,0.0,0.0,24.0275998894597,24.443338724161727,0.0,0.0,0.0,0.0,0.0,12.585013515605624,26.680831756481034,0.0,0.0,0.0,0.0,0.0,1.6562867106234385,95.4537990569017,0.0,0.0,0.0,0.0,0.0,37.37356252870334,204.34551525990133,0.0,0.0,0.0,0.0,0.0,34.64045812968826,100.95254699570934,0.0,0.0,0.0,0.0,0.0,25.445077361895663,127.76400775253174,0.0,0.0,0.0,0.0,0.0,35.52929535033603
55,0.4567307873500894,10.188135967511624,0.0,0.0,0.0,0.0,0.0,1.7996804104073716,0.0,0.0,0.0,0.0,0.0,1.5186240350920828,2.8041050854860483,0.0,0.0,0.0,0.0,0.0,1.057705127787599,4.931718374313287,0.0,0.0,0.0,0.0,0.0,3.138604177402217,3.5832748869820796,0.0,0.0,0.0,0.0,0.0,0.313978557427595,83.38007878640335,0.0,0.0,0.0,0.0,0.0,19.082170848736375,40.60269046143987,0.0,0.0,0.0,0.0,0.0,2.2610217545044122,63.77615987638304,0.0,0.0,0.0,0.0,0.0,5.091254244651028,84.31368436305492,0.0,0.0,0.0,0.0,0.0,58.168018804474826,74.94007473431334,0.0,0.0,0.0,0.0,0.0,0.28515913479463834,44.709826707047384,0.0,0.0,0.0,0.0,0.0,10.11246880682316,29.878035797873338,0.0,0.0,0.0,0.0,0.0,9.859575117417894,12.863026018813931,0.0,0.0,0.0,0.0,0.0,7.797067373079993,48.34511069994432,0.0,0.0,0.0,0.0,0.0,0.9482066625438447,105.99433405354094,0.0,0.0,0.0,0.0,0.0,14.090271060631636,67.19633788079014,0.0,0.0,0.0,0.0,0.0,9.096801948425384,56.800307768466475,0.0,0.0,0.0,0.0,0.0,9.137927822183412
56,10.01553947284115,6.7377568634762826,0.0,0.0,0.0,0.0,0.0,1.2947912029127335,0.0,0.0,0.0,0.0,0.0,0.6946844802029505,3.604528288115955,0.0,0.0,0.0,0.0,0.0,2.058317200399741,5.038170958099718,0.0,0.0,0.0,0.0,0.0,1.511696480659512,1.4785144159393182,0.0,0.0,0.0,0.0,0.0,0.8448622104630429,60.90203327300886,0.0,0.0,0.0,0.0,0.0,14.058874316080852,30.084747783960683,0.0,0.0,0.0,0.0,0.0,2.32481469613341,102.36773471359014,0.0,0.0,0.0,0.0,0.0,9.162471383991933,55.03050482171638,0.0,0.0,0.0,0.0,0.0,15.44811842787804,71.69735025759512,0.0,0.0,0.0,0.0,0.0,8.438319246949103,45.32394611152015,0.0,0.0,0.0,0.0,0.0,4.250913603910236,45.51655078322724,0.0,0.0,0.0,0.0,0.0,22.377708960134367,26.43095177203801,0.0,0.0,0.0,0.0,0.0,36.873371763205775,43.96234074722468,0.0,0.0,0.0,0.0,0.0,30.223193170246173,155.64894535264415,0.0,0.0,0.0,0.0,0.0,12.907978637274667,80.75051696578711,0.0,0.0,0.0,0.0,0.0,10.526321169931075,40.67767413341054,0.0,0.0,0.0,0.0,0.0,11.433388888175365
57,10.410630000713695,10.302298457027643,0.0,0.0,0.0,0.0,0.0,4.244781458778269,0.0,0.0,0.0,0.0,0.0,3.4875917225099475,5.827666820603287,0.0,0.0,0.0,0.0,0.0,0.12550876253111093,7.319926901987003,0.0,0.0,0.0,0.0,0.0,7.379447227415206,9.969281307737822,0.0,0.0,0.0,0.0,0.0,1.2548900531918747,30.643862961041453,0.0,0.0,0.0,0.0,0.0,47.833450721020434,31.511212353392974,0.0,0.0,0.0,0.0,0.0,7.461929351569323,60.593298163214605,0.0,0.0,0.0,0.0,0.0,67.97311150889638,56.90739992368892,0.0,0.0,0.0,0.0,0.0,18.256213172460185,118.53693901366957,0.0,0.0,0.0,0.0,0.0,76.34992636657343,58.27260936891288,0.0,0.0,0.0,0.0,0.0,11.911627700950284,25.71400967902325,0.0,0.0,0.0,0.0,0.0,15.546247554338832,27.210138891579483,0.0,0.0,0.0,0.0,0.0,4.430711853761261,52.170029016264444,0.0,0.0,0.0,0.0,0.0,36.23862007890653,114.27341390276362,0.0,0.0,0.0,0.0,0.0,71.99725957334748,75.36036804321546,0.0,0.0,0.0,0.0,0.0,7.142276199879218,64.8076829116633,0.0,0.0,0.0,0.0,0.0,31.27012340288878
58,5.250602947376053,18.63142166532275,0.0,0.0,0.0,0.0,0.0,3.664377412050726,0.0,0.0,0.0,0.0,0.0,13.785600486935202,9.852426311891078,0.0,0.0,0.0,0.0,0.0,9.805544614048063,11.535501866295048,0.0,0.0,0.0,0.0,0.0,1.420944286527736,2.3912330657809866,0.0,0.0,0.0,0.0,0.0,1.2762860832160248,86.11832007198657,0.0,0.0,0.0,0.0,0.0,20.045311613760344,50.625058207704676,0.0,0.0,0.0,0.0,0.0,46.96995193262484,158.7366117708488,0.0,0.0,0.0,0.0,0.0,37.66918214589916,82.79584627954878,0.0,0.0,0.0,0.0,0.0,37.77594696665712,79.18523520484975,0.0,0.0,0.0,0.0,0.0,3.5157039531693903,81.2965213505494,0.0,0.0,0.0,0.0,0.0,8.304565873369695,62.393516997519214,0.0,0.0,0.0,0.0,0.0,20.732839049748492,28.41173309693257,0.0,0.0,0.0,0.0,0.0,2.867863605841591,62.14940803607686,0.0,0.0,0.0,0.0,0.0,21.805204173713225,180.13976584410574,0.0,0.0,0.0,0.0,0.0,76.25682916296768,268.74582151797296,0.0,0.0,0.0,0.0,0.0,11.879194028253728,67.4559656410818,0.0,0.0,0.0,0.0,0.0,73.03640566095278
59,13.457615775718686,21.45281696493141,0.0,0.0,0.0,0.0,0.0,1.1949732942497973,0.0,0.0,0.0,0.0,0.0,2.468263040690563,1.697840644794807,0.0,0.0,0.0,0.0,0.0,14.038927753629213,6.65875801053628,0.0,0.0,0.0,0.0,0.0,2.955661136960211,5.97084022538605,0.0,0.0,0.0,0.0,0.0,9.554667533983066,31.373208755325937,0.0,0.0,0.0,0.0,0.0,6.7606521754590485,35.16440656887133,0.0,0.0,0.0,0.0,0.0,0.6188216161361184,64.91980575608454,0.0,0.0,0.0,0.0,0.0,3.522122931226322,56.913228701301776,0.0,0.0,0.0,0.0,0.0,106.99576458837497,91.89259053087427,0.0,0.0,0.0,0.0,0.0,108.9177367778047,43.38039060795773,0.0,0.0,0.0,0.0,0.0,5.089159452128581,33.690074325831716,0.0,0.0,0.0,0.0,0.0,52.808210726334266,20.622830242585326,0.0,0.0,0.0,0.0,0.0,12.957707680310312,50.929342524569904,0.0,0.0,0.0,0.0,0.0,30.385034604362744,159.63168877420344,0.0,0.0,0.0,0.0,0.0,3.6355814135885782,88.07658357161442,0.0,0.0,0.0,0.0,0.0,55.37848814516593,82.83837403417934,0.0,0.0,0.0,0.0,0.0,5.07834335679701
60,16.058888812199676,22.040581339615166,0.0,0.0,0.0,0.0,0.0,1.594264405591251,0.0,0.0,0.0,0.0,0.0,1.964713852844515,2.2017387077889103,0.0,0.0,0.0,0.0,0.0,2.67441155272489,5.051482027956922,0.0,0.0,0.0,0.0,0.0,1.077664828703653,2.4559147992682355,0.0,0.0,0.0,0.0,0.0,0.18256661348164352,39.34620237761483,0.0,0.0,0.0,0.0,0.0,13.388495848568466,29.452458221684573,0.0,0.0,0.0,0.0,0.0,1.8554154875919295,97.2331603982414,0.0,0.0,0.0,0.0,0.0,30.49227111810886,55.6077291487038,0.0,0.0,0.0,0.0,0.0,1.536274095148329,71.62203488906671,0.0,0.0,0.0,0.0,0.0,0.12555112323618592,39.793019499303114,0.0,0.0,0.0,0.0,0.0,25.22580837896197,28.14819209483638,0.0,0.0,0.0,0.0,0.0,11.061787334943833,25.758273814627284,0.0,0.0,0.0,0.0,0.0,1.225640090633496,60.464902155913826,0.0,0.0,0.0,0.0,0.0,37.002912882807244,252.62021057605435,0.0,0.0,0.0,0.0,0.0,1.8494647312622738,122.47637840699045,0.0,0.0,0.0,0.0,0.0,43.678590331794624,62.88070243089167,0.0,0.0,0.0,0.0,0.0,51.80649382358639
