,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
61,0.1043903804041646,9.672581125481628,0.0,0.0,0.0,0.0,0.0,0.30599046151694875,0.0,0.0,0.0,0.0,0.0,0.16820558329652469,0.2552243108377508,0.0,0.0,0.0,0.0,0.0,0.7437814126992148,0.7987493497146557,0.0,0.0,0.0,0.0,0.0,8.08512733390357,0.4701162607458541,0.0,0.0,0.0,0.0,0.0,1.1435669536647861,51.48256316611107,0.0,0.0,0.0,0.0,0.0,1.5443759825311507,6.12204386849265,0.0,0.0,0.0,0.0,0.0,58.54848249460132,8.87636021789081,0.0,0.0,0.0,0.0,0.0,0.21272057651247747,10.522480756041071,0.0,0.0,0.0,0.0,0.0,26.820868050214862,13.928794367455184,0.0,0.0,0.0,0.0,0.0,0.8464882717876183,10.293397157108325,0.0,0.0,0.0,0.0,0.0,5.787770502572385,4.281467772451346,0.0,0.0,0.0,0.0,0.0,27.85840826392369,6.236184871630736,0.0,0.0,0.0,0.0,0.0,15.692791012925412,25.917926408160383,0.0,0.0,0.0,0.0,0.0,9.107724893908012,15.645350683914964,0.0,0.0,0.0,0.0,0.0,7.969597546049503,14.24264879243168,0.0,0.0,0.0,0.0,0.0,5.403435622814815,5.445558064623392,0.0,0.0,0.0,0.0,0.0,3.1109820179459975
62,1.1242949951647447,8.065136075766915,0.0,0.0,0.0,0.0,0.0,0.4141852412666901,0.0,0.0,0.0,0.0,0.0,1.3363126858139107,0.49986432258000857,0.0,0.0,0.0,0.0,0.0,0.19927871961770502,4.116363675037151,0.0,0.0,0.0,0.0,0.0,26.19469293648382,1.6673266061448044,0.0,0.0,0.0,0.0,0.0,0.13766375601354153,67.25402250439636,0.0,0.0,0.0,0.0,0.0,2.006472817473574,25.983735127809226,0.0,0.0,0.0,0.0,0.0,23.00996962527914,18.20490739235481,0.0,0.0,0.0,0.0,0.0,0.9832439784194822,12.712897217462471,0.0,0.0,0.0,0.0,0.0,96.08742794831508,40.73601346562579,0.0,0.0,0.0,0.0,0.0,5.627287713375601,6.994484318616347,0.0,0.0,0.0,0.0,0.0,1.7513352603320633,2.6482086125945115,0.0,0.0,0.0,0.0,0.0,0.09889008641811904,25.646500322170695,0.0,0.0,0.0,0.0,0.0,77.17724281161811,53.4908903254986,0.0,0.0,0.0,0.0,0.0,6.364587992424616,29.65704206566064,0.0,0.0,0.0,0.0,0.0,3.445545853392502,45.403387246487085,0.0,0.0,0.0,0.0,0.0,3.304040608417881,17.292571492214524,0.0,0.0,0.0,0.0,0.0,63.81351094878184
63,0.4790246359503642,13.456734425696327,0.0,0.0,0.0,0.0,0.0,0.46284066326938256,0.0,0.0,0.0,0.0,0.0,0.9106354159148466,1.1925162671911183,0.0,0.0,0.0,0.0,0.0,4.155463526812525,3.072925145036976,0.0,0.0,0.0,0.0,0.0,1.1481939305340354,1.780494265282817,0.0,0.0,0.0,0.0,0.0,7.523037731234563,38.181008534953996,0.0,0.0,0.0,0.0,0.0,1.8751217697733809,5.592716136560372,0.0,0.0,0.0,0.0,0.0,0.0016655036921855062,6.217363074404678,0.0,0.0,0.0,0.0,0.0,32.05083618776778,12.723230657436035,0.0,0.0,0.0,0.0,0.0,8.533385971933665,30.110316558758953,0.0,0.0,0.0,0.0,0.0,2.314303210691257,4.127363747021276,0.0,0.0,0.0,0.0,0.0,7.793070684168528,3.0164443079246146,0.0,0.0,0.0,0.0,0.0,8.426293924124392,7.706455530276015,0.0,0.0,0.0,0.0,0.0,75.50555730691963,15.839015513470539,0.0,0.0,0.0,0.0,0.0,8.507701540928387,11.65426642133318,0.0,0.0,0.0,0.0,0.0,113.24529524102047,8.388151897990925,0.0,0.0,0.0,0.0,0.0,217.27808117517466,6.30391891763452,0.0,0.0,0.0,0.0,0.0,84.49478377904977
64,1.0352235416563507,9.97881939570699,0.0,0.0,0.0,0.0,0.0,0.3790411401794594,0.0,0.0,0.0,0.0,0.0,5.882380116917885,1.8400032067025762,0.0,0.0,0.0,0.0,0.0,0.5257280730687581,0.711494153070087,0.0,0.0,0.0,0.0,0.0,3.521245761124977,0.28665445338921286,0.0,0.0,0.0,0.0,0.0,0.9826124791154147,49.736489677147006,0.0,0.0,0.0,0.0,0.0,2.840859889474171,9.410977242822218,0.0,0.0,0.0,0.0,0.0,11.312695275640767,5.00635437774377,0.0,0.0,0.0,0.0,0.0,2.09017525121966,9.949925602134531,0.0,0.0,0.0,0.0,0.0,2.5395047904782886,19.98896411397914,0.0,0.0,0.0,0.0,0.0,5.345114608955014,5.466720984127487,0.0,0.0,0.0,0.0,0.0,4.106634781119407,2.1493929449425844,0.0,0.0,0.0,0.0,0.0,2.02260193772863,7.797431689299344,0.0,0.0,0.0,0.0,0.0,3.5053506873179594,23.205055724491594,0.0,0.0,0.0,0.0,0.0,7.467486251049158,6.493078150185044,0.0,0.0,0.0,0.0,0.0,5.362611479111593,17.981791224248404,0.0,0.0,0.0,0.0,0.0,67.434728461143,3.695377973224496,0.0,0.0,0.0,0.0,0.0,4.699390224601314
65,2.021284991873006,10.79430737319538,0.0,0.0,0.0,0.0,0.0,0.2918249805818151,0.0,0.0,0.0,0.0,0.0,0.7453722429930437,0.30228393092306294,0.0,0.0,0.0,0.0,0.0,2.0389900526719025,0.7562504701610171,0.0,0.0,0.0,0.0,0.0,2.9898974563105907,0.3302793207432168,0.0,0.0,0.0,0.0,0.0,0.5156508629681344,37.32136031335618,0.0,0.0,0.0,0.0,0.0,23.3356387068194,8.160336344736148,0.0,0.0,0.0,0.0,0.0,25.86382965547268,6.373267945441957,0.0,0.0,0.0,0.0,0.0,10.595484384365419,10.233659597412624,0.0,0.0,0.0,0.0,0.0,3.2222067498448137,52.43236723509162,0.0,0.0,0.0,0.0,0.0,80.93641236986466,5.152293276919113,0.0,0.0,0.0,0.0,0.0,45.4366450545016,2.484671636027363,0.0,0.0,0.0,0.0,0.0,4.820119393087347,13.811108985891128,0.0,0.0,0.0,0.0,0.0,311.6189531968626,18.02047991044551,0.0,0.0,0.0,0.0,0.0,3.364242869960664,11.859110196057824,0.0,0.0,0.0,0.0,0.0,2.3540356995700806,4.818180286401203,0.0,0.0,0.0,0.0,0.0,226.3746603245083,5.795765849693942,0.0,0.0,0.0,0.0,0.0,4.511856703510389
66,0.002189574619077074,10.266966221644333,0.0,0.0,0.0,0.0,0.0,0.5705834466678049,0.0,0.0,0.0,0.0,0.0,0.8068352092545321,0.3714376793641885,0.0,0.0,0.0,0.0,0.0,0.2566936494244577,0.6406657794984691,0.0,0.0,0.0,0.0,0.0,8.081969175921442,0.42135318304725017,0.0,0.0,0.0,0.0,0.0,2.43327796505727,44.98057270316856,0.0,0.0,0.0,0.0,0.0,1.179162378049426,8.26884528576902,0.0,0.0,0.0,0.0,0.0,6.779066363209218,5.767383849825496,0.0,0.0,0.0,0.0,0.0,0.4436350071383094,10.791913031057925,0.0,0.0,0.0,0.0,0.0,14.55770951498629,30.02702609496887,0.0,0.0,0.0,0.0,0.0,33.417129709059004,3.2605298187513694,0.0,0.0,0.0,0.0,0.0,3.756332722044759,2.4666993067284517,0.0,0.0,0.0,0.0,0.0,0.2060638853717692,9.786499917417897,0.0,0.0,0.0,0.0,0.0,32.993376296018965,14.227334080504685,0.0,0.0,0.0,0.0,0.0,5.371623133117205,9.518968198038673,0.0,0.0,0.0,0.0,0.0,19.773374428535664,7.041917307330652,0.0,0.0,0.0,0.0,0.0,17.501127480034423,5.462940156031418,0.0,0.0,0.0,0.0,0.0,7.495219529591307
67,1.1319302827843345,10.043628806532993,0.0,0.0,0.0,0.0,0.0,1.049861892548297,0.0,0.0,0.0,0.0,0.0,0.24311890673598596,0.46255588639233575,0.0,0.0,0.0,0.0,0.0,1.3449550366825316,1.5785279018317206,0.0,0.0,0.0,0.0,0.0,0.36076343742086636,0.41213697372882707,0.0,0.0,0.0,0.0,0.0,1.1894061008830321,68.21661106027757,0.0,0.0,0.0,0.0,0.0,3.873320574239131,6.142379385594223,0.0,0.0,0.0,0.0,0.0,6.72479806497101,6.363955639293142,0.0,0.0,0.0,0.0,0.0,0.10453480236136146,11.28581030183393,0.0,0.0,0.0,0.0,0.0,49.06857140341245,19.80593932004065,0.0,0.0,0.0,0.0,0.0,2.6928033956284487,4.692813154849993,0.0,0.0,0.0,0.0,0.0,3.3360130666771313,2.661224785622868,0.0,0.0,0.0,0.0,0.0,7.914286846353282,5.489914936283537,0.0,0.0,0.0,0.0,0.0,7.474877413311449,14.191003358393385,0.0,0.0,0.0,0.0,0.0,16.492609473034133,15.962185753381373,0.0,0.0,0.0,0.0,0.0,30.463137685711963,6.001722554474999,0.0,0.0,0.0,0.0,0.0,3.9994395324052543,3.9057997548850856,0.0,0.0,0.0,0.0,0.0,0.5724893716611499
68,62.33243828202206,9.438908951919364,0.0,0.0,0.0,0.0,0.0,0.3418436525165568,0.0,0.0,0.0,0.0,0.0,1.6216567441497807,2.0363028075287164,0.0,0.0,0.0,0.0,0.0,4.396521515886876,0.6967226051131493,0.0,0.0,0.0,0.0,0.0,5.570992546567267,0.8386958208173149,0.0,0.0,0.0,0.0,0.0,2.184817948439302,40.572281201247435,0.0,0.0,0.0,0.0,0.0,36.29786965085042,6.54676193304319,0.0,0.0,0.0,0.0,0.0,4.78598686804629,7.5230975432255835,0.0,0.0,0.0,0.0,0.0,21.348363664993553,11.97771578357044,0.0,0.0,0.0,0.0,0.0,6.2830898866355405,11.15611848229431,0.0,0.0,0.0,0.0,0.0,4.792712724354145,3.711852580884934,0.0,0.0,0.0,0.0,0.0,34.275633003982605,2.790994766692466,0.0,0.0,0.0,0.0,0.0,6.440102824303234,7.128045507321845,0.0,0.0,0.0,0.0,0.0,18.591627903128224,13.436767241551204,0.0,0.0,0.0,0.0,0.0,16.402832091724186,20.785537717712664,0.0,0.0,0.0,0.0,0.0,6.012985359590132,5.141709297653413,0.0,0.0,0.0,0.0,0.0,24.75911655679061,3.7992074776139826,0.0,0.0,0.0,0.0,0.0,6.2537583598780575
69,0.050263972787443524,9.746369514279394,0.0,0.0,0.0,0.0,0.0,0.38247743521594424,0.0,0.0,0.0,0.0,0.0,1.3096249907285467,0.27384989044395974,0.0,0.0,0.0,0.0,0.0,0.7668909454417366,0.6605804255740675,0.0,0.0,0.0,0.0,0.0,1.092791091065394,0.44373247992840126,0.0,0.0,0.0,0.0,0.0,1.0338770126484231,55.59688170158024,0.0,0.0,0.0,0.0,0.0,2.33798677993358,6.29992357777928,0.0,0.0,0.0,0.0,0.0,47.57010444142071,5.7141106568128075,0.0,0.0,0.0,0.0,0.0,1.2167897901614526,10.841995078118954,0.0,0.0,0.0,0.0,0.0,4.510324003977756,13.298132572059565,0.0,0.0,0.0,0.0,0.0,0.9774776476698707,6.7878724708705525,0.0,0.0,0.0,0.0,0.0,0.6099052890583506,2.4197609905196176,0.0,0.0,0.0,0.0,0.0,4.351325678628221,6.973486161348692,0.0,0.0,0.0,0.0,0.0,9.920614875648411,10.039621629543737,0.0,0.0,0.0,0.0,0.0,52.600152535488064,10.40763584941936,0.0,0.0,0.0,0.0,0.0,72.42872757165878,4.493714441682992,0.0,0.0,0.0,0.0,0.0,4.639223877770764,4.4811889656825965,0.0,0.0,0.0,0.0,0.0,2.904301874339141
70,1.8751680540680749,7.723343595846969,0.0,0.0,0.0,0.0,0.0,0.26686430117862836,0.0,0.0,0.0,0.0,0.0,0.4008908596245263,0.3155829543463553,0.0,0.0,0.0,0.0,0.0,0.3486944085663119,1.9462336026268363,0.0,0.0,0.0,0.0,0.0,18.266019401320225,0.6325728611543677,0.0,0.0,0.0,0.0,0.0,4.873735111106942,39.10641331547824,0.0,0.0,0.0,0.0,0.0,10.64723667226233,7.592760465264234,0.0,0.0,0.0,0.0,0.0,3.6953699873463313,6.246807491872539,0.0,0.0,0.0,0.0,0.0,0.42259523742052385,12.533248198901498,0.0,0.0,0.0,0.0,0.0,11.000057103271226,15.358785194113855,0.0,0.0,0.0,0.0,0.0,4.356685150651568,3.9032846342335437,0.0,0.0,0.0,0.0,0.0,10.405236587223474,2.432551328161968,0.0,0.0,0.0,0.0,0.0,1.974532430093202,10.163953494409006,0.0,0.0,0.0,0.0,0.0,2.523744357025768,12.178401779800796,0.0,0.0,0.0,0.0,0.0,5.621128723582482,10.401019732575374,0.0,0.0,0.0,0.0,0.0,29.234378111257467,5.824659496019198,0.0,0.0,0.0,0.0,0.0,7.549955337174517,5.808273958941963,0.0,0.0,0.0,0.0,0.0,1.1975051584010052
71,0.05144139656244534,10.537605404113629,0.0,0.0,0.0,0.0,0.0,2.136695374327638,0.0,0.0,0.0,0.0,0.0,6.428073398699716,1.1893504669837227,0.0,0.0,0.0,0.0,0.0,3.279294546515705,0.6870174773057497,0.0,0.0,0.0,0.0,0.0,7.493409366639398,1.1681934019808826,0.0,0.0,0.0,0.0,0.0,0.3236338617456327,69.10563976974436,0.0,0.0,0.0,0.0,0.0,69.73186691894992,9.082759466904331,0.0,0.0,0.0,0.0,0.0,48.746349865043,5.943312529806966,0.0,0.0,0.0,0.0,0.0,32.62825900878213,11.048214369322478,0.0,0.0,0.0,0.0,0.0,1.189779943675195,22.003874891491773,0.0,0.0,0.0,0.0,0.0,5.60148558356089,4.8181225302951285,0.0,0.0,0.0,0.0,0.0,5.442625470259377,2.2467229411604897,0.0,0.0,0.0,0.0,0.0,0.884075305324151,8.41212363353647,0.0,0.0,0.0,0.0,0.0,24.154278768397674,25.443286585432066,0.0,0.0,0.0,0.0,0.0,6.26473738732232,12.750350505087713,0.0,0.0,0.0,0.0,0.0,100.24126392576548,39.0744937561038,0.0,0.0,0.0,0.0,0.0,1.6658542613423797,6.5344956626926125,0.0,0.0,0.0,0.0,0.0,4.256756783833549
72,14.195724498111032,12.936795195696833,0.0,0.0,0.0,0.0,0.0,0.45696670644483517,0.0,0.0,0.0,0.0,0.0,0.07737022883318638,0.5616340930711164,0.0,0.0,0.0,0.0,0.0,0.48727856118836377,0.6990588393521818,0.0,0.0,0.0,0.0,0.0,0.3397029067250857,0.5170178948544614,0.0,0.0,0.0,0.0,0.0,0.14332587411260703,55.00196327621699,0.0,0.0,0.0,0.0,0.0,1.1674495987911786,6.618699338843411,0.0,0.0,0.0,0.0,0.0,2.6035852065560996,6.212764001949717,0.0,0.0,0.0,0.0,0.0,0.6632642739097039,10.445933073116207,0.0,0.0,0.0,0.0,0.0,13.870086115323323,9.219660224061215,0.0,0.0,0.0,0.0,0.0,10.988674697092847,14.581769496312939,0.0,0.0,0.0,0.0,0.0,0.5951577778082903,11.666964929921821,0.0,0.0,0.0,0.0,0.0,2.2970888500252937,10.597201276907915,0.0,0.0,0.0,0.0,0.0,12.344997332191376,15.015569338790002,0.0,0.0,0.0,0.0,0.0,5.936443052220942,10.327896996380439,0.0,0.0,0.0,0.0,0.0,27.899713187920902,8.828174972718763,0.0,0.0,0.0,0.0,0.0,6.511261307383217,6.609786625758819,0.0,0.0,0.0,0.0,0.0,4.7152891510976405
73,12.021848991740214,8.773333967566847,0.0,0.0,0.0,0.0,0.0,0.7537134249699216,0.0,0.0,0.0,0.0,0.0,2.353757050900022,0.3276975942123151,0.0,0.0,0.0,0.0,0.0,0.2598877906409348,0.707348638027439,0.0,0.0,0.0,0.0,0.0,1.051683653690617,0.3319567555829015,0.0,0.0,0.0,0.0,0.0,7.263492880071357,51.88321580294646,0.0,0.0,0.0,0.0,0.0,11.546025784181381,6.7139956502264795,0.0,0.0,0.0,0.0,0.0,12.869395630997225,9.33881017006597,0.0,0.0,0.0,0.0,0.0,28.395121454674587,11.605784237998808,0.0,0.0,0.0,0.0,0.0,12.904637776699825,32.02122006638672,0.0,0.0,0.0,0.0,0.0,1.1259306764013528,11.502630743959111,0.0,0.0,0.0,0.0,0.0,1.009280825661385,2.206476094178869,0.0,0.0,0.0,0.0,0.0,0.6153761104856137,8.051145985810852,0.0,0.0,0.0,0.0,0.0,35.11508552134659,14.821665693003244,0.0,0.0,0.0,0.0,0.0,27.418814138758062,8.670816624946807,0.0,0.0,0.0,0.0,0.0,12.743265511129692,9.684752263059153,0.0,0.0,0.0,0.0,0.0,68.15835490428587,9.073258130910824,0.0,0.0,0.0,0.0,0.0,1.3879903627879546
74,7.5618488878185115,12.04571006366941,0.0,0.0,0.0,0.0,0.0,1.973743912628248,0.0,0.0,0.0,0.0,0.0,1.1047978243501049,0.8195354305773584,0.0,0.0,0.0,0.0,0.0,0.29261199959974865,3.050819407212651,0.0,0.0,0.0,0.0,0.0,2.1498490828293284,0.4251139334840035,0.0,0.0,0.0,0.0,0.0,4.282574508541782,47.870157575785264,0.0,0.0,0.0,0.0,0.0,30.850032448859153,7.34117219846495,0.0,0.0,0.0,0.0,0.0,45.14067485203003,5.9834927068922745,0.0,0.0,0.0,0.0,0.0,0.19435810511662743,9.155119073379481,0.0,0.0,0.0,0.0,0.0,20.522891142653144,18.175940138744927,0.0,0.0,0.0,0.0,0.0,4.09995891041373,9.695061188088713,0.0,0.0,0.0,0.0,0.0,23.02632428005219,3.162196572802779,0.0,0.0,0.0,0.0,0.0,2.0788734376487112,7.554421214618426,0.0,0.0,0.0,0.0,0.0,31.63478671140823,21.11204567642786,0.0,0.0,0.0,0.0,0.0,11.150179621282565,19.346985165715704,0.0,0.0,0.0,0.0,0.0,47.20867484542203,25.119523462238423,0.0,0.0,0.0,0.0,0.0,4.28231456063152,15.57477787865082,0.0,0.0,0.0,0.0,0.0,8.525078062249833
75,0.2959554113301422,7.992923847210957,0.0,0.0,0.0,0.0,0.0,0.2331347554205741,0.0,0.0,0.0,0.0,0.0,0.12126465388159428,0.5173370708446221,0.0,0.0,0.0,0.0,0.0,0.0115117588715262,0.654925137864025,0.0,0.0,0.0,0.0,0.0,0.4174387719736634,0.3097817836789016,0.0,0.0,0.0,0.0,0.0,0.39285534952341156,52.14414904970151,0.0,0.0,0.0,0.0,0.0,4.077132151945365,5.644637091318636,0.0,0.0,0.0,0.0,0.0,4.148766859387149,5.4183724470638435,0.0,0.0,0.0,0.0,0.0,3.4118259243553943,10.243970603792267,0.0,0.0,0.0,0.0,0.0,3.662271863453814,21.289487963636127,0.0,0.0,0.0,0.0,0.0,34.0085324375549,5.89162565697098,0.0,0.0,0.0,0.0,0.0,4.078416047294344,2.5365670729059113,0.0,0.0,0.0,0.0,0.0,0.6473403817697696,6.924482570518732,0.0,0.0,0.0,0.0,0.0,2.8535611529871554,37.57297698933441,0.0,0.0,0.0,0.0,0.0,11.837416049915454,9.066946758404645,0.0,0.0,0.0,0.0,0.0,11.185064426581828,8.84812261244252,0.0,0.0,0.0,0.0,0.0,0.8602298885235184,7.928754433936458,0.0,0.0,0.0,0.0,0.0,11.527442572521588
76,42.69464902393323,9.675451121062636,0.0,0.0,0.0,0.0,0.0,0.3225965482370344,0.0,0.0,0.0,0.0,0.0,0.15930203749042637,0.5193400302056648,0.0,0.0,0.0,0.0,0.0,0.4038671198654769,0.7834168924148988,0.0,0.0,0.0,0.0,0.0,1.1462332421152979,0.3391269126728048,0.0,0.0,0.0,0.0,0.0,0.2845072731868356,42.535640495191466,0.0,0.0,0.0,0.0,0.0,15.940517902113807,12.23025309722873,0.0,0.0,0.0,0.0,0.0,7.254819823921492,6.061937558844556,0.0,0.0,0.0,0.0,0.0,68.13766019531242,10.712933839987542,0.0,0.0,0.0,0.0,0.0,33.140610711582546,47.33331246860692,0.0,0.0,0.0,0.0,0.0,2.208203805371654,5.5087519515900185,0.0,0.0,0.0,0.0,0.0,15.321915593999401,2.202284273783225,0.0,0.0,0.0,0.0,0.0,1.581374480159947,6.694166742163083,0.0,0.0,0.0,0.0,0.0,4.226554402829104,11.79594627725233,0.0,0.0,0.0,0.0,0.0,11.063576319639079,14.661399998858172,0.0,0.0,0.0,0.0,0.0,7.9721676766073255,9.166884479742764,0.0,0.0,0.0,0.0,0.0,63.430698640185255,3.112846984875961,0.0,0.0,0.0,0.0,0.0,15.765238361966702
77,0.4877202711961409,8.896567527719517,0.0,0.0,0.0,0.0,0.0,2.9509248197204014,0.0,0.0,0.0,0.0,0.0,12.140127994936915,1.371607871468388,0.0,0.0,0.0,0.0,0.0,7.431699290832356,2.260184576905817,0.0,0.0,0.0,0.0,0.0,1.1187821067836936,0.47094017618314254,0.0,0.0,0.0,0.0,0.0,0.15081370692442622,42.279529676651585,0.0,0.0,0.0,0.0,0.0,29.77879092536046,9.956062822894836,0.0,0.0,0.0,0.0,0.0,40.18255258504115,6.487485844709055,0.0,0.0,0.0,0.0,0.0,8.395268257959904,10.732642774529412,0.0,0.0,0.0,0.0,0.0,27.93157169574681,10.11675362608959,0.0,0.0,0.0,0.0,0.0,29.792646553677518,10.327101084454513,0.0,0.0,0.0,0.0,0.0,2.3850397752258354,8.990898923568961,0.0,0.0,0.0,0.0,0.0,0.29118484925169047,8.294087716196767,0.0,0.0,0.0,0.0,0.0,5.406415776123396,37.68186772562258,0.0,0.0,0.0,0.0,0.0,15.450844899464181,14.883621436472101,0.0,0.0,0.0,0.0,0.0,17.532143907637238,9.912249837780415,0.0,0.0,0.0,0.0,0.0,6.865933182353773,4.1211933537919405,0.0,0.0,0.0,0.0,0.0,1.954599385801166
78,10.317969863917375,11.533878744358871,0.0,0.0,0.0,0.0,0.0,4.045468719010898,0.0,0.0,0.0,0.0,0.0,17.53141794490531,1.8987203087996896,0.0,0.0,0.0,0.0,0.0,7.680344352395724,4.353799887548008,0.0,0.0,0.0,0.0,0.0,1.2765523108557606,0.5181215186400332,0.0,0.0,0.0,0.0,0.0,0.13511051849560998,52.84435468250161,0.0,0.0,0.0,0.0,0.0,70.03395675046899,5.0921918665592445,0.0,0.0,0.0,0.0,0.0,2.3885539892302896,6.997518101459741,0.0,0.0,0.0,0.0,0.0,24.51485614203034,10.5856774583258,0.0,0.0,0.0,0.0,0.0,2.895052223113669,16.853781129594392,0.0,0.0,0.0,0.0,0.0,17.200660194321063,12.88659104438739,0.0,0.0,0.0,0.0,0.0,19.648317403798213,4.761835814892109,0.0,0.0,0.0,0.0,0.0,11.139057867924455,10.642358657388932,0.0,0.0,0.0,0.0,0.0,31.059967532456703,23.107732442101646,0.0,0.0,0.0,0.0,0.0,30.284909111996647,38.567147615239435,0.0,0.0,0.0,0.0,0.0,4.474607314240688,19.701078848884798,0.0,0.0,0.0,0.0,0.0,5.259069282050711,6.232771164561004,0.0,0.0,0.0,0.0,0.0,24.95304159883323
79,2.742395822102949,9.200512992688989,0.0,0.0,0.0,0.0,0.0,1.3044883693119615,0.0,0.0,0.0,0.0,0.0,2.4020048174692166,0.5093721205178997,0.0,0.0,0.0,0.0,0.0,2.931934998740756,0.6807420566896006,0.0,0.0,0.0,0.0,0.0,0.9191219174397922,0.9938986536113615,0.0,0.0,0.0,0.0,0.0,1.4530595648374531,59.4894616042738,0.0,0.0,0.0,0.0,0.0,32.30453664760533,6.742839790050549,0.0,0.0,0.0,0.0,0.0,3.079958197881926,8.037139085386146,0.0,0.0,0.0,0.0,0.0,1.448923572292946,10.300275644868337,0.0,0.0,0.0,0.0,0.0,18.881473235187293,31.71375262022067,0.0,0.0,0.0,0.0,0.0,23.445466210436468,10.20011053265304,0.0,0.0,0.0,0.0,0.0,3.9633253179186085,2.5237321114316753,0.0,0.0,0.0,0.0,0.0,0.06065364516345733,19.28707918776267,0.0,0.0,0.0,0.0,0.0,0.13591103203552143,23.32553786411369,0.0,0.0,0.0,0.0,0.0,54.76675799493047,25.977835821902715,0.0,0.0,0.0,0.0,0.0,120.0151141936073,39.519703978973226,0.0,0.0,0.0,0.0,0.0,6.362215047298436,11.90616894051852,0.0,0.0,0.0,0.0,0.0,1.754917480359394
80,7.953833924307943,20.31030272396746,0.0,0.0,0.0,0.0,0.0,1.5109893431436894,0.0,0.0,0.0,0.0,0.0,12.57204903908708,0.45720849000532787,0.0,0.0,0.0,0.0,0.0,0.11686291664287678,4.255896366424826,0.0,0.0,0.0,0.0,0.0,43.53732953450796,1.3620296652241244,0.0,0.0,0.0,0.0,0.0,1.6783750224610325,37.81539133036015,0.0,0.0,0.0,0.0,0.0,22.55126632726808,18.03306520593835,0.0,0.0,0.0,0.0,0.0,105.43327614328874,8.907947231396452,0.0,0.0,0.0,0.0,0.0,1.9130716287911969,11.856651185014266,0.0,0.0,0.0,0.0,0.0,17.413029443254,15.905176887503764,0.0,0.0,0.0,0.0,0.0,4.913048151530363,6.009753727925583,0.0,0.0,0.0,0.0,0.0,0.26284479065433664,6.641525075361422,0.0,0.0,0.0,0.0,0.0,1.4246047379595623,11.661961929691861,0.0,0.0,0.0,0.0,0.0,23.27348555412863,22.07990380273609,0.0,0.0,0.0,0.0,0.0,120.2133998138304,10.649904560852875,0.0,0.0,0.0,0.0,0.0,1.3079845465074222,15.93776999956017,0.0,0.0,0.0,0.0,0.0,1.8712959663601587,9.312156784422822,0.0,0.0,0.0,0.0,0.0,80.18455381462283
81,0.05454527809318755,8.357552546117217,0.0,0.0,0.0,0.0,0.0,0.26491381791373103,0.0,0.0,0.0,0.0,0.0,5.0135118426369205,0.45438156096181964,0.0,0.0,0.0,0.0,0.0,0.2801184257141212,0.7384212016538131,0.0,0.0,0.0,0.0,0.0,1.1656733589157493,0.4267554995691625,0.0,0.0,0.0,0.0,0.0,0.5703199149215005,51.445843205380626,0.0,0.0,0.0,0.0,0.0,28.01640146349327,7.427264535562561,0.0,0.0,0.0,0.0,0.0,0.40643721385986364,7.699612197138565,0.0,0.0,0.0,0.0,0.0,2.9257537079985925,11.638048633827637,0.0,0.0,0.0,0.0,0.0,20.24181290513168,12.070978553606984,0.0,0.0,0.0,0.0,0.0,9.949251649302074,7.268827932441874,0.0,0.0,0.0,0.0,0.0,8.9601471934423,2.5167148041647787,0.0,0.0,0.0,0.0,0.0,1.8633244049861526,10.31952530482284,0.0,0.0,0.0,0.0,0.0,4.232033592789454,32.3969323039142,0.0,0.0,0.0,0.0,0.0,15.08729056993109,9.012910342543734,0.0,0.0,0.0,0.0,0.0,36.33494739199522,11.234736778069319,0.0,0.0,0.0,0.0,0.0,10.947734859602498,5.869152627236897,0.0,0.0,0.0,0.0,0.0,23.50879719579647
