,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
46,0.00014533931768330905,1.8021708333558435,64.70588235294117,0.8333333333333334,0.4166666666666667,0.31111112236976624,0.6666666666666666,1.3423797269471593,77.95275590551181,0.8827380952380953,0.7170177157968283,0.7694940492510796,0.7775297677144408,0.0009449039886216907,1.2003327858817725,83.87096774193549,0.7833333333333332,0.597222238779068,0.625,0.5750000029802322,0.0029396961369361797,2.34690815454671,55.55555555555556,0.5833333333333333,0.2857142686843872,0.25,0.3333333432674408,0.4121427841571015,3.431873172864301,53.84615384615385,0.6166666666666667,0.625,0.5000000149011612,0.8333333432674408,0.00032020549989529687,1.5336543612745355,64.28571428571429,0.8222222222222222,0.5750000029802322,0.75,0.46666668355464935,0.029560159602359748,0.655133914867626,80.0,0.6166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.013257286253052628,4.158692773145443,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.06277405349986813,1.9368931221426997,56.52173913043478,0.5727777777777777,0.4549206415812174,0.5066666682561238,0.5022222290436427,0.021547923073661036,1.2305159429673316,58.536585365853654,0.5958333333333333,0.43095238010088605,0.48888889451821643,0.430555559694767,0.5207069169753401
47,0.0010759983138885604,0.3141850323476108,82.35294117647058,0.8333333333333334,0.523809532324473,0.46666666865348816,0.6666666666666666,1.312279709738368,77.16535433070865,0.8816964285714286,0.6563988141715527,0.7656250018626451,0.6395833380520344,0.006043890153296601,1.4763654024235067,80.64516129032258,0.6982142857142857,0.49166667461395264,0.6666666716337204,0.4583333358168602,0.0073741976952892635,2.349274733064408,33.33333333333333,0.45,0.1428571343421936,0.125,0.1666666716337204,0.9726435533047622,2.432034090613411,76.92307692307693,0.625,0.5,0.5,0.5,0.0002128349533636539,1.9102301508898871,57.14285714285714,0.78125,0.48571427166461945,0.8333333432674408,0.375,0.002658696502890501,0.6786347966427648,90.0,0.6833333333333333,0.9285714328289032,0.875,1.0,0.0030115325841863745,1.942952984398083,42.857142857142854,0.9166666666666666,0.5999999642372131,0.4285714328289032,1.0,0.02908153867402885,2.2101671503463654,53.04347826086957,0.5641269841269841,0.31800866723060606,0.3900000035762787,0.301111114025116,0.3742466979687389,1.482790816798833,68.29268292682927,0.6020833333333334,0.7154761950174967,0.708333338300387,0.7805555661519369,0.2773594025074451
48,0.00010454980147059419,0.8202331032975668,82.35294117647058,0.8333333333333334,0.523809532324473,0.46666666865348816,0.6666666666666666,1.7913709539357674,78.74015748031496,0.8739583333333334,0.6818948481231928,0.8395833373069763,0.6114583369344473,0.713027121402465,1.420012114611331,80.64516129032258,0.75,0.505952388048172,0.625,0.4375,0.09893385065839622,2.42847224581143,55.55555555555556,0.41666666666666663,0.20000000298023224,0.1666666716337204,0.25,0.0004468303296953962,2.300011265136902,61.53846153846154,0.5833333333333333,0.619047611951828,0.5833333432674408,0.75,0.00032381160420245377,1.434282747455274,64.28571428571429,0.9,0.5833333432674408,0.875,0.46666668355464935,2.0755810340648177e-05,0.8775753578123222,80.0,0.7166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.05762751209023405,1.2286662172018474,71.42857142857143,0.6666666666666666,0.75,0.6000000238418579,1.0,0.0004112262982607982,2.7417951467762007,53.91304347826087,0.5561111111111111,0.1603174606959025,0.3333333333333333,0.10888889034589132,0.11609349636838892,1.3845619389982424,65.85365853658537,0.6361111111111111,0.42301587263743085,0.6666666666666666,0.3472222288449605,0.2065171266284739
49,0.022367418659853824,0.7856237653695658,82.35294117647058,0.8333333333333334,0.5555555621782938,0.5,0.6666666666666666,1.9043912150593727,79.52755905511812,0.9119791666666667,0.6961805690079927,0.9166666679084301,0.6187500078231096,5.2465353538814794e-05,1.6626927357343109,80.64516129032258,0.734375,0.4375,0.4375,0.4375,3.548624279065173e-05,3.079871781517437,33.33333333333333,0.41666666666666663,0.1428571343421936,0.125,0.1666666716337204,0.0039897742890188295,2.5310452442770384,61.53846153846154,0.8,0.6500000059604645,0.7000000029802322,0.6666666865348816,1.0840643300899078e-06,2.7033406160082487,57.14285714285714,0.8,0.48571430146694183,0.75,0.36666667461395264,0.036749000975112,0.7004397790410246,80.0,0.5,0.5,0.5,0.5,0.004219664887332644,2.2965166413247005,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.012336481134714068,2.9950873683399606,54.78260869565217,0.5066666666666666,0.31375662088394163,0.41666667064030966,0.26888889173666636,0.2006182983309437,1.2068839490532581,60.97560975609756,0.5465277777777778,0.5865079363187155,0.6388888905445734,0.5555555572112402,0.1627706536107126
50,0.011696714927190922,0.6137114607869988,82.35294117647058,0.8055555555555555,0.5079365173975626,0.4166666666666667,0.6666666666666666,1.513784890944996,75.59055118110236,0.8754092261904763,0.7002976387739182,0.6875000093132257,0.7561011984944344,0.0002982099640675608,1.0899647424555141,80.64516129032258,0.6249999999999999,0.45000000298023224,0.4166666716337204,0.5,0.0017893748709545988,2.3489895511821652,55.55555555555556,0.41666666666666663,0.20000000298023224,0.1666666716337204,0.25,0.003549464608647331,2.0645836915549576,61.53846153846154,0.78125,0.722222238779068,0.7000000029802322,0.75,1.664640834815834e-05,2.363291497751827,57.14285714285714,0.8,0.48571430146694183,0.75,0.36666667461395264,0.0001614563322218556,0.4476027073692692,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,0.008678788364371377,3.1646155230412405,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.40503422784920845,2.6896415042237583,52.17391304347826,0.4496825396825397,0.38444445133209226,0.49000000158945717,0.3544444491465886,0.0002859802012954078,1.789403056716658,68.29268292682927,0.6333333333333333,0.4436507870753606,0.6111111144224802,0.3805555577079455,0.15185727910380156
51,2.21023307501922e-05,0.29535072261684947,88.23529411764706,0.8055555555555555,0.5555555621782938,0.5,0.6666666666666666,1.489427772926114,78.74015748031496,0.878125,0.683978196233511,0.7552083358168602,0.6729166768491268,0.0003760393329814453,1.5336332782461155,83.87096774193549,0.8635416666666668,0.6166666746139526,0.75,0.5416666716337204,0.05841167668293632,3.7610930353232512,22.22222222222222,0.3833333333333333,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.12062813141106875,4.482288650666468,61.53846153846154,0.7,0.7083333432674408,0.550000011920929,1.0,6.273678221916378e-07,2.6624450768904557,64.28571428571429,0.8,0.6500000059604645,0.8333333432674408,0.533333346247673,0.0015338435100394833,1.2356212708037675,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.0005750521187603035,1.9683592336987632,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.00026300754250211614,3.0481442476558422,50.43478260869565,0.5668650793650793,0.5305098672707875,0.4853968342145284,0.6946031779050827,0.22689287257052015,1.4724735684762502,65.85365853658537,0.6680555555555555,0.5777777830759684,0.6944444477558136,0.5416666716337204,0.3519734342231611
52,2.9398776708159746e-05,1.46317580738506,76.47058823529412,0.8055555555555555,0.7904762029647827,0.6888888974984487,1.0,1.4898047525237597,77.95275590551181,0.8572916666666666,0.6958333384245634,0.7489583399146795,0.6822916716337204,1.0276492719758796,1.2914526850930577,87.09677419354838,0.8125,0.7976190596818924,0.9166666716337204,0.7291666716337204,0.2676664516402202,2.9955601133714933,44.44444444444444,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204,0.000823057423530484,3.7316117382836316,53.84615384615385,0.6,0.6507936716079712,0.5416666716337204,0.8333333432674408,3.260344426667769e-06,1.4776425267174773,71.42857142857143,0.8125,0.4545454680919647,0.5,0.4166666567325592,0.0007797415678702827,0.24749750194577155,90.0,0.75,0.9285714328289032,0.875,1.0,0.003046391586000822,3.6468877548292915,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.0016077113402665315,2.6654671419449025,53.91304347826087,0.5261111111111111,0.3748148242632548,0.43222222924232484,0.38063492476940153,0.0032519284226776427,1.762983211889662,60.97560975609756,0.6152777777777777,0.28888889650503796,0.3888888955116272,0.2638888955116272,0.6614948827468539
53,0.00017108015361606854,0.5609837504036834,82.35294117647058,0.8111111111111112,0.5166666706403097,0.4222222367922465,0.6666666666666666,1.4294574153552821,79.52755905511812,0.8086309523809524,0.6508928593248129,0.7031250018626451,0.6531250001862645,0.001560000825818343,1.5992984548393707,80.64516129032258,0.890625,0.6250000149011612,0.875,0.5833333358168602,0.00018614089419890145,2.9737874839070715,44.44444444444444,0.41666666666666663,0.6428571492433548,0.6000000014901161,0.75,0.00480546749912557,2.684516751141105,53.84615384615385,0.7291666666666667,0.6333333551883698,0.5,0.875,2.516170358093658e-05,3.5484762262394827,35.714285714285715,0.7222222222222222,0.0,0.0,0.0,0.019771385713621758,1.1339243357326558,70.0,1.0,0.7333333492279053,0.5833333432674408,1.0,0.004783063295449536,1.6650585650310312,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.0005798616841548905,2.7915761319210897,49.56521739130435,0.5591666666666666,0.506770271062851,0.4728571514288584,0.6333333412806194,0.0689672083921284,1.5060114596962098,63.41463414634146,0.5638888888888889,0.6182539761066437,0.6916666676600774,0.6861111149191856,0.1506489785632233
54,0.00020299664697172028,0.9545269556736793,82.35294117647058,0.8055555555555555,0.5079365173975626,0.4166666666666667,0.6666666666666666,1.4236977071466141,77.16535433070865,0.8592261904761904,0.703918669372797,0.7093750052154064,0.7572916727513075,0.00019089404877786824,1.3120392091496877,80.64516129032258,0.890625,0.472222238779068,0.45000000298023224,0.5,0.009106025034286406,3.147890849072681,55.55555555555556,0.48333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.041586166561795444,2.2635059425014457,69.23076923076923,0.84375,0.6666666865348816,0.800000011920929,0.625,0.013639588720707687,1.4104613976973543,78.57142857142857,0.8,0.8333333432674408,0.875,0.800000011920929,0.0026751341644980996,0.5646404272129798,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.005496729111708168,3.3538285864158817,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.0024223829534274596,3.0010305546604377,56.52173913043478,0.5463888888888888,0.288571431239446,0.46888889173666637,0.24000000258286794,0.6922706374687337,1.9578561967061898,53.65853658536586,0.6055555555555555,0.41883117457230884,0.3869047711292903,0.5305555611848831,0.07536360781805869
55,7.432225735067979e-05,0.3058169032115736,82.35294117647058,0.8333333333333334,0.4629629850387573,0.3777777850627899,0.6666666666666666,1.7760912959305284,79.52755905511812,0.8546875,0.7067460436373949,0.8677083365619183,0.6416666731238365,0.016060231950695315,1.6028255229687527,80.64516129032258,0.890625,0.6833333447575569,0.875,0.6875,0.25426367697875696,2.633370109389984,55.55555555555556,0.5416666666666667,0.20000000298023224,0.1666666716337204,0.25,0.0015222465981480267,3.2073381522931186,53.84615384615385,0.8,0.563636377453804,0.4583333432674408,0.9000000059604645,3.9607964972029795e-05,2.1872467248648557,57.14285714285714,0.8222222222222222,0.48571430146694183,0.75,0.36666667461395264,0.0005189315711407325,1.1483145035788427,90.0,0.75,0.5,0.5,0.5,0.006917856732607291,1.7443826022821969,28.57142857142857,0.5,0.444444477558136,0.3333333432674408,0.6666666865348816,0.005981455886259396,3.1149462685426887,50.43478260869565,0.44638888888888884,0.39312169353167215,0.47444444795449575,0.38444444835186004,0.002233179329176251,2.569535961038868,56.09756097560976,0.49513888888888885,0.11428571740786235,0.25,0.07500000049670537,0.18303760113453332
56,0.00017131509273322942,3.904745705171029,52.94117647058824,0.8055555555555555,0.3722943862279256,0.25833333532015484,0.6666666666666666,2.041905962390197,77.95275590551181,0.8687500000000002,0.6957837399095297,0.8437500037252903,0.6333333430811763,0.3900480992403996,1.7770752226398003,80.64516129032258,0.7458333333333333,0.533333346247673,0.6666666716337204,0.4583333432674408,0.5263079638434441,3.7324322729566655,55.55555555555556,0.5833333333333333,0.2857142984867096,0.20000000298023224,0.5,0.012039646537138272,3.953573143406877,61.53846153846154,0.5520833333333334,0.6857143044471741,0.533333346247673,1.0,4.695955354718808e-08,2.0096677872601894,71.42857142857143,0.78125,0.7083333432674408,0.875,0.625,0.13952573823478298,0.6604297221337282,90.0,0.6833333333333333,0.9285714328289032,0.875,1.0,0.025219710366124845,6.7580881772782755,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.05434124581416823,3.2843986359193713,53.91304347826087,0.4823015873015873,0.4785906791687012,0.5014285802841186,0.5055555611848831,0.2824419605842811,2.253597695755776,56.09756097560976,0.4757936507936508,0.58518519004186,0.5416666666666666,0.7222222238779068,0.46441440131680334
57,0.00020380572619325583,4.336702800746595,47.05882352941176,0.7888888888888889,0.6285714209079742,0.5317460348208746,1.0,1.714300413187584,76.37795275590551,0.8794270833333334,0.7240304984152317,0.6843750048428774,0.7979166712611914,0.0022656523188197557,1.3283828534339712,80.64516129032258,0.75,0.6458333432674408,0.75,0.6500000059604645,0.012525216717195828,3.690175694986086,44.44444444444444,0.5,0.6428571492433548,0.6000000014901161,0.75,0.03251195864879513,3.8464321144648346,61.53846153846154,0.7604166666666667,0.6969697177410126,0.5357142984867096,1.0,0.15172203917847576,1.8927558991153635,64.28571428571429,0.7222222222222222,0.6500000059604645,0.8333333432674408,0.533333346247673,0.022271019135721846,0.9102720398958242,90.0,0.5,0.8333333432674408,0.75,1.0,0.0005420090761952006,3.126044038246847,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.15176452653231176,2.7110438828217136,54.78260869565217,0.5077777777777778,0.37338624795277914,0.4588888943195343,0.3477777808904648,0.00206987817462967,1.4022902419842502,63.41463414634146,0.642361111111111,0.5547619014978409,0.6250000049670538,0.625,0.4430235241628743
58,4.805940354386653e-05,1.8351807606017696,64.70588235294117,0.8333333333333334,0.6888888974984487,0.5833333333333334,1.0,1.8702903191054099,80.31496062992126,0.893936011904762,0.7187996152788401,0.8385416679084301,0.6875000046566129,2.5458732084756076e-06,2.0679638615930345,77.41935483870968,0.6919642857142857,0.5166666731238365,0.75,0.4375,0.0027459221122775237,2.7904401172132487,44.44444444444444,0.375,0.6428571492433548,0.6000000014901161,0.75,0.0032077131800134664,3.191189988228264,61.53846153846154,0.8333333333333333,0.722222238779068,0.6666666716337204,0.8333333432674408,3.3892762883414744e-06,1.136422676444512,78.57142857142857,0.9666666666666667,0.694444477558136,1.0,0.5666666775941849,0.008453138224993537,0.47201580759162604,80.0,0.9375,0.875,0.875,0.875,0.0060202328763712685,6.106887586667624,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.007263152062235766,3.56149166035498,57.391304347826086,0.4736111111111111,0.42890331546465554,0.48777778645356495,0.4055555582046509,0.042236019168431685,1.7153269166361713,68.29268292682927,0.5729166666666666,0.4925926129023234,0.5166666756073633,0.4944444497426351,0.10571146747755047
59,0.0001258003224682827,1.339389981271364,76.47058823529412,0.8111111111111112,0.4722222288449605,0.36666667461395264,0.6666666666666666,1.6041282817953013,78.74015748031496,0.8914062500000001,0.7457070797681808,0.7552083376795053,0.7916666697710752,0.23587129597519305,1.6634220772350838,77.41935483870968,0.8041666666666667,0.4166666716337204,0.4166666716337204,0.4166666716337204,0.00012356152049172703,3.0321915714480516,44.44444444444444,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408,0.11205308367710178,3.4243363590135933,61.53846153846154,0.49166666666666664,0.6166666895151138,0.4821428656578064,1.0,3.3958215112548475e-07,2.3568195419420213,57.14285714285714,0.9375,0.3333333432674408,0.5,0.25,0.0131214620399157,1.0183069353696097,90.0,0.5,0.8333333432674408,0.75,1.0,0.004605381059496756,2.9841120120352085,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.019370398285544176,3.0563825999961076,55.65217391304348,0.5107142857142857,0.4672005792458852,0.4544444481531779,0.542857148249944,0.01567072654569746,1.8578994739453898,63.41463414634146,0.5437500000000001,0.4841269850730896,0.5555555621782938,0.4555555631717046,0.1074595553357173
60,0.0006781791395569014,0.8128744818018572,82.35294117647058,0.8125,0.4629629850387573,0.3777777850627899,0.6666666666666666,1.663119723359747,75.59055118110236,0.91796875,0.7098214477300644,0.744791672565043,0.7873511947691441,3.3419790282830265e-05,1.2128975001388198,80.64516129032258,0.7625000000000001,0.4791666716337204,0.625,0.4000000059604645,0.0035210729162256297,2.358222237883514,55.55555555555556,0.41666666666666663,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.00015704231499759166,2.724190636039639,61.53846153846154,0.75,0.7000000178813934,0.5833333432674408,0.875,6.218372380746204e-06,0.7459868624013469,71.42857142857143,0.9375,0.6285714358091354,1.0,0.5,0.0006171398665715272,0.7468879104379436,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.002166184233339868,1.7230865730604565,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.03825372778315854,3.788526722824047,50.43478260869565,0.5472222222222223,0.21079365015029908,0.42777777910232545,0.1555555582046509,4.4408018735698566e-05,2.3737231775539334,58.536585365853654,0.5003968253968254,0.2305555542310079,0.4722222238779068,0.19603174924850464,0.021113308115570287
61,3.0958403924697344e-05,1.0103907192039328,82.35294117647058,0.8125,0.5185185472170512,0.4333333373069763,0.6666666666666666,2.208659032941619,78.74015748031496,0.8901041666666668,0.6372023858129978,0.7291666679084301,0.6156250052154064,3.8134046540883646e-05,1.9023554455932066,77.41935483870968,0.6595238095238095,0.2708333283662796,0.4375,0.23750000074505806,0.000681364562336435,3.0032766514638163,44.44444444444444,0.41666666666666663,0.1666666716337204,0.125,0.25,0.002697545704922638,2.583903560938683,61.53846153846154,0.7666666666666666,0.6500000059604645,0.7000000029802322,0.6666666865348816,7.116521858131342e-06,1.8505883137994281,64.28571428571429,0.75,0.6428571492433548,1.0,0.5833333358168602,6.54298766695863e-05,0.5609544532880537,90.0,0.7166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.014148487837410021,3.050335927538543,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.00037834574932478303,3.456023243284817,56.52173913043478,0.5577777777777778,0.2967724899450938,0.400000003973643,0.2534920672575633,9.692195798414122e-05,1.7048331305189912,63.41463414634146,0.45763888888888893,0.48452381292978924,0.625,0.4305555572112401,0.02241179867169847
62,0.0015268986081873525,0.5441188002109415,82.35294117647058,0.7666666666666666,0.8055555621782938,0.700000007947286,1.0,1.7745161197631059,74.80314960629921,0.8854166666666667,0.7345276288688183,0.6738095302134752,0.8541666679084301,0.0002937692343915377,1.4964053596279756,77.41935483870968,0.85,0.5416666716337204,0.875,0.5000000074505806,0.002698252956560917,2.9423560207737713,55.55555555555556,0.55,0.2857142686843872,0.25,0.3333333432674408,0.011007081400893183,2.7177849986307243,69.23076923076923,0.65,0.625,0.6666666716337204,0.800000011920929,6.017317595760302e-08,3.384425302985233,57.14285714285714,0.9444444444444444,0.2857142984867096,0.5,0.20000000298023224,0.0009282789483397074,0.8264711626921416,90.0,0.75,0.5,0.5,0.5,0.0005412860358256314,3.107652119697227,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.0008636440862965271,3.2019325240234298,49.56521739130435,0.5172222222222221,0.5205194890499115,0.4811111162106196,0.651111117998759,0.0003694076645025857,2.033475316836997,63.41463414634146,0.5998015873015873,0.43690475821495056,0.4444444527228673,0.5166666706403097,0.005138892637173301
63,5.221811250610804e-07,1.9220837906156452,64.70588235294117,0.7555555555555555,0.4126984278361003,0.3000000019868215,0.6666666666666666,1.7743043844367952,79.52755905511812,0.9098958333333333,0.7554067634046078,0.7635416705161333,0.8260416705161333,0.0033569128337490213,1.4777715888403768,80.64516129032258,0.8458333333333334,0.5095238089561462,0.6666666716337204,0.4166666716337204,0.003860451406402244,4.197991321172084,55.55555555555556,0.48333333333333334,0.2857142686843872,0.25,0.3333333432674408,3.92583032218587e-06,3.7159919919209923,69.23076923076923,0.5729166666666666,0.6444444805383682,0.5666666775941849,0.75,5.0251124036829436e-05,2.0844190280513475,64.28571428571429,0.9583333333333333,0.3333333432674408,0.5,0.25,0.00044189744371864105,1.0594133247638349,90.0,0.6833333333333333,0.9285714328289032,0.875,1.0,0.0004903216402494393,5.746629533405389,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.0012946887905834518,4.086437625157266,50.43478260869565,0.4653571428571428,0.4968520482381185,0.49888889292875926,0.609841275215149,8.996490590522338e-05,2.667478572007835,48.78048780487805,0.548611111111111,0.40740742286046344,0.36190477510293323,0.4944444497426351,0.43883329376872976
64,8.903736025349412e-07,0.3480962339924054,82.35294117647058,0.7380952380952381,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0519855294616915,77.16535433070865,0.8212797619047619,0.6107638981193304,0.8729166686534882,0.5072916718199849,0.0003304020267014874,1.8427895317888603,77.41935483870968,0.8208333333333333,0.5,0.75,0.4166666716337204,0.6399430111787413,2.9983979764609496,44.44444444444444,0.45833333333333337,0.0,0.0,0.0,0.00018200101656643986,3.173116449831304,61.53846153846154,0.65,0.533333346247673,0.5833333432674408,0.5000000149011612,0.00021587353810321923,2.9983516872591527,57.14285714285714,0.9666666666666667,0.2857142984867096,0.5,0.20000000298023224,9.077031669356684e-05,0.581179688168398,90.0,0.96875,0.9285714328289032,1.0,0.875,0.00042716011815217966,2.722230213531413,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,5.079745961804506e-05,4.230021738225741,53.04347826086957,0.4808333333333333,0.4187494079271952,0.432539689540863,0.4666666676600774,0.043320188686729655,2.023572195764254,68.29268292682927,0.6131944444444445,0.46666667362054187,0.5444444517294565,0.475000003973643,0.5484429657090237
65,0.00016674462620900054,1.03417466110573,82.35294117647058,0.8333333333333334,0.523809532324473,0.46666666865348816,0.6666666666666666,1.7113400926862294,77.95275590551181,0.8492187499999999,0.6645833570510149,0.6635416727513075,0.7113095298409462,0.004148675251674448,1.5691604590628232,80.64516129032258,0.75,0.6166666746139526,0.875,0.5000000074505806,0.0004509192838534012,3.339947152012772,44.44444444444444,0.41666666666666663,0.222222238779068,0.1666666716337204,0.3333333432674408,0.0015940865089540488,3.2507909623545332,61.53846153846154,0.8,0.6136363744735718,0.5000000149011612,0.9000000059604645,8.982104291710746e-05,2.361127121452778,57.14285714285714,0.875,0.4761904925107956,1.0,0.3333333358168602,0.0044106906052733645,0.7674469846545734,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,0.0002000404221376783,3.7005267126480503,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.0015696369681629761,3.5527657688305867,55.65217391304348,0.5892857142857143,0.42481481432914736,0.4957142909367879,0.4563492139180501,0.0007536318917016726,1.9394968878232755,60.97560975609756,0.6708333333333334,0.43492063879966736,0.5694444477558136,0.386111115415891,0.3203621773786023
66,5.108619060664393e-06,1.2593691477823254,82.35294117647058,0.8333333333333334,0.8222222328186035,0.7222222288449606,1.0,1.5182088897927166,77.95275590551181,0.8533854166666667,0.6708062775433064,0.7812500018626451,0.6416666712611914,0.00012008405533877796,1.6062225209724617,80.64516129032258,0.7916666666666667,0.6250000149011612,0.875,0.5833333358168602,3.5181698957790606e-05,3.593121197265528,44.44444444444444,0.3833333333333333,0.222222238779068,0.1666666716337204,0.3333333432674408,0.17365477768266802,3.6337706870297874,69.23076923076923,0.7916666666666667,0.7083333432674408,0.625,0.875,1.3483216524530767e-06,2.1032380865109492,64.28571428571429,0.8555555555555556,0.375,0.5,0.30000001192092896,3.9910108782693034e-05,0.9426400623293792,90.0,0.90625,0.944444477558136,0.9000000059604645,1.0,0.058257992793689956,3.7942931325531677,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.000643685663216073,4.182299732007571,50.43478260869565,0.533968253968254,0.4494901478290558,0.4414285769065221,0.5300000051657359,0.06705876928706936,2.150559767095986,60.97560975609756,0.6192460317460318,0.4444444576899211,0.4722222238779068,0.5357142885526022,0.28941705512659077
67,0.00010854717640226578,1.1274246016380753,82.35294117647058,0.8125,0.4888888994852702,0.3888888955116272,0.6666666666666666,1.811390297861486,80.31496062992126,0.8412946428571428,0.7594246156513691,0.7947916723787785,0.7575892899185419,6.294784325255549e-05,1.5510710698613286,80.64516129032258,0.8666666666666667,0.7000000029802322,0.9166666716337204,0.6750000007450581,3.0048178125815412e-05,3.588170392480551,44.44444444444444,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.00023503495152841502,3.01571326386718,69.23076923076923,0.8,0.7333333492279053,0.75,0.8333333432674408,4.149666541439757e-07,2.3696455520861797,64.28571428571429,0.9333333333333333,0.5357142984867096,1.0,0.36666667461395264,0.0052021646665768115,0.6118221424356962,90.0,0.6833333333333333,0.4545454680919647,0.4166666567325592,0.5,0.0023197392917537413,4.3287424576609235,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.004768974702722071,4.459778404869701,50.43478260869565,0.5280555555555555,0.45227513909339906,0.4400000075499217,0.5044444521268209,0.010941432396279746,2.2340697516088617,60.97560975609756,0.5805555555555556,0.4087301641702652,0.5416666716337204,0.3750000049670537,0.0033742507157982007
68,1.148674328449569,1.9286885393403703,64.70588235294117,0.7857142857142857,0.37777777512868244,0.28888889650503796,0.6666666666666666,1.7759693815912303,79.52755905511812,0.8838541666666667,0.7088293731212616,0.7145833391696215,0.7437500022351742,0.0003913601003465443,1.5605162305455862,77.41935483870968,0.8125,0.611111119389534,0.6666666716337204,0.5833333358168602,0.003824542626792087,3.5112370971958686,55.55555555555556,0.45,0.25,0.20000000298023224,0.3333333432674408,0.08042967129367957,3.001039360793042,76.92307692307693,0.78125,0.8636363744735718,0.7857142984867096,1.0,1.5100441565289317e-05,1.3498006028993361,71.42857142857143,0.9285714285714286,0.3636363744735718,0.5,0.2857142984867096,0.000308620402587936,0.8350186052882467,90.0,0.90625,0.944444477558136,0.9000000059604645,1.0,7.313934521125351e-05,3.83289561873591,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.00011726084516136999,3.9444979915809055,52.17391304347826,0.5247222222222222,0.2615873058636983,0.3888888915379842,0.21000000437100727,0.007153766357776299,2.378157816980972,58.536585365853654,0.5222222222222223,0.3611111144224803,0.4861111144224803,0.32777778555949527,0.13776890557642693
