,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
68,0.0004881546841384773,3.769273280737565,56.09756097560976,0.6875,0.08333333333333333,0.16666666666666666,0.055555557211240135,1.4391329399906707,79.52755905511812,0.8606770833333334,0.7301497235894203,0.7333333380520344,0.7531250044703484,0.00040797581337114304,2.8343234647512814,58.51063829787234,0.6991319444444445,0.6246603193382422,0.5244047703842322,0.8243055591980616,0.0014239343795818223,1.203909145472804,83.87096774193549,0.925,0.7083333432674408,1.0,0.5833333358168602,2.9219470635089934e-05,0.7211872766843931,88.23529411764706,0.8333333333333334,0.5523809591929117,0.4722222288449605,0.6666666666666666,0.00031108745325718193,4.525697660597853,44.44444444444444,0.45,0.29999998211860657,0.2142857164144516,0.5,0.003221321964737794,4.540622253333898,61.53846153846154,0.7083333333333334,0.6428571492433548,0.6000000014901161,0.75,0.00010819620801610321,0.7176772091390635,85.71428571428571,0.9,0.9000000357627869,0.9000000059604645,0.9000000059604645,2.45162496653108e-05,1.2473735676158006,80.0,0.9375,0.875,0.875,0.875,0.0010289053095908448,3.083197837406289,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.000738124756012405
69,0.000992683289824253,3.0764055030771105,60.97560975609756,0.7013888888888888,0.380952388048172,0.5555555572112402,0.2916666666666667,1.7690939281979423,79.52755905511812,0.880654761904762,0.7380952499806881,0.7791666686534882,0.7550595309585333,0.00016941805917067935,2.789144361129746,56.91489361702128,0.6802083333333332,0.5619047780831655,0.4996031814565261,0.6958333378036817,0.006506902929152968,1.0331583158484676,83.87096774193549,0.7416666666666666,0.592857152223587,0.75,0.5166666731238365,0.002200809107821388,1.1043663567284128,76.47058823529412,0.8333333333333334,0.4761904875437419,0.38333333532015484,0.6666666666666666,0.0012065282155173526,4.483364715030202,44.44444444444444,0.41666666666666663,0.25,0.20000000298023224,0.3333333432674408,0.0003153863246347444,4.340034534158702,53.84615384615385,0.59375,0.3636363744735718,0.2857142984867096,0.5,1.2924792984493655e-05,0.6263421468205881,85.71428571428571,0.9,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.003855925498952693,1.367858833930828,80.0,0.75,0.761904776096344,0.875,0.75,0.0027414947194835484,2.854518886413871,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.0013534270062881943
70,0.0006335299113756837,2.264574179491843,68.29268292682927,0.7125,0.4380952368179957,0.6111111144224802,0.3611111144224803,2.6355907651980384,76.37795275590551,0.8651041666666668,0.6319940593093634,0.8520833346992731,0.5395833402872086,3.175977049444338e-08,2.6701550055482874,63.829787234042556,0.6776041666666667,0.5328042457501093,0.5888888953874508,0.5520833401630322,0.002064003179928693,1.8280466066740748,83.87096774193549,0.8541666666666666,0.6666666716337204,0.75,0.625,0.00026640824064929486,0.7900992325992666,88.23529411764706,0.8333333333333334,0.5833333333333334,0.5333333412806193,0.6666666666666666,0.00021091370018526805,3.521481365938808,33.33333333333333,0.45,0.0,0.0,0.0,0.001037136440135236,3.3285633246289987,61.53846153846154,0.5416666666666666,0.5750000029802322,0.5416666716337204,0.625,0.00017343980125057026,0.8833516919870501,78.57142857142857,0.90625,0.8035714328289032,0.875,0.75,0.0006655639572450138,0.5472779468144272,80.0,0.7166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.00043789753548927166,1.821942315155546,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,5.080921193145465e-05
71,0.0012260727535215964,2.3286040801268757,68.29268292682927,0.6548611111111111,0.675793652733167,0.7202380994955698,0.6750000069538752,1.721195095994773,77.16535433070865,0.8309523809523809,0.6432269252836704,0.6489583384245634,0.6781250033527613,1.6695230351815e-05,2.5510854080988303,67.02127659574468,0.675347222222222,0.5311447915931543,0.6326388952632745,0.48819444825251895,9.22828434025333e-06,1.0398598060140198,77.41935483870968,0.8291666666666666,0.6595238074660301,0.75,0.6250000074505806,0.0002526951801399065,2.638895259502352,58.82352941176471,0.8333333333333334,0.4166666666666667,0.31111112236976624,0.6666666666666666,7.144810987368445e-05,3.629774985668347,44.44444444444444,0.41666666666666663,0.1666666716337204,0.125,0.25,0.007785549023153731,3.8638041153652845,61.53846153846154,0.55,0.5833333432674408,0.5416666716337204,0.800000011920929,2.3175888914681688e-06,1.097846472020014,85.71428571428571,0.90625,0.8571428656578064,1.0,0.75,1.5256044900661584e-05,1.2685525555990895,80.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.0015961087081748126,5.3472857508702765,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.0001122784568937377
72,0.0001730740834324367,1.9792643675827342,60.97560975609756,0.5990079365079365,0.32671958208084106,0.3888888955116272,0.28333333631356555,1.6080398362411663,74.01574803149606,0.8654761904761905,0.6982639022171497,0.6446428634226322,0.8156250007450581,0.0013561125461293885,2.224535251369223,66.48936170212765,0.6650545634920635,0.556944452226162,0.6875000074505806,0.5513888926555713,0.04923753555555658,1.462985596341058,87.09677419354838,0.7,0.75,1.0,0.6666666716337204,5.140434248911006e-05,0.6509745797202207,82.35294117647058,0.8111111111111112,0.7857142885526022,0.6944444477558136,1.0,9.922639987318596e-05,1.758963585307416,55.55555555555556,0.45,0.25,0.20000000298023224,0.3333333432674408,0.00049175895386996,3.3716967567262524,61.53846153846154,0.6145833333333333,0.3333333432674408,0.30000001192092896,0.375,0.0007539015099732463,2.099290022970715,71.42857142857143,0.875,0.6285714358091354,1.0,0.5,0.0011427886872728032,1.2665911687847715,80.0,0.875,0.875,0.875,0.875,0.010035126489707067,5.654848126348539,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.00015370432178091184
73,0.3381993458691609,2.387207654853583,60.97560975609756,0.6430555555555555,0.527777781089147,0.6388888955116272,0.4833333392937978,1.6081300493828523,79.52755905511812,0.83203125,0.6787698455154896,0.6916666701436043,0.6937500014901161,9.396442232151428e-06,2.8053180621219442,64.8936170212766,0.7032986111111111,0.46765873456994694,0.6354166679084301,0.42638889451821643,0.003818214008223617,1.6831427451222118,83.87096774193549,0.7125,0.4809523895382881,0.75,0.375,4.280693850692699e-05,1.1322635407470258,88.23529411764706,0.8333333333333334,0.8333333333333334,0.777777781089147,1.0,1.833216375359865e-06,2.294814450074134,55.55555555555556,0.55,0.0,0.0,0.0,0.09245294694525108,4.5011337340682385,53.84615384615385,0.675,0.25,0.3333333432674408,0.20000000298023224,0.0006131134077080228,3.5206563790117547,50.0,0.9444444444444444,0.1666666567325592,0.5,0.10000000149011612,5.478538440650757e-06,1.4044726493722468,70.0,0.4375,0.375,0.375,0.375,0.0007222774774516993,3.5445573514179656,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.0016998104631641751
74,0.0008009935727679133,2.7770599785498,65.85365853658537,0.5659722222222222,0.3333333432674408,0.4305555572112401,0.2805555611848831,1.7634281910316907,77.95275590551181,0.7970982142857143,0.693817650899291,0.7447916679084301,0.692708333954215,2.1651261110998437e-05,2.795857998193855,63.829787234042556,0.6813740079365079,0.6051407021780809,0.5993055620541176,0.6826388947665691,0.0055424927410053825,0.9354301396919619,87.09677419354838,0.725,0.4166666716337204,0.5,0.375,0.0024835645431114067,0.8460291731830428,82.35294117647058,0.8333333333333334,0.7857142885526022,0.6944444477558136,1.0,6.405920391347018e-06,3.0908638721259973,55.55555555555556,0.55,0.2857142686843872,0.25,0.3333333432674408,0.0007620417217028106,4.68906024985239,61.53846153846154,0.6354166666666667,0.7000000178813934,0.5833333432674408,0.875,1.018035682534543e-05,1.2687375614019418,78.57142857142857,0.9375,0.761904776096344,1.0,0.625,0.0001011409965558255,1.0785240100574105,80.0,0.6833333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,7.239018962900257e-05,3.568286379803337,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.0005493855683708853
75,0.008580404550071296,3.340348721959304,65.85365853658537,0.6875,0.4206349203983943,0.6944444477558136,0.31111111491918564,2.0920500833333464,77.95275590551181,0.8900297619047618,0.6637400910258293,0.7375000007450581,0.6677083354443312,1.4344347806742981e-05,3.212416872005981,63.297872340425535,0.6907242063492064,0.46290886029601097,0.5263888910412788,0.47291666952272254,3.06975263096872e-05,2.23962764911866,83.87096774193549,0.7269345238095237,0.505952388048172,0.75,0.3958333358168602,0.0014228779343335586,0.5045995216910037,94.11764705882352,0.8333333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,8.68620873487256e-07,3.4632875213380614,44.44444444444444,0.55,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0002813467643468951,5.438241907478099,53.84615384615385,0.6979166666666667,0.5833333432674408,0.5,0.75,7.976593368240045e-06,0.8578134380077704,85.71428571428571,0.9666666666666667,0.8444444835186005,1.0,0.7333333492279053,0.00010010032461565701,0.9187989004100261,80.0,0.96875,0.875,0.875,0.875,3.0522250767542224e-06,2.3366944150194557,71.42857142857143,0.5833333333333334,0.75,0.6000000238418579,1.0,0.00023184559731902332
76,0.06668840422948398,2.4563989463208533,58.536585365853654,0.5722222222222223,0.5231481591860453,0.5031746079524358,0.6555555661519369,1.4978842234810237,72.44094488188976,0.8333705357142858,0.6697601154446602,0.651041672565043,0.7729166708886623,0.0022706662886376934,2.2935165050583204,59.57446808510638,0.7039434523809524,0.5829996479054292,0.5486607210089763,0.7291666716337204,0.00024301629391652199,1.3081108139874398,83.87096774193549,0.7041666666666667,0.5095238238573074,0.75,0.3916666731238365,0.001622550500565023,0.5746001229906583,88.23529411764706,0.8333333333333334,0.8666666746139526,0.7777777910232544,1.0,2.5795128870224253e-07,3.436891980452636,44.44444444444444,0.48333333333333334,0.222222238779068,0.1666666716337204,0.3333333432674408,0.0004721754160228885,4.4211304056065845,61.53846153846154,0.5666666666666667,0.6785714328289032,0.5750000029802322,0.8333333432674408,1.0254980046142174e-06,1.1493791452195927,71.42857142857143,0.9666666666666667,0.6857143044471741,1.0,0.533333346247673,0.004123767815753169,1.013962275989836,80.0,0.75,0.5,0.5,0.5,0.01629360052277241,2.913794243978579,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.0145161006122482
77,0.020215564468772415,2.721432133951015,65.85365853658537,0.7159722222222222,0.5724867979685465,0.5587301701307297,0.6611111164093018,1.4528865493701677,81.10236220472441,0.8738839285714286,0.7426091358065605,0.7889881022274494,0.7337797675281763,0.00031279093615138934,1.9830648653262575,64.36170212765957,0.7217013888888889,0.5281385344763597,0.6013888909171025,0.5270833385487398,9.185011583481296e-05,1.2327502757863458,80.64516129032258,0.7322916666666667,0.5166666731238365,0.6875,0.4625000059604645,0.005183291634193448,1.71399320509086,70.58823529411765,0.8333333333333334,0.4404761989911397,0.3333333432674408,0.6666666666666666,4.81113733607122e-06,3.4768493146539643,44.44444444444444,0.41666666666666663,0.1428571343421936,0.125,0.1666666716337204,0.00016491798045332418,4.327696311959726,53.84615384615385,0.8,0.533333346247673,0.5,0.800000011920929,2.99804462401745e-06,0.7018536231990069,85.71428571428571,0.9375,0.8571428656578064,1.0,0.75,0.0002939750338321391,1.4120826699163582,80.0,0.875,0.875,0.875,0.875,0.003929694496053963,3.798876193475343,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,3.197828818914137e-05
78,3.178944948173834e-05,3.0953367477547094,65.85365853658537,0.6722222222222222,0.49722222487131756,0.5833333333333334,0.4583333358168602,1.5391336453384692,80.31496062992126,0.9034226190476191,0.7507936675101519,0.8081845287233591,0.7927083391696215,0.2141626396276339,2.5206401960400218,62.76595744680851,0.6675347222222223,0.45853174726168316,0.5555555584530035,0.43333333792785805,0.0005572161559178181,2.1226382329340985,83.87096774193549,0.7172619047619048,0.5208333432674408,0.75,0.4000000059604645,1.3045255047292635e-06,0.3518234581719032,94.11764705882352,0.8055555555555555,0.600000003973643,0.5555555621782938,0.6666666666666666,2.3186518502416727e-05,3.0848222048449876,33.33333333333333,0.5,0.0,0.0,0.0,0.00024216464771122006,5.652986580345155,53.84615384615385,0.5520833333333333,0.533333346247673,0.46666668355464935,0.625,4.637883586579235e-05,1.0103919430032422,71.42857142857143,1.0,0.6857143044471741,1.0,0.533333346247673,0.006108072240315881,0.6296688224108609,80.0,0.96875,0.761904776096344,0.75,0.875,4.734434314061816e-05,2.8257344073633743,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.0020604918298604393
79,0.0033438852905493164,2.736036752591403,60.97560975609756,0.6716269841269842,0.6507936666409174,0.5916666736205419,0.8035714328289032,1.9346098278066939,76.37795275590551,0.8716145833333334,0.7150793764740229,0.7239583358168602,0.7593750059604645,0.0002531440126909217,2.6948716683487675,62.23404255319149,0.6828869047619047,0.6010371732215086,0.5724206417798996,0.6793650835752487,0.0011096315714741165,1.134682194738043,83.87096774193549,0.8645833333333334,0.6166666746139526,0.75,0.5416666716337204,0.0013622648359922225,3.1571544132645344,58.82352941176471,0.8333333333333334,0.6666666666666666,0.5666666676600774,1.0,1.5229877832386502e-06,3.1175329281977984,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,3.9302493637453506e-06,4.516707498832765,46.15384615384615,0.6875,0.4583333432674408,0.625,0.375,6.368392751605865e-06,1.789640326444662,78.57142857142857,1.0,0.7750000059604645,1.0,0.6333333551883698,2.5585127521953002e-05,1.3584888347357773,80.0,0.75,0.761904776096344,0.875,0.75,0.00023634908969386573,4.373101878433163,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,9.9226498143128e-05
80,0.0016900357732323773,2.9149805118001573,65.85365853658537,0.6777777777777777,0.46851854026317596,0.5611111174027125,0.45277778307596844,2.772985553110483,78.74015748031496,0.8529761904761906,0.5812725517898798,0.7604166679084301,0.4944940507411957,5.240022276583682e-05,3.19955143261937,62.76595744680851,0.6486111111111111,0.3792658771077792,0.5555555559694767,0.30347222710649174,1.2986837543978795,1.6841717490591022,83.87096774193549,0.6458333333333334,0.4791666716337204,0.75,0.3583333417773247,8.852087984507515e-06,1.0028490359547946,82.35294117647058,0.8333333333333334,0.8222222328186035,0.7222222288449606,1.0,4.180309858878548e-07,3.311316967502486,44.44444444444444,0.45,0.0,0.0,0.0,0.8724715247219,4.9585046217301345,53.84615384615385,0.6041666666666667,0.6222222447395325,0.533333346247673,0.75,1.8247524537209105e-05,1.3409077953214907,78.57142857142857,0.8666666666666667,0.7857142984867096,1.0,0.7000000029802322,7.380116303566228e-05,1.0329796975194718,80.0,1.0,0.444444477558136,0.4000000059604645,0.5,0.0003384257314731723,2.272593211474713,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,1.128892052889473e-05
81,1.0597769986675452,5.593913133975352,53.65853658536586,0.5519841269841269,0.0,0.0,0.0,2.9543145812056317,75.59055118110236,0.8901041666666668,0.5900297705084085,0.8854166679084301,0.4802083373069763,1.1820511572875668e-05,2.519913759783426,65.95744680851064,0.7006944444444446,0.5818362273275852,0.6249007992446423,0.620337308694919,8.973984895694754e-07,2.6643622656451464,77.41935483870968,0.7604166666666666,0.36666667461395264,0.75,0.25,9.102245367174939e-05,0.11131060687950294,94.11764705882352,0.8333333333333334,0.9523809552192688,0.9166666666666666,1.0,1.0109932177888568,3.317722970945019,33.33333333333333,0.5,0.0,0.0,0.0,0.0013859150255519442,5.121156779775261,46.15384615384615,0.5416666666666666,0.27272728085517883,0.25,0.30000001192092896,2.3401513697413314e-06,0.7494931112979789,85.71428571428571,0.9666666666666667,0.875,1.0,0.800000011920929,0.10753523365431734,0.5117641662921069,80.0,1.0,0.444444477558136,0.4000000059604645,0.5,0.00022526876101222113,3.459318475442539,57.14285714285714,0.5,0.0,0.0,0.0,0.00015313910972075838
82,0.026482765080754915,2.9848730519581843,73.17073170731707,0.707936507936508,0.4555555582046509,0.6666666666666666,0.3666666770974795,1.9055323312567236,79.52755905511812,0.859375,0.74454365670681,0.808333333581686,0.7364583350718021,1.5380470450941893e-07,3.577771070677827,59.04255319148937,0.6711805555555556,0.6114899106323719,0.5212301729867855,0.7944444492459297,0.002673259436977158,0.7291444317885742,77.41935483870968,0.871279761904762,0.5615079551935196,0.5125000029802322,0.625,0.00017062201485216612,1.3892425370052421,82.35294117647058,0.6666666666666666,0.3030303120613098,0.2777777711550395,0.3333333333333333,0.020387342824385944,3.5942415470740627,33.33333333333333,0.48333333333333334,0.0,0.0,0.0,1.4617342405851655e-05,4.177444726071111,53.84615384615385,0.625,0.5416666716337204,0.5,0.625,1.0652784883959852e-05,0.8491043587890522,92.85714285714286,0.875,0.8333333432674408,1.0,0.75,8.177500871331083e-05,1.0793860144197704,80.0,1.0,0.444444477558136,0.4000000059604645,0.5,0.021499916799661956,3.117834108789175,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.0003350649604936491
83,0.38771430803430584,2.6777750741162514,73.17073170731707,0.68125,0.4761904776096344,0.4722222238779068,0.49166666716337204,1.8054378311190056,79.52755905511812,0.8965029761904763,0.7213789913803339,0.7354166693985462,0.7781250029802322,1.2917795630983914e-07,2.7301771019624694,62.76595744680851,0.6858878968253969,0.5617870601514975,0.6034722278515497,0.5891865119338036,0.00014502970088515173,1.4601692697624034,80.64516129032258,0.853125,0.6666666716337204,0.75,0.625,0.00022932321109371762,2.2662952783958175,70.58823529411765,0.6666666666666666,0.2777777910232544,0.23809524377187094,0.3333333333333333,4.3976680699042227e-07,3.8382597980296485,44.44444444444444,0.55,0.0,0.0,0.0,0.00035861604508242474,4.942070863241743,53.84615384615385,0.5729166666666667,0.5428571403026581,0.5000000149011612,0.625,1.4575566018085952e-08,0.821134737381988,92.85714285714286,0.875,0.9285714328289032,1.0,0.875,2.0489709683365917e-05,1.2320261356476245,80.0,0.75,0.444444477558136,0.5,0.4000000059604645,0.005384860048541327,5.319693124526934,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.0016465256418477568
84,3.0723141465733005e-05,2.312367327546618,68.29268292682927,0.6986111111111111,0.4985449860493342,0.5138888905445734,0.5222222258647283,1.9070427585774417,78.74015748031496,0.8864583333333333,0.7415674682706594,0.8062500059604645,0.7343750018626451,2.809681583595752e-06,3.5025509553663765,59.57446808510638,0.6524305555555555,0.5709445824225744,0.5335317558298508,0.6604166713853677,2.0614452218222237e-07,2.4325446046365626,83.87096774193549,0.8729166666666667,0.5500000044703484,0.75,0.4791666716337204,4.312405217841359e-06,1.0809283370167826,82.35294117647058,0.8055555555555555,0.8222222328186035,0.7222222288449606,1.0,4.819769274327752e-07,3.3314434824100205,55.55555555555556,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,6.761870455376238e-05,4.749631475870475,46.15384615384615,0.49166666666666664,0.2857142984867096,0.5,0.20000000298023224,3.3344611351348534e-07,1.7547533689432704,64.28571428571429,0.9,0.5357142984867096,1.0,0.36666667461395264,3.3787219159305694e-05,1.1798755166417856,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,2.060428429671168e-05,4.618112888642945,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,4.788629038819566e-05
85,0.17461652778283082,2.551281948293404,73.17073170731707,0.6833333333333332,0.5747354676326116,0.6027777815858523,0.5777777830759684,3.3262357586492914,75.59055118110236,0.8565104166666667,0.5796131063252687,0.8104166686534882,0.4937500059604645,0.00018046988803245624,3.523625794791227,57.446808510638306,0.6434275793650794,0.5448678781588873,0.49117064103484154,0.6772817509869734,0.0003683860817813303,2.8146723622373906,83.87096774193549,0.7375,0.5666666775941849,0.75,0.4583333432674408,3.2787151735449072e-06,2.1117519268474227,76.47058823529412,0.8055555555555555,0.4722222288449605,0.36666667461395264,0.6666666666666666,1.098263406041623e-05,5.097820892155027,44.44444444444444,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408,0.002331583384285132,5.022970935440336,46.15384615384615,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.0002173486123013402,1.2488262999476405,92.85714285714286,0.8125,0.8333333432674408,1.0,0.75,5.342337167456674e-06,1.3978911097546067,90.0,0.96875,0.944444477558136,0.9000000059604645,1.0,0.0006113634116534973,2.053917142220628,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.7503866623116434e-05
86,0.0004506776248250746,3.0638951816710027,68.29268292682927,0.6618055555555555,0.39801588157812756,0.4861111144224803,0.3583333392937978,2.513793598412065,77.95275590551181,0.8407366071428573,0.6641865186393261,0.7406250033527613,0.6468750014901161,6.002889769545481e-07,3.74193229343537,61.170212765957444,0.6782986111111112,0.3503968268632889,0.5208333358168602,0.3180555577079455,8.445764155610523e-07,2.2639742411344477,83.87096774193549,0.8791666666666667,0.7833333313465118,1.0,0.7166666723787785,0.010894138206395015,0.12483090744186336,94.11764705882352,0.8333333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,2.6601898024451423e-05,3.7925151489252595,55.55555555555556,0.45,0.0,0.0,0.0,3.0401756653638148e-05,5.059357575361433,53.84615384615385,0.36666666666666664,0.3333333432674408,0.375,0.30000001192092896,3.864684167708311e-05,1.123203400936842,85.71428571428571,0.9375,0.8333333432674408,1.0,0.75,0.00033962162223767633,0.9377983611914269,80.0,0.96875,0.875,0.875,0.875,0.1437645240774027,3.3433427672021865,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,1.1934670519330815e-05
87,1.0710811092220925e-05,2.6839061809603395,63.41463414634146,0.7506944444444444,0.4246031691630681,0.527777781089147,0.386111115415891,1.9884785795118254,77.16535433070865,0.8914062500000001,0.7258966863155365,0.763541673310101,0.7494047693908215,1.2391013634949996e-06,2.8214518936997766,61.170212765957444,0.6305803571428571,0.5838564249376456,0.5440476226309935,0.695337305466334,6.0378007673387945e-06,1.6078658780124553,83.87096774193549,0.8854166666666666,0.6666666865348816,1.0,0.5,9.583370463265607e-05,1.4558321609061602,82.35294117647058,0.8055555555555555,0.8222222328186035,0.7222222288449606,1.0,3.3989721381916014e-08,3.6195549652152312,33.33333333333333,0.55,0.0,0.0,0.0,6.065526657368647e-06,4.747001089571376,53.84615384615385,0.5,0.5,0.5,0.5,1.9261346525649735e-07,1.0928021702586885,92.85714285714286,0.9583333333333333,0.9545454680919647,1.0,0.9166666567325592,2.6925814975601657e-06,1.2150102098529598,80.0,0.96875,0.875,0.875,0.875,0.0029991793646294727,3.689448577649481,57.14285714285714,0.25,0.6666666865348816,0.5,1.0,0.0006024638523512909
88,0.5878823441663676,3.8911106516689613,60.97560975609756,0.6770833333333334,0.2888888915379842,0.4444444477558136,0.21944444874922434,1.7653108508618898,79.52755905511812,0.8601562500000001,0.7227182667702436,0.8208333365619183,0.6802083402872086,5.566072304465057e-08,4.110560252735689,55.85106382978723,0.6484375000000001,0.6132152589658896,0.49831349961459637,0.8479166726271311,2.1688803558623457e-07,2.4960363111804154,83.87096774193549,0.8854166666666666,0.5500000044703484,0.75,0.4791666716337204,1.4477959015813262,1.0598974416709424,88.23529411764706,0.8333333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,2.3197201919451735e-05,4.1499723494177685,44.44444444444444,0.48333333333333334,0.25,0.20000000298023224,0.3333333432674408,2.787170961519788e-05,4.571797975441279,61.53846153846154,0.5833333333333333,0.5833333432674408,0.550000011920929,0.625,3.646116544364481e-08,1.8828869308303418,64.28571428571429,0.8888888888888888,0.5357142984867096,1.0,0.36666667461395264,2.1189270255319948e-07,0.9712194470216093,90.0,1.0,0.8333333432674408,0.75,1.0,0.003185542566695506,1.9759357207309571,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,9.667671179831987e-06
89,0.005483115128011097,3.1000784645486195,68.29268292682927,0.7072420634920635,0.4178571452697118,0.527777781089147,0.40000000099341076,2.3002911887794886,77.95275590551181,0.84609375,0.6808712277561426,0.7677083387970924,0.6666666734963655,2.2377845887838815e-06,2.8880729286133455,62.76595744680851,0.7129712301587302,0.5298430832723776,0.6125000044703484,0.5493055594464143,0.0011305311724601672,2.108792657202496,83.87096774193549,0.8489583333333334,0.5833333432674408,0.75,0.5,5.787870099605298e-07,1.7356100324944146,76.47058823529412,0.8333333333333334,0.5079365173975626,0.4166666666666667,0.6666666666666666,1.3337204887215478e-07,3.748770151281299,44.44444444444444,0.41666666666666663,0.6428571492433548,0.6000000014901161,0.75,0.015525520369996796,5.513126400065449,46.15384615384615,0.6333333333333333,0.45000000298023224,0.45000000298023224,0.5000000149011612,4.36952803153403e-06,1.062382253271193,85.71428571428571,0.9444444444444444,0.75,1.0,0.6666666716337204,5.07094745331679e-07,1.0190869079972442,90.0,0.96875,0.944444477558136,0.9000000059604645,1.0,0.0004440634323450352,4.453802948763869,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,6.146951324896436e-05
90,1.550142283815738e-05,2.5355619355889694,70.73170731707317,0.6875,0.5709475874900818,0.5388888965050379,0.6833333373069763,1.8137862890430057,75.59055118110236,0.8791666666666668,0.7268263027071953,0.7044642940163612,0.7885416662320495,1.8680614258519782e-05,2.3748895112248976,62.76595744680851,0.6886160714285713,0.5838293756047884,0.5736111172785362,0.6638888921588659,2.3787505243759242e-05,1.7124009542731125,74.19354838709677,0.5916666666666667,0.4583333432674408,0.4583333432674408,0.4583333432674408,0.0014372495713877674,2.9101397553312034,64.70588235294117,0.8333333333333334,0.40909091631571454,0.30158731341362,0.6666666666666666,1.4402019117198132e-05,3.9999672099896437,33.33333333333333,0.45,0.0,0.0,0.0,4.7924598596528055e-05,4.572475644439168,53.84615384615385,0.65625,0.4761904776096344,0.6666666716337204,0.375,2.037843433669834e-06,1.4764283823659787,78.57142857142857,0.9444444444444444,0.694444477558136,1.0,0.5666666775941849,2.41039293164507e-05,1.2518485362724394,80.0,0.7166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.1761662962521938e-05,5.970545911241781,42.857142857142854,0.25,0.5999999642372131,0.4285714328289032,1.0,0.003537623439669567
