,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
59,0.0015299176607637616,1.414433043924322,77.77777777777779,0.5625,0.875,0.875,0.875,1.1550645980482173,72.72727272727273,0.59375,0.8333333432674408,0.800000011920929,0.875,2.648814967128002e-05,1.93903014687004,63.63636363636363,0.6166666666666667,0.5833333432674408,0.5833333432674408,0.5833333432674408,0.00047985207023326144,1.4692683587570292,62.5,0.71875,0.5666666775941849,0.5833333432674408,0.625,0.00015006216821733783,1.7887490964903725,62.5,0.625,0.4000000059604645,1.0,0.25,0.0008250995524978473,0.5173349179646155,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.25412635295059627,0.7309172071652269,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,1.0249439031852957e-06,0.7012531962623572,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0028236080879591686,4.035241049695752,50.0,0.6,0.5,0.5,0.5,7.874334172820863e-05,2.0091588103039593,89.47368421052632,0.8722222222222222,0.8857142925262451,1.0,0.8055555621782938,8.3770760244589e-06,2.8378739400197626,50.0,0.75,0.722222238779068,0.7000000029802322,0.75,0.0002151439332768582,0.002700377595631583,100.0,0.75,1.0,1.0,1.0,8.593438505656459e-06,1.6802316019443886,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.0005500391683147333
60,6.207104572165002e-06,1.3986739066691463,77.77777777777779,0.59375,0.875,0.875,0.875,2.441429296316763,54.54545454545454,0.8333333333333333,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.0002995325370926596,4.090191179593426,54.54545454545454,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.0008548030514773854,2.183971174800541,62.5,0.625,0.6703296601772308,0.5571428686380386,0.9166666567325592,0.0236491515902504,0.7398167850209945,62.5,0.6875,0.6666666865348816,0.6000000238418579,0.75,0.00020665497689974222,0.43554301517052146,87.5,0.8666666666666667,0.888888955116272,1.0,0.800000011920929,0.4937584485273844,1.697678473150842,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,2.22954644982961e-07,0.8268561124189938,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.0012162048736796204,4.010832468248396,30.0,0.3333333333333333,0.3333333432674408,0.5,0.25,8.218163420240395e-05,3.0169079645779524,68.42105263157895,0.75,0.7146464784940084,0.6071428656578064,0.9166666666666666,2.2011828753827188e-05,2.8302516801031965,50.0,0.25,0.30000001192092896,0.25,0.375,0.008005494055831478,0.3974497566688597,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.00010385071806801429,1.0778212748065639,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.00017731457014769664
61,0.008482904550068471,1.6538078621280345,55.55555555555556,0.6875,0.2857142686843872,0.3333333432674408,0.25,1.6415290032371694,81.81818181818183,0.7166666666666667,0.7777778208255768,1.0,0.6500000059604645,0.08523290825424495,2.3095308375754633,54.54545454545454,0.7,0.6428571343421936,0.625,0.6666666716337204,0.0009026237911870103,1.6347935424708324,56.25,0.7,0.5857142806053162,0.550000011920929,0.6333333551883698,0.007092959430979077,2.4607120986985906,50.0,0.625,0.0,0.0,0.0,0.0021959460228865575,0.6442844959189883,75.0,0.8,0.75,1.0,0.6000000238418579,0.15563113360753236,0.3794295323392643,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,4.3286424077834696e-05,0.8952241671276783,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0026236654193277234,4.56180226471198,50.0,0.4375,0.0,0.0,0.0,7.426458157199075e-05,2.0068927084271873,84.21052631578947,0.8333333333333334,0.7936508059501648,0.9166666666666666,0.75,4.467404238817589e-06,3.2819963968735744,50.0,0.3833333333333333,0.27272728085517883,0.25,0.30000001192092896,0.0007727925422614959,0.01626367406888859,100.0,1.0,1.0,1.0,1.0,0.001024462217747597,0.9375352888103631,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,0.004479265684367536
62,0.00013286411284967498,1.6146632130916032,66.66666666666666,0.6875,0.4000000059604645,0.3333333432674408,0.5,1.600276684673502,63.63636363636363,0.9,0.7636363804340363,0.6666666865348816,0.9000000059604645,5.498486943009931e-05,3.021770837638424,54.54545454545454,0.55,0.20000000298023224,0.25,0.1666666716337204,0.053318031172680413,1.9724093487511618,56.25,0.6666666666666666,0.6136363744735718,0.533333346247673,0.7333333492279053,0.004005833319474443,1.2206088497215164,50.0,0.6875,0.3333333432674408,0.5,0.25,0.0013596206749330504,0.3894758099517149,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,0.3796301708847713,2.5455398379586422,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,1.1506844714565692e-05,1.0457456351939638,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0007023475757360928,4.083348593627369,60.0,0.2,0.20000000298023224,0.25,0.1666666716337204,0.0014306265216015846,2.873984409022263,73.68421052631578,0.875,0.7407407760620117,0.6333333452542623,0.9166666666666666,0.0005775029359907097,3.141669029473186,60.0,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0010294448218849685,0.6753079256859401,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0007346088408215696,1.5515980427651688,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.0002798459411487809
63,2.5662933956916493e-05,1.557371982081623,66.66666666666666,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.353814714603447,81.81818181818183,0.9166666666666667,0.7878788113594055,0.75,0.9166666567325592,4.775064916820582e-05,2.4940620667030022,63.63636363636363,0.5833333333333333,0.619047611951828,0.75,0.5833333432674408,0.00016565416051665023,1.656483489324927,62.5,0.625,0.6333333551883698,0.625,0.75,0.0009991479156859395,1.130418163291745,62.5,0.6875,0.4000000059604645,1.0,0.25,0.00019176685257874413,0.6222522774969043,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.2884067096269086,0.6694924141735923,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,8.343922797744302e-07,0.755195065156644,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.00010352422502628509,4.125962494716702,40.0,0.23333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.00012732919603792312,2.072750360985272,84.21052631578947,0.7222222222222222,0.7851852178573608,0.9333333373069763,0.7222222288449606,8.79779067198073e-05,3.012472641237827,50.0,0.65625,0.6428571343421936,0.6666666716337204,0.625,0.00013031228333682652,0.0024823987237952744,100.0,1.0,1.0,1.0,1.0,0.0005498374379388278,1.1209462376635642,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,8.787946823909329e-06
64,6.261288972010786e-06,2.890048526251414,44.44444444444444,0.5,0.0,0.0,0.0,1.4287736862604032,72.72727272727273,0.8666666666666667,0.8333333432674408,0.875,0.800000011920929,0.0022243354890491784,3.080936402012682,54.54545454545454,0.75,0.5833333432674408,0.5,0.75,0.001904155010607808,1.6802080888091089,56.25,0.71875,0.597222238779068,0.5750000029802322,0.625,0.0262810748969328,3.329083080443071,50.0,0.5,0.0,0.0,0.0,0.0014048581294988794,0.4611833363791506,87.5,0.8,0.888888955116272,1.0,0.800000011920929,0.04646679901254009,1.239410722008336,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,1.2090919689474974e-07,1.6229308453750477,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,4.586269715835151e-05,4.22950236196391,60.0,0.2,0.20000000298023224,0.25,0.1666666716337204,2.866964068003591e-05,2.221100679469077,78.94736842105263,0.9166666666666666,0.8614718715349833,0.8571428656578064,0.9166666666666666,0.00017094517657086615,3.6302164111163764,60.0,0.75,0.6666666865348816,0.550000011920929,0.875,0.000577970351393255,0.16723413238295026,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,9.894194327303493e-05,1.304848258246252,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,7.592613870257847e-05
65,1.285835645051297e-05,2.16592682190823,55.55555555555556,0.53125,0.20000000298023224,0.5,0.125,2.5717007383126536,54.54545454545454,0.8333333333333333,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.0002213930406979144,4.180947794249175,36.36363636363637,0.4375,0.27272725105285645,0.2142857164144516,0.375,1.5264560459539446e-06,3.2737460056441887,62.5,0.6333333333333333,0.7179487347602844,0.5625,1.0,0.058509641432569946,1.1435168707425711,50.0,0.6875,0.3333333432674408,0.5,0.25,7.77882473491417e-05,0.3797664583163962,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,0.17414170006554433,1.8061049939422025,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,3.2126678153031297e-07,0.9271473650674446,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.010036671792454308,4.321291977455474,30.0,0.5416666666666667,0.1428571492433548,0.10000000149011612,0.25,0.001754390660924772,2.968227070220459,73.68421052631578,0.8444444444444444,0.8015873034795126,0.738095243771871,0.8888888955116272,3.324064627175236e-07,2.87517971114494,50.0,0.75,0.5833333432674408,0.5,0.75,0.0006696462265784941,0.008383299377791828,100.0,1.0,1.0,1.0,1.0,4.5638983993110245e-05,1.2404918918507462,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.00010662197002098734
66,1.055383351285081e-06,1.888376019033559,66.66666666666666,0.55,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.4413396508434702,72.72727272727273,0.9,0.7750000059604645,0.8333333432674408,0.800000011920929,0.0206063747946225,2.561722189941347,63.63636363636363,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.03691326050962883,2.5003308802529904,56.25,0.7333333333333334,0.6136363744735718,0.533333346247673,0.7333333492279053,0.20034050273793977,1.1143399490754533,50.0,0.6875,0.3333333432674408,0.5,0.25,5.8621568834121164e-05,0.5215197317245233,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.4086924333384739,1.3649368160611395,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,2.182111778554326e-08,1.224801088447353,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.00037716123276238585,4.094501636929698,60.0,0.7,0.20000000298023224,0.25,0.1666666716337204,1.717665103348924e-05,1.9835754135761596,78.94736842105263,0.9111111111111111,0.7777777910232544,0.75,0.8666666746139526,3.792669002607702e-07,3.1257325491721617,50.0,0.5166666666666666,0.20000000298023224,0.25,0.1666666716337204,0.00019499479048023456,0.011119258863784898,100.0,1.0,1.0,1.0,1.0,3.071166634220567e-05,0.9893038826721863,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,4.8872673787391335e-05
67,2.585090404571978e-05,1.6395541663261342,66.66666666666666,0.59375,0.7857142686843872,0.8333333432674408,0.75,2.628879415220631,54.54545454545454,0.6666666666666667,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.00020448566552206329,4.202404108171129,45.45454545454545,0.46875,0.550000011920929,0.4166666716337204,0.875,0.003405220392664648,2.8432704043043016,56.25,0.75,0.5865384638309479,0.5119047686457634,0.75,0.009232527205226083,1.0642495249370358,50.0,0.6875,0.3333333432674408,0.5,0.25,0.002220832794634899,0.3115587402447216,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,0.20309789689114582,1.8053026806833377,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,6.399045169840091e-05,1.0380061755356478,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.005812227474377888,4.407994789655736,30.0,0.6333333333333333,0.3333333432674408,0.25,0.5,1.5210725411150999e-05,3.0938817587087613,73.68421052631578,0.6666666666666666,0.7407407661279043,0.6833333373069763,0.8333333333333334,0.0002822235317551996,3.3356868144966447,60.0,0.3833333333333333,0.75,0.7000000029802322,0.8333333432674408,0.4937674122450816,0.07048915066354663,100.0,0.75,0.5,0.5,0.5,3.345058208287886e-05,1.2182706447167087,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0003179446737546566
68,0.00022767642340719373,1.663858131007496,66.66666666666666,0.5833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.4021563535173271,72.72727272727273,0.9,0.7750000059604645,0.8333333432674408,0.800000011920929,1.8216587803157053e-05,2.9803656929754436,54.54545454545454,0.6666666666666666,0.5666666775941849,0.5000000149011612,0.6666666716337204,0.00045363959736681003,1.7129715566970611,62.5,0.7,0.625,0.6333333551883698,0.7000000029802322,0.017050627932789764,1.1470013813540076,62.5,0.75,0.4000000059604645,1.0,0.25,0.000104298666817615,0.9032612951677663,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.4321386348365756,0.6302694969637902,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,1.8137767952466234e-07,1.1094867349754554,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0010150924462730844,4.699399263838657,60.0,0.7,0.20000000298023224,0.25,0.1666666716337204,0.004029589591242992,2.2197370564646457,89.47368421052632,0.8888888888888888,0.8222222328186035,1.0,0.7222222288449606,6.1124535323058625e-09,4.355789124334569,50.0,0.25,0.1666666716337204,0.25,0.125,0.07058734439181948,0.022978021655417232,100.0,0.75,0.5,0.5,0.5,0.00031564857053640227,1.24638033467398,70.0,0.9666666666666667,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.0024210582235642468
69,0.0010943519261068144,3.2874307853848017,55.55555555555556,0.5166666666666666,0.1666666567325592,0.5,0.10000000149011612,1.3052445197539981,81.81818181818183,0.65,0.8444444835186005,0.8333333432674408,0.9000000059604645,0.00022026643546921513,3.294992602523431,54.54545454545454,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,6.9729003523118455e-06,2.04714411680149,56.25,0.6666666666666666,0.6333333551883698,0.550000011920929,0.800000011920929,0.33868019588780673,2.8360255335238813,50.0,0.625,0.0,0.0,0.0,0.0128836682173345,0.29344274666293996,75.0,0.9333333333333333,0.75,1.0,0.6000000238418579,1.1287329372118966,0.9909467112468341,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,9.157757702245429e-07,1.3875777713445103,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.07181426981980406,4.472001345091281,20.0,0.46875,0.125,0.125,0.125,0.0029566764298501135,1.75932911728969,78.94736842105263,0.9047619047619048,0.811965803305308,0.7777777711550394,0.9047619104385376,0.0004001299868979026,3.2771772963003385,40.0,0.25,0.1666666716337204,0.25,0.125,0.0018929842803598986,0.004285133506123815,100.0,0.75,1.0,1.0,1.0,8.169231059335135e-05,1.263848497684422,80.0,0.6875,0.875,0.875,0.875,0.00011098251418948322
70,0.0023448797930291023,1.8295887077933743,66.66666666666666,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.7792554577518083,63.63636363636363,0.8666666666666667,0.7636363804340363,0.6666666865348816,0.9000000059604645,0.004527682308146885,2.5738899504568122,63.63636363636363,0.6666666666666667,0.5833333432674408,0.75,0.6666666716337204,0.0006455908899131458,2.2229476881878947,62.5,0.7,0.6703296601772308,0.5625,0.8333333432674408,0.0010527102572721267,1.7096926549172304,50.0,0.5625,0.3333333432674408,0.5,0.25,0.0017348275833527782,0.4911643461051112,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.30379847028847623,2.3128347298601475,83.33333333333334,0.7777777777777778,0.8571428656578064,0.75,1.0,1.641616906628698e-05,1.3907709517838807,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.0005029204582014667,4.689770358251815,40.0,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.7106619472762029,3.0477273331813897,68.42105263157895,0.8666666666666667,0.6601731578509012,0.5555555522441864,0.8888888955116272,0.5754969873851269,3.4184252474620758,40.0,0.35,0.5,0.5,0.5,0.0022377906960309598,0.3060645715631581,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.01862600501734613,0.8827574076171034,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,2.870128584989019
71,1.3786381930496632e-05,1.8879087068124738,66.66666666666666,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,1.3570542750623853,81.81818181818183,0.8333333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,1.879567263709273e-05,2.844456113442976,54.54545454545454,0.71875,0.5833333432674408,0.5,0.75,0.0025634585891663947,3.2859516125191237,62.5,0.71875,0.7272727489471436,0.5714285969734192,1.0,0.00010422896096869206,1.7289517594052766,50.0,0.5625,0.3333333432674408,0.5,0.25,0.000415760784663511,0.21257405403706542,100.0,1.0,1.0,1.0,1.0,0.9362252718850222,1.9026594470046672,83.33333333333334,0.7777777777777778,0.8571428656578064,0.75,1.0,2.2853036196141156e-05,0.5839547205159394,71.42857142857143,0.9,0.5,0.5,0.5,1.687524246137886,4.324506975111334,40.0,0.46875,0.1428571343421936,0.1666666716337204,0.125,0.13692863876513603,2.2766135806907304,73.68421052631578,0.8958333333333334,0.82962965965271,0.7666666706403097,0.9166666666666666,1.5451594613672231e-06,3.2125089604773267,50.0,0.28125,0.30000001192092896,0.25,0.375,0.033924828762232496,0.006053910747133035,100.0,1.0,1.0,1.0,1.0,0.0005263019072101261,0.9973573542216417,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.000237182144168117
72,2.3385748033871116e-05,1.7948159531748071,77.77777777777779,0.55,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.3403720719992214,72.72727272727273,0.9,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.0016470459039931737,3.0230857188742504,45.45454545454545,0.6,0.625,0.6000000014901161,0.6666666716337204,5.593055641002192e-05,1.8598626772940827,56.25,0.71875,0.5833333432674408,0.550000011920929,0.625,0.002983913635311377,2.2567502293697186,50.0,0.625,0.0,0.0,0.0,0.0009797588000209586,0.5259495741919873,75.0,0.8,0.75,1.0,0.6000000238418579,0.2924132735672272,0.33597631160935787,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.00013674458946679791,1.5777988541862116,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.0019127350565115635,4.193014913925984,60.0,0.23333333333333334,0.20000000298023224,0.25,0.1666666716337204,3.835176529471125e-05,2.0013644436590208,84.21052631578947,0.8958333333333334,0.8518518805503845,0.9333333373069763,0.8333333333333334,7.71681699534933e-06,3.6343130577480394,40.0,0.21875,0.25,0.25,0.25,3.978642901500278e-05,0.02747598543335606,100.0,1.0,1.0,1.0,1.0,0.0017888418982645903,0.7976519149332993,80.0,1.0,0.4545454680919647,0.4166666567325592,0.5,7.932690710266446e-05
73,0.02031411632705497,1.6084595796896677,66.66666666666666,0.53125,0.7857142686843872,0.8333333432674408,0.75,4.124673351966986,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.0003081653097029285,3.5680287039095377,54.54545454545454,0.71875,0.5833333432674408,0.5,0.75,7.355163112570895e-05,3.6792774112265443,62.5,0.65625,0.7272727489471436,0.5714285969734192,1.0,0.006806846521823305,1.6663917908080161,50.0,0.5625,0.5,0.5,0.5,7.47517024991056e-05,0.7599621629928441,62.5,0.8666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,1.1656620068075265,3.989904794662465,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,3.2899979058047975e-07,0.838950868828275,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.00012362029955633916,5.403526042032442,30.0,0.53125,0.1428571343421936,0.1666666716337204,0.125,2.8375576397912895e-05,3.5610758697293767,68.42105263157895,0.8944444444444445,0.7388888994852701,0.6222222447395325,0.9166666666666666,1.3895125853657541e-05,3.6477068525433154,60.0,0.65625,0.800000011920929,0.75,0.875,0.000184317833875387,0.9683193336447609,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.031167576488801637,1.8549285759204022,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,8.496143140720212e-06
74,7.966206130506204e-07,3.3052189801072323,55.55555555555556,0.5625,0.20000000298023224,0.5,0.125,1.585457127979985,81.81818181818183,0.65,0.8444444835186005,0.8333333432674408,0.9000000059604645,9.571485058798058e-05,4.46340423818428,36.36363636363637,0.55,0.27272728085517883,0.25,0.30000001192092896,6.202689860360247e-06,1.93571357429184,62.5,0.71875,0.6500000059604645,0.5833333432674408,0.75,0.00039273020779118626,4.871781686391202,50.0,0.5,0.0,0.0,0.0,0.0021624962363632166,0.8600557137516477,75.0,0.9333333333333333,0.75,1.0,0.6000000238418579,0.32634713157245204,1.6629085342874796,83.33333333333334,0.7777777777777778,0.8571428656578064,0.75,1.0,0.011401213914899929,0.6132380692676298,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.00024250083190224602,4.711518569235795,60.0,0.41666666666666663,0.3333333432674408,0.5,0.25,6.206354766705235e-06,2.5033106603165582,68.42105263157895,0.7222222222222222,0.7333333293596903,0.8095238109429678,0.7777777910232544,9.841343668308213e-07,4.269346154677786,50.0,0.48333333333333334,0.722222238779068,0.6666666716337204,0.8333333432674408,0.06383728694214454,0.026984259077763906,100.0,0.75,0.5,0.5,0.5,0.0001873336273364397,1.734593069976747,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.00032741467945624647
75,0.01924049125216871,1.5034926307042613,77.77777777777779,0.5833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,2.120008096781071,63.63636363636363,0.9166666666666667,0.6666666567325592,0.5833333283662796,0.9166666567325592,0.00011023609736984482,3.260091576361354,63.63636363636363,0.3125,0.5833333432674408,0.6666666716337204,0.75,3.0210730533302217e-05,1.6640692318053136,62.5,0.6666666666666667,0.5666667073965073,0.5666666775941849,0.5666666775941849,0.018360087550129453,1.3096327372871817,50.0,0.5625,0.5,0.5,0.5,3.371252349798212e-05,0.6246727984409982,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.15708998831331591,1.4995328453941301,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,6.285066908765439e-05,1.2510590307007379,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0008962017222738181,5.125972899068374,30.0,0.2916666666666667,0.3333333432674408,0.5,0.25,0.0021042256731641624,2.3083307730331373,73.68421052631578,0.8666666666666667,0.691919207572937,0.6111111144224802,0.8888888955116272,2.556246502601678e-06,3.421942043422001,40.0,0.45,0.222222238779068,0.25,0.20000000298023224,9.417477544058799e-05,0.4944974738191098,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0003327242538474111,1.5135653521088648,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0033775320907365354
76,1.1297972648453613e-06,4.600825665720112,44.44444444444444,0.625,0.0,0.0,0.0,2.2048855384539614,72.72727272727273,0.6875,0.800000011920929,0.8333333432674408,0.8333333432674408,0.00023472092813308352,3.686011322763847,45.45454545454545,0.35,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.00010557130391791688,2.534442516421022,56.25,0.8,0.6136363744735718,0.533333346247673,0.7333333492279053,0.529843181677708,3.2365593662103556,50.0,0.5625,0.0,0.0,0.0,0.00155651826697463,0.6046103883686519,87.5,0.9333333333333333,0.888888955116272,1.0,0.800000011920929,0.03148701817478711,1.3846605450744878,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,7.27092419708508e-05,1.0220777445521387,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,8.393447988710958e-05,4.143613651104341,60.0,0.53125,0.20000000298023224,0.5,0.125,5.9897120065740634e-05,3.2416686414360707,73.68421052631578,0.6888888888888888,0.5030303001403809,0.4761904776096344,0.6111111044883728,0.0002020775974010151,4.200958896224921,50.0,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.01904094195487379,0.005986619016795943,100.0,0.75,1.0,1.0,1.0,1.922312941838195e-05,1.3520266391512095,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,3.0145144710262643e-05
77,0.0005295576659777332,2.0984614049586825,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,1.4971659957155679,81.81818181818183,0.625,0.875,0.875,0.875,2.825394313548342e-05,2.8270096173208343,54.54545454545454,0.71875,0.5833333432674408,0.5,0.75,2.709276201924361e-05,1.9762358291702666,62.5,0.71875,0.625,0.625,0.625,0.00014154165083177372,3.735930746960497,50.0,0.6875,0.0,0.0,0.0,2.347849184917689e-05,0.7238188734584482,75.0,0.8666666666666667,0.75,1.0,0.6000000238418579,0.09739569217046888,0.770123939283914,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,3.582176211323772e-07,0.7017761289995273,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,9.324606232786166e-05,4.7052163957251665,60.0,0.5,0.20000000298023224,0.5,0.125,3.822611847217862e-06,2.102335397590854,84.21052631578947,0.8444444444444444,0.8000000019868215,0.8333333333333334,0.777777781089147,3.017084375964925e-07,3.674920236611102,50.0,0.25,0.3333333432674408,0.30000001192092896,0.375,0.00024248551544995862,0.012990780521558049,100.0,1.0,1.0,1.0,1.0,0.0002748544966156139,0.887893162479425,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,6.157023932885134e-05
78,4.3243231083548284e-07,2.2684125437792986,77.77777777777779,0.65,0.444444477558136,0.5,0.4000000059604645,1.518895705818658,81.81818181818183,0.8333333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,9.6086399774095e-06,1.9753915991836708,63.63636363636363,0.78125,0.75,0.75,0.75,1.142439543884765e-05,2.030460356399894,62.5,0.78125,0.5416666716337204,0.625,0.5,0.0001028125067980215,3.5812065731190934,50.0,0.5625,0.0,0.0,0.0,0.0008563993072039604,0.389897030504001,62.5,0.8666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,0.29315945515713215,0.2977627239432946,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,1.5625030036546155e-08,1.6711518185846652,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,3.6273170389746315e-05,5.426885891741219,30.0,0.40625,0.1428571343421936,0.1666666716337204,0.125,0.00015838490481039617,2.0583810584137456,84.21052631578947,0.8958333333333334,0.8690476218859354,0.9166666666666666,0.8333333333333334,5.157380491363659e-05,4.302684520999378,50.0,0.41666666666666663,0.1428571492433548,0.25,0.10000000149011612,3.267318490121995e-05,0.0033460154399404516,100.0,1.0,1.0,1.0,1.0,2.3238553008531288e-05,0.7355960550691071,80.0,0.71875,0.875,0.875,0.875,0.029639897591166427
