,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
47,0.02824194044942203,2.8253535200379014,60.0,0.5,0.5,0.5,0.5,1.374012015324951,63.63636363636363,0.7,0.75,0.8333333432674408,0.7000000029802322,7.574389141647552e-05,2.8858074231517232,54.54545454545454,0.5166666666666666,0.5000000149011612,0.6666666716337204,0.4166666716337204,0.00021892006607890325,0.7769008142858749,81.25,0.8333333333333334,0.7777778208255768,0.8333333432674408,0.7333333492279053,0.004358569306321996,1.5519210111648578,50.0,0.5625,0.3333333432674408,0.5,0.25,0.06398747434717784,2.3639829013306377,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,4.426204801627279e-06,0.9322323730241119,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.0014739936645999268,2.126193106263666,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,0.00011137949208368842,0.9282450331388082,66.66666666666666,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0040226731562287635,1.9520007634847942,63.1578947368421,0.5761904761904763,0.5757575829823812,0.5555555621782938,0.600000003973643,5.770524750033929e-06,3.0610526896916097,60.0,0.6875,0.800000011920929,0.75,0.875,0.03416521846779416,0.5690628605491693,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.00027130806122001197,0.3341690840024136,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.0002135120449198095
48,0.004111502031444195,3.186438865045305,60.0,0.5,0.5,0.5,0.5,1.2429873797141382,54.54545454545454,0.55,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.00010395958613014168,3.6088069767834416,45.45454545454545,0.4375,0.5555555820465088,0.45000000298023224,0.75,0.00021290614143632016,1.6362744387162773,56.25,0.84375,0.6666666865348816,0.550000011920929,0.875,0.01496393992962337,1.4445673781692756,50.0,0.5625,0.3333333432674408,0.5,0.25,0.30661414818700844,3.341617921206329,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,0.00018250540723176888,0.7235747553171459,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.0015412808263719786,3.3202365958706888,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.00019748943883191524,0.7703150732306847,66.66666666666666,0.6875,0.375,0.375,0.375,0.0006370051211082048,2.802515041914395,57.89473684210527,0.7000000000000001,0.622222234805425,0.6071428656578064,0.8222222328186035,7.530909651805733e-05,3.078576460157342,60.0,0.55,0.6666666865348816,0.75,0.75,0.03525111255917561,0.4975199673433983,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.000399384401000369,0.3328634461755788,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.00016526111852121177
49,2.9414531886336322e-05,3.702126723548446,50.0,0.5,0.0,0.0,0.0,2.6762145623996934,63.63636363636363,0.75,0.75,1.0,0.6666666716337204,5.408350914659314e-05,2.620212355232386,63.63636363636363,0.7666666666666666,0.533333346247673,0.75,0.4166666716337204,0.001155519737954723,1.9266229338873053,62.5,0.84375,0.3333333432674408,0.5,0.25,1.58852796872431,1.6804587228539214,50.0,0.5625,0.3333333432674408,0.5,0.25,0.018392125073441606,2.3025126055762892,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.7770343437078757e-06,1.4201508885474952,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.5751283290925174,2.023579742845821,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,6.903033396003685e-05,1.3395899441674908,66.66666666666666,0.71875,0.3333333432674408,0.5,0.25,0.000645111484993865,2.2344737482594454,57.89473684210527,0.875,0.644444465637207,0.5333333412806193,0.8333333333333334,8.1291270721429e-05,3.2418262287226662,50.0,0.25,0.5833333432674408,0.5,0.75,0.03634231905853595,0.8493639311589142,90.0,1.0,0.8333333432674408,0.75,1.0,0.0014989121083978096,0.4365450826760838,90.0,0.9666666666666667,0.944444477558136,1.0,0.9000000059604645,8.962758637047979e-05
50,0.0034797473491585654,3.4521173036084867,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.467587994601289,54.54545454545454,0.5833333333333333,0.6333333551883698,0.800000011920929,0.550000011920929,0.0008310264490707991,2.992012296148667,45.45454545454545,0.6875,0.4761904776096344,0.4166666716337204,0.625,0.0006325605105456738,1.3913836617726303,56.25,0.84375,0.6477272510528564,0.5892857164144516,0.75,0.004311746531628491,1.1729766108779884,50.0,0.625,0.5,0.5,0.5,0.004012957530174949,2.602460938901413,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,4.174684251091224e-06,1.462422825983872,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.00021509583166019194,2.4681640347147513,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,4.681929282659469e-05,0.8146582653996274,77.77777777777779,0.625,0.875,0.875,0.875,0.005513545363143369,2.030498860276712,63.1578947368421,0.8444444444444444,0.6868686974048615,0.6349206467469534,0.777777781089147,0.0003061877391794965,2.923503572609838,50.0,0.65625,0.722222238779068,0.7000000029802322,0.75,0.03365886934621062,0.3913898324954198,90.0,0.75,0.5,0.5,0.5,0.0008520664744538148,0.36055740661474167,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0003852667819524877
51,0.004796945819028516,3.782067944802306,60.0,0.375,0.20000000298023224,0.5,0.125,1.4216721265511312,45.45454545454545,0.75,0.5833333432674408,0.5000000149011612,0.8333333432674408,1.9837793106730076e-06,3.75288038877008,45.45454545454545,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.00028756777557016535,1.030879472025239,62.5,0.75,0.5833333283662796,0.5416666567325592,0.6666666567325592,0.130397686674031,1.1813966978719515,50.0,0.5625,0.5,0.5,0.5,0.0050643265326141395,2.889756821294538,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,7.999158697801212e-05,2.4675428843162286,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.005946475547021622,3.2211481152484644,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.00017359744459542195,0.8691659727172419,77.77777777777779,0.65625,0.875,0.875,0.875,0.0007942472863818263,2.2897909749696113,57.89473684210527,0.85,0.6555555661519369,0.5555555721124014,0.8055555621782938,3.692180527246483e-06,3.5587686603502506,50.0,0.5833333333333333,0.6333333253860474,0.7142857164144516,0.75,0.018308592538636252,0.9150863610689768,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.0005851443607454303,0.372367750659021,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.0023320344259883745
52,0.008679027352358346,3.432376452412496,60.0,0.34375,0.1666666716337204,0.25,0.125,1.3347328682080575,45.45454545454545,0.625,0.6727272570133209,0.7142857164144516,0.7083333432674408,0.000553232318326986,3.6205492202177236,45.45454545454545,0.45,0.5428571403026581,0.4583333432674408,0.6666666716337204,0.0007809775342748273,1.1747393716109924,62.5,0.8333333333333333,0.675000011920929,0.6000000238418579,0.800000011920929,0.00026909688985704485,1.4250434991775842,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.013315866257968505,3.1331353156441044,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.003247358230056875,0.8008690405303126,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.004263178423670403,2.960149665961164,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,6.627601000148517e-05,0.7693800099236549,77.77777777777779,0.625,0.875,0.875,0.875,0.002168436753942561,3.3402491146187474,63.1578947368421,0.8333333333333334,0.6564102470874786,0.5436508059501648,0.9444444378217062,8.29718978790472e-05,3.620593389873993,60.0,0.78125,0.800000011920929,0.75,0.875,0.14345991924238163,0.8027275021307034,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.00013468192704212137,0.4266565796426782,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.00018815907413501207
53,0.05802999477646096,3.5624900278625438,40.0,0.5,0.5,0.5,0.5,2.975957629648976,63.63636363636363,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.000713915736357413,3.2619103778656235,54.54545454545454,0.26666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.000601232613826777,1.7302411163050413,62.5,0.8125,0.7000000178813934,0.5833333432674408,0.875,0.0011447941266571134,2.983237106398574,62.5,0.5,0.7272727489471436,0.5714285969734192,1.0,0.030984031710222203,3.7605763696176506,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,0.002388468882975881,0.5772166974563083,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.00352444446452603,2.259054962379662,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,7.452276940757143e-05,1.0896336094500334,55.55555555555556,0.6166666666666667,0.3333333432674408,0.2857142984867096,0.4000000059604645,8.20776379833204e-06,2.6044147879915753,57.89473684210527,0.9375,0.644444465637207,0.6666666666666666,0.75,0.00018180905946905385,3.77118176997827,60.0,0.45,0.75,0.7000000029802322,0.8333333432674408,0.0003025913340254351,2.2280402393472523,70.0,1.0,0.7500000298023224,0.6071428656578064,1.0,0.0003581382758197488,0.8807299232610519,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.0008782195761223285
54,0.12437159992519746,3.450530574305175,40.0,0.45833333333333337,0.1666666716337204,0.125,0.25,1.6677009136847432,63.63636363636363,0.55,0.7846153974533081,0.6458333432674408,1.0,3.874486567973222e-07,3.094543077394077,54.54545454545454,0.5833333333333333,0.45000000298023224,0.6666666716337204,0.4166666716337204,0.000722303092286359,1.7496655744760152,62.5,0.8666666666666667,0.7000000178813934,0.6142857223749161,0.9000000059604645,0.0036189244809320697,1.9011559638247923,50.0,0.5,0.3333333432674408,0.5,0.25,0.002680997284702224,3.1675536455551576,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.01104050731411215,0.2213861785914019,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.04279348558531496,2.4124660632549606,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,0.00013135938004581491,0.9232749286456499,77.77777777777779,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,5.4686570576131316e-05,4.229377251760927,63.1578947368421,0.7999999999999999,0.6888889074325562,0.5761904815832773,0.9333333373069763,6.544683842662605,4.948715539502025,40.0,0.48333333333333334,0.3333333432674408,0.2857142984867096,0.4000000059604645,2.5696467799554705,1.2798528181516236,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,1.8367794161136048,0.7600473586723258,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,3.756606653078738
55,0.0013667262750557425,3.71843397233341,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.6414202282546746,54.54545454545454,0.5,0.7727272510528564,0.7142857164144516,0.875,4.878511342894352e-06,3.323146581391651,36.36363636363637,0.3125,0.25,0.25,0.25,0.0002516925846332933,0.9312909702991858,62.5,0.78125,0.675000011920929,0.625,0.75,0.0003759090271401047,1.5738746073905838,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.0017809693299359794,2.5177435107068793,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.00019604022327190566,1.1051566972427493,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.00835481158899327,2.577268655901872,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.0001586098963935651,0.9300829781675062,77.77777777777779,0.71875,0.444444477558136,0.4000000059604645,0.5,0.00034989846426116057,2.3276403443170786,63.1578947368421,0.7777777777777777,0.6551226576169332,0.5555555621782938,0.8222222328186035,0.00112380402111643,3.3576798516474198,50.0,0.3125,0.3333333432674408,0.30000001192092896,0.375,0.0004959519632168889,0.8001496838006152,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.0004748333734404826,0.502608628654809,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.0003915442065769389
56,0.0030999934504508334,3.845963533660696,60.0,0.5,0.5,0.5,0.5,1.731014396245746,54.54545454545454,0.75,0.6346153616905212,0.5238095372915268,0.9166666567325592,0.00015649574470594422,3.1397871674118054,36.36363636363637,0.6666666666666666,0.4000000059604645,0.3333333432674408,0.5,8.98748819387638e-05,1.0067649644843748,62.5,0.8333333333333333,0.6500000357627869,0.6000000089406967,0.7333333492279053,0.00034412408099825375,1.536608764758348,50.0,0.5,0.5,0.5,0.5,0.0018099453107048354,2.5351575316500203,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.008955925649185346,0.8432832121179088,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0007673938331161,2.4086700516460224,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,7.601867507197695e-05,0.9403601567817083,77.77777777777779,0.6166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.0013191684334591784,2.2068005031645743,73.68421052631578,0.6777777777777777,0.5333333412806193,0.5333333412806193,0.5333333412806193,4.7371619186370937e-07,3.4702506853575,50.0,0.78125,0.30000001192092896,0.25,0.375,0.0007956476539614732,0.9528387558639043,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.00016858761717560212,0.6266825140681412,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,5.248432895766365e-05
57,0.001523508533543056,3.6691752583271486,50.0,0.34375,0.1428571343421936,0.1666666716337204,0.125,2.1276708760798613,63.63636363636363,0.75,0.6785714328289032,0.5416666716337204,1.0,4.517798918604853e-05,3.156231357398795,54.54545454545454,0.78125,0.5000000149011612,0.5,0.625,0.0001853171933443526,2.6823859749476777,56.25,0.8,0.6346153914928436,0.5125000029802322,0.8333333432674408,0.016568647955524433,1.7284066151527917,62.5,0.4375,0.6666666865348816,0.6000000238418579,0.75,0.0025989580830219224,2.798957014467947,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,5.407107690353902e-06,0.2895448510376313,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,1.9234489357733347e-05,2.692591629753209,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.00043921692532168075,1.1026420529281822,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,0.00017714645928934965,2.2330358080809876,73.68421052631578,0.7444444444444445,0.7555555701255798,0.8333333333333334,0.7777777910232544,8.742671504413352e-05,3.6268844752327163,60.0,0.5833333333333333,0.6666666865348816,0.75,0.75,0.06713130661001886,1.11336394058695,90.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.012893397017921953,1.268644197346059,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.05890398593642719
58,0.0008202238030681745,4.1520824923212025,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.4205819517763847,54.54545454545454,0.4,0.3636363744735718,0.3333333432674408,0.4000000059604645,5.770346235976945e-07,2.2924478408518714,72.72727272727273,0.6333333333333333,0.5,0.5,0.5,0.011812774990954462,1.1532841445734725,75.0,0.84375,0.6666666865348816,1.0,0.5,0.0023140418248027597,1.57718070283061,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.00011436731616711313,2.6655884605475992,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,6.260090982363712e-07,1.4296322855680714,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0005007387359382099,2.283217452109853,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,8.583287432409526e-05,2.2957749228031266,66.66666666666666,0.6833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.14519254819869418,2.1609814326578096,63.1578947368421,0.7999999999999999,0.7424242496490479,0.6888888974984487,0.8222222328186035,0.014387180936604502,4.37059467176279,50.0,0.25,0.5833333432674408,0.5,0.75,0.00047812777284700147,0.9645594813189435,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.012090459580632273,0.6375924636173174,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,0.0030828593330907306
59,0.0027049350897682626,5.835883434527604,50.0,0.375,0.0,0.0,0.0,1.8480741558066556,63.63636363636363,0.5625,0.6857142746448517,0.8333333432674408,0.5833333432674408,1.3932160431565297,3.5501193401559217,45.45454545454545,0.5166666666666666,0.5,0.45000000298023224,0.5833333432674408,0.10876220859369838,0.7494716035883279,81.25,0.84375,0.7857142686843872,0.8333333432674408,0.75,0.0010050396427909018,2.717815657707705,62.5,0.5625,0.4000000059604645,1.0,0.25,0.001919346504913678,2.6799266232945715,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,8.252106059190779e-06,1.5159548957654132,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.008548946846441809,4.170908748833208,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.11424954793342099,0.8462717534349921,88.88888888888889,0.6833333333333333,0.444444477558136,0.5,0.4000000059604645,0.0002697147749393824,1.6674507129015759,73.68421052631578,0.7569444444444445,0.6857142945130666,0.777777781089147,0.6388888955116272,0.0004088008881371591,3.408055237423002,40.0,0.28125,0.25,0.25,0.25,0.02826021684277852,0.5167644901799883,80.0,0.9666666666666667,0.444444477558136,0.5,0.4000000059604645,0.026351155631988005,0.7490620789141017,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.020856415565060828
60,0.00047468594407204653,4.226797666816611,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.3434368960582772,54.54545454545454,0.53125,0.6500000059604645,0.75,0.5833333432674408,3.0110339217692175e-06,3.595273716249466,54.54545454545454,0.25,0.2857142686843872,0.3333333432674408,0.25,8.406338660311666e-06,1.114019455766301,62.5,0.8125,0.6666666865348816,0.6000000238418579,0.75,0.00663955770199527,1.6544252623665956,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.0014432432118500808,2.2890066755946967,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,2.765791046735584e-07,1.4636647559199971,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.006457043469682405,3.274910446548692,28.57142857142857,0.3333333333333333,0.444444477558136,0.3333333432674408,0.6666666865348816,0.00016065965301538063,1.2424732039377784,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,0.000205771442422518,1.9484787077732368,68.42105263157895,0.7069444444444445,0.500000019868215,0.5714285771052042,0.5,3.146745313695011e-05,4.094090263776396,50.0,0.75,0.6333333551883698,0.5,0.875,0.0003049047900250115,0.9668959124828499,90.0,0.75,0.5,0.5,0.5,9.212550315438913e-05,0.33480087355688226,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.026313914264925107
61,0.0003842648256314121,4.357284879965766,60.0,0.5,0.5,0.5,0.5,1.4175387845465863,45.45454545454545,0.65,0.3333333432674408,0.2857142984867096,0.4000000059604645,1.5070480382106902e-06,3.175438130794498,54.54545454545454,0.34375,0.2857142686843872,0.3333333432674408,0.25,0.0022216176318299867,1.4214290954043178,62.5,0.8,0.649350643157959,0.5833333432674408,0.7333333492279053,0.0016642844281020113,1.8612388730178484,50.0,0.5,0.6000000238418579,0.5,0.75,0.0006817593529368182,2.6169067387305645,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,1.9087322342915376e-06,1.610834248170851,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.01339260739950986,2.462850522337089,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,3.9452724791523146e-05,1.1922126142910408,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,1.4807034071324022e-05,2.149935976456635,68.42105263157895,0.8305555555555556,0.7111111283302307,0.644444465637207,0.8055555621782938,5.966041820645511e-07,3.341701999833357,50.0,0.40625,0.3333333432674408,0.30000001192092896,0.375,0.042431333386764136,1.195740432654135,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,3.4662771028423895e-05,0.20861204499000902,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.0016380973988736748
62,0.0003500959861015298,4.226199672833273,60.0,0.375,0.20000000298023224,0.5,0.125,1.7241402033779707,45.45454545454545,0.625,0.550000011920929,0.75,0.5416666716337204,0.00021828175250821716,3.4914642472981825,36.36363636363637,0.3,0.3928571343421936,0.375,0.4166666716337204,9.55417550664169e-05,1.2386176447631372,62.5,0.875,0.6666666865348816,0.75,0.75,0.002504611654765747,1.7328507311075239,50.0,0.5625,0.6000000238418579,0.5,0.75,0.004093317334208256,2.7917182345956735,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,2.9808196235982183e-06,1.9835400844932864,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0010165676825750717,2.522610955515815,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,1.3635370952038898e-05,1.1419742794961063,66.66666666666666,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,3.538701573943992e-05,2.1483714289718883,68.42105263157895,0.6,0.4935064911842346,0.4444444378217061,0.5555555621782938,0.00031269004527016453,3.761384926526202,50.0,0.75,0.30000001192092896,0.25,0.375,0.000771391627933445,1.139627334829181,90.0,1.0,0.8333333432674408,0.75,1.0,4.502791532263229e-05,0.3024117448606239,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.00048014655430173606
63,0.00025801720794451613,4.527408543924972,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.5531229575131937,45.45454545454545,0.55,0.550000011920929,0.550000011920929,0.550000011920929,5.659448188712185e-06,3.817969820776956,45.45454545454545,0.3125,0.3333333432674408,0.30000001192092896,0.375,6.588587646297718e-05,1.5104223146333597,62.5,0.875,0.6493506729602814,0.6000000089406967,0.8333333432674408,0.00041389020774968506,1.5366060397247248,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.0008206708277700298,2.817356795201786,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,4.338509290065662e-05,1.8993294767583708,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00011978655447774758,2.837284106496618,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,1.373750399358181e-05,1.0810371467741697,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,0.0005659017692102969,2.1510406040504453,68.42105263157895,0.75,0.4888888994852702,0.4222222367922465,0.5833333333333334,1.931098518496719e-05,3.6945119079777213,50.0,0.28125,0.30000001192092896,0.25,0.375,0.0002282415122493165,0.8009472568908731,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.00031667318369338115,0.33284153371513747,80.0,0.7083333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.00029869950192762043
64,0.0001605321925891487,4.399402177498476,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5851394237488428,45.45454545454545,0.5,0.6222222447395325,0.7000000029802322,0.5833333432674408,7.978304964991186e-06,3.7948576032140653,45.45454545454545,0.6875,0.5555555820465088,0.45000000298023224,0.75,3.357064813358813e-05,1.5064534363011473,62.5,0.7083333333333333,0.5974026173353195,0.6000000014901161,0.6666666567325592,0.00016252837218204373,1.5832637733096635,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.0004038010262691099,2.8908564015275977,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,6.925245202565193e-05,1.666980508871536,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0005882172153339909,2.798037464733842,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.0001644981419629207,1.1245311458175111,66.66666666666666,0.65625,0.8333333432674408,0.800000011920929,0.875,1.975103039987561e-05,2.3192821860077313,63.1578947368421,0.7444444444444445,0.631313145160675,0.5555555621782938,0.7666666706403097,4.15705059229023e-06,3.8254631852812624,50.0,0.75,0.5833333432674408,0.5,0.75,0.00019555345270134145,0.8863114932334533,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,6.068083402954789e-05,0.3138405610350749,80.0,0.75,0.4545454680919647,0.5,0.4166666567325592,4.8814767219771306e-05
65,7.104715162257966e-05,4.405994186951477,60.0,0.45833333333333337,0.25,0.25,0.25,1.5932117788485058,45.45454545454545,0.5833333333333333,0.550000011920929,0.550000011920929,0.550000011920929,1.6692181462246867e-06,3.8184477814044184,45.45454545454545,0.3125,0.3333333432674408,0.30000001192092896,0.375,0.00011837381881146698,1.4667123292759983,62.5,0.7916666666666667,0.5846153646707535,0.5238095372915268,0.6666666567325592,8.055535092996551e-05,1.5992377644553453,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.00044698652041234263,2.93099433105434,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,6.548923988055492e-05,1.6291803708683035,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.00014437744800409295,2.7865921323411755,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,2.184306443488992e-05,1.141990089396031,66.66666666666666,0.625,0.8333333432674408,0.800000011920929,0.875,9.708073937507862e-05,2.3433833869317677,63.1578947368421,0.6944444444444445,0.49242424964904785,0.46666667858759564,0.5555555621782938,2.8152328639921023e-05,3.9018244349294458,50.0,0.45,0.6428571343421936,0.625,0.6666666716337204,0.00026193461595564545,0.9266318922551416,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.00015723164444402476,0.3163253343881373,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,6.879886678285316e-05
