,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
47,0.33930833160980794,1.0911590289444588,37.5,0.5333333333333333,0.2857142984867096,0.5,0.20000000298023224,2.2566835694310043,74.21875,0.81796875,0.6263392958790064,0.6979166688397527,0.6125000044703484,8.422884038149007e-05,2.106162440304074,78.125,0.9208333333333334,0.375,0.5,0.3333333358168602,2.4385041710844344e-05,1.4932869536788898,76.47058823529412,0.7444444444444445,0.5,0.6666666666666666,0.40000001589457196,3.60105755054464e-05,2.914660507908433,33.33333333333333,0.53125,0.1428571343421936,0.1666666716337204,0.125,0.12452933473948437,2.1573054323806535,53.84615384615385,0.9166666666666667,0.6333333253860474,0.8333333432674408,0.5476190596818924,0.0003984698745179542,1.0703767289515962,85.71428571428571,0.8333333333333333,0.8989899456501007,0.9000000059604645,0.9166666567325592,0.0005862253252541161,2.1792666828074094,40.0,0.5833333333333333,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.03265810507860471,2.251522789397011,55.65217391304348,0.5745634920634921,0.5263085087140401,0.4780952463547389,0.6487301677465439,0.003896646036031918,3.002305103329734,51.21951219512195,0.49374999999999997,0.374386727809906,0.4702381044626236,0.386111115415891,0.0021086907757230087
48,0.3342295560195669,0.8100957375639473,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.9638126364223323,73.4375,0.7888020833333333,0.6174107138067484,0.6927083358168602,0.6364583410322666,0.07036707238402963,2.0370910011796517,71.875,0.8125,0.0,0.0,0.0,0.0001693193541369629,2.808295708848271,64.70588235294117,0.6875,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.020168199327647546,2.453640056390553,44.44444444444444,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.04600968825450716,1.4110234974163824,61.53846153846154,0.9166666666666667,0.6969697177410126,0.8333333432674408,0.6190476417541504,0.009451238620731293,0.564045182950713,85.71428571428571,0.75,0.8666666746139526,0.8333333432674408,0.9375,0.007327814681528258,1.3663702111882237,60.0,0.55,0.75,0.7000000029802322,0.8333333432674408,0.0007356911761533984,1.9545006745720677,58.26086956521739,0.6315873015873017,0.5475661357243856,0.6022222270568212,0.5668254017829895,0.47739917033317686,3.001235041478582,51.21951219512195,0.4548611111111111,0.4920634975035985,0.5555555572112402,0.4583333383003871,0.10771301473613315
49,0.6461967237249454,1.3663150761784928,37.5,0.6,0.2857142984867096,0.5,0.20000000298023224,2.451915276583912,71.875,0.7536458333333333,0.6467938348650932,0.6127976235002279,0.7197916731238365,0.00798978426532596,1.3600384672984438,78.125,0.7833333333333333,0.20000000298023224,0.25,0.1666666716337204,0.0009699143179950506,1.5365686460682106,76.47058823529412,0.7333333333333334,0.7666666706403097,1.0,0.6666666766007742,0.00011378681509373208,2.6997910591264653,33.33333333333333,0.48333333333333334,0.1428571343421936,0.125,0.1666666716337204,0.01437077318441391,1.088971466521293,69.23076923076923,0.7142857142857143,0.8333333432674408,0.9000000059604645,0.7857142984867096,0.0006799355158840928,0.8314636897024023,78.57142857142857,0.6875,0.7166666686534882,0.75,0.6875,0.026928766824809863,0.716202306978666,80.0,0.875,0.875,0.875,0.875,0.11195756968579786,2.0110323965425287,53.91304347826087,0.5757539682539682,0.485185178120931,0.5107936521371206,0.5174603263537089,0.0035622069078735837,2.9689221180360086,46.34146341463415,0.4613095238095238,0.3872053921222687,0.38809523979822796,0.4107142885526021,0.0009629422084562137
50,0.273118066526644,1.1845053790274624,37.5,0.5333333333333333,0.2857142984867096,0.5,0.20000000298023224,2.1509086473207226,76.5625,0.762202380952381,0.5209325533360243,0.5739583373069763,0.5229166708886623,0.00571245039933621,1.8051726935320835,78.125,0.9083333333333334,0.25,0.375,0.2083333358168602,0.0002671035201572669,1.7162987817764659,76.47058823529412,0.7666666666666666,0.7777777711550394,1.0,0.7333333343267441,2.9337250254048065e-05,2.5896604027500056,44.44444444444444,0.40625,0.1428571343421936,0.1666666716337204,0.125,0.6378064302947145,1.1265192902158905,69.23076923076923,0.8333333333333333,0.792207807302475,0.9000000059604645,0.7083333432674408,3.517019392170173e-05,1.1649693358034743,78.57142857142857,0.8666666666666667,0.8444445133209229,0.9000000059604645,0.800000011920929,0.0012493247051523794,0.8712384239664169,70.0,0.875,0.8333333432674408,0.800000011920929,0.875,0.012049239612023402,2.130540414090986,58.26086956521739,0.576111111111111,0.3088888923327128,0.47777777910232544,0.2522222250699997,0.04559164000135586,2.699474143235152,51.21951219512195,0.42569444444444443,0.4078042407830556,0.4583333333333333,0.3750000099341075,0.0004723644525870273
51,0.1906211488105659,1.406905002181462,62.5,0.6666666666666666,0.5714285969734192,1.0,0.4000000059604645,2.1351379318535604,75.78125,0.7974330357142857,0.667708333581686,0.7447916697710752,0.6916666710749269,3.5202755545526106e-05,1.5796479416084799,78.125,0.886904761904762,0.2916666716337204,0.375,0.25,3.667065835238689e-05,2.272018584030801,64.70588235294117,0.8055555555555555,0.380952388048172,0.6666666666666666,0.3055555572112401,2.2919520934903187e-05,2.496820993730329,44.44444444444444,0.45,0.5,0.5,0.5,0.09505470306477125,2.699024555437435,53.84615384615385,0.75,0.5499999821186066,1.0,0.380952388048172,0.00010921721260415162,0.5194484773682386,71.42857142857143,1.0,0.7402597665786743,0.9166666567325592,0.7000000029802322,0.0058554187623022745,0.9461871400385891,80.0,0.875,0.875,0.875,0.875,0.0008141872305477104,2.236161368330919,53.04347826086957,0.5491666666666667,0.3579365094502767,0.44222222566604613,0.3422222286462784,0.737889826573069,2.9744078960674427,48.78048780487805,0.5291666666666667,0.39814815918604535,0.4305555572112401,0.4027777860562007,0.0287791170901535
52,0.07268265094020669,1.5305030984627588,37.5,0.4666666666666667,0.2857142984867096,0.5,0.20000000298023224,2.9506167220030317,70.3125,0.82734375,0.6662923954427242,0.6220238171517849,0.7802083361893892,0.00010045547861527929,1.7175270184504174,75.0,0.7232142857142857,0.22500000149011612,0.3333333358168602,0.2083333358168602,5.2053990155833374e-05,2.727962305400059,64.70588235294117,0.7013888888888888,0.6571428676446279,1.0,0.5500000019868215,0.00027547203286279535,3.703634050557563,44.44444444444444,0.34375,0.222222238779068,0.20000000298023224,0.25,0.02321452359457334,2.8872995955847247,53.84615384615385,0.6666666666666667,0.6060606241226196,1.0,0.4375,0.00012356506786937685,0.831208046971029,92.85714285714286,0.9166666666666667,0.9615384638309479,0.9285714328289032,1.0,0.000492119037547603,1.0457112569850544,60.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.0009244423062724537,2.2024168852749773,58.26086956521739,0.6013888888888889,0.48365079959233603,0.5322222272555034,0.48444445033868155,0.6260516548173002,3.436076491407585,53.65853658536586,0.4395833333333334,0.3115079303582509,0.4583333383003871,0.2666666681567828,0.24972241929969882
53,0.27562675432486955,1.3412563876303594,37.5,0.6,0.2857142984867096,0.5,0.20000000298023224,2.067292438371359,73.4375,0.7776041666666668,0.5466269943863153,0.6989583373069763,0.5083333384245634,3.2916520291297114e-05,2.0702654959516997,75.0,0.8083333333333333,0.125,0.125,0.125,0.0006448232151781706,2.053846116266515,76.47058823529412,0.7666666666666666,0.5,0.6666666666666666,0.40000001589457196,0.0009128127467720558,2.3576999560587435,55.55555555555556,0.5,0.1666666716337204,0.25,0.125,0.311872306466163,1.7340761771887516,61.53846153846154,0.75,0.6166666597127914,0.9166666567325592,0.5416666567325592,0.0010169315910033094,0.5239773321279532,85.71428571428571,0.9333333333333333,0.8989899456501007,0.9166666567325592,0.9000000059604645,0.00045526384806942574,1.046974306132398,80.0,0.5833333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.0030516594901859907,2.1441266095353266,56.52173913043478,0.6281746031746032,0.4192063530286153,0.526666671037674,0.4288888941208521,0.3287764910641839,3.6794084455398073,48.78048780487805,0.5069444444444445,0.4554232954978943,0.3888888979951541,0.583333338300387,0.025728226200608034
54,0.27867802114445483,0.9692677731181182,37.5,0.4,0.444444477558136,0.5,0.4000000059604645,2.465980890652214,73.4375,0.7776041666666665,0.6679067574441433,0.6593750044703484,0.7364583387970924,0.00012273443261688906,1.6419203021318802,78.125,0.825,0.25,0.5,0.17500000074505806,3.652812525610036e-05,1.4468524941016798,82.35294117647058,0.7166666666666667,0.8666666746139526,1.0,0.7777777910232544,0.000208337307162633,2.5552513201302047,44.44444444444444,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.4453151118285242,0.9374027291730811,69.23076923076923,1.0,0.792207807302475,0.875,0.7857142984867096,1.42773212914603e-05,1.0459521930469484,78.57142857142857,0.9666666666666667,0.819444477558136,1.0,0.7000000178813934,0.19698005881490507,1.2068948547363045,80.0,0.875,0.875,0.875,0.875,0.0059180929427149285,2.1841460488945024,58.26086956521739,0.5902777777777778,0.33899471362431843,0.44666666686534884,0.3433333357175191,0.3412522398624355,3.2330495531093466,48.78048780487805,0.4451388888888889,0.395634929339091,0.4444444527228673,0.42500000447034836,0.005811211281884368
55,0.1913533666684917,1.5631514488814662,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.164294026593426,69.53125,0.8008928571428571,0.6552263908088207,0.6114583425223827,0.7854166738688946,4.275813127327736e-06,2.126482907361324,75.0,0.843452380952381,0.2666666731238365,0.375,0.2083333358168602,0.0009247159286179922,1.361801975811066,88.23529411764706,0.7222222222222222,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.0005804857573774549,3.8507063792844756,55.55555555555556,0.41666666666666663,0.75,0.7000000029802322,0.8333333432674408,0.006376814047293449,4.075958321880388,38.46153846153847,0.75,0.34285715222358704,1.0,0.2083333358168602,0.0009534846821372261,1.0903237266976635,71.42857142857143,1.0,0.7301587760448456,1.0,0.6000000089406967,0.0018199997281961205,0.926183612977856,90.0,0.5,0.5,0.5,0.5,0.00045232723948961475,2.6582962366640435,60.86956521739131,0.6506746031746032,0.39017797311147057,0.5333333353201548,0.3669841339190801,0.00940371293138234,4.263071968209917,51.21951219512195,0.5027777777777778,0.4300865928332011,0.4166666716337204,0.5000000049670538,6.24272070246501e-05
56,0.019219827641237416,1.7396868283371019,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.175653009617178,69.53125,0.856547619047619,0.6670499686151743,0.6421131025999784,0.8093750029802322,0.00030871012421451147,1.777839174553492,84.375,0.8285714285714286,0.5750000029802322,0.75,0.5000000074505806,0.00021701851316067392,1.6395929608973498,76.47058823529412,0.7486111111111112,0.5185185472170512,0.6666666666666666,0.4333333373069763,0.0004999811527981983,2.6551392485498457,55.55555555555556,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.006178636993853377,3.6375125508709494,38.46153846153847,0.625,0.4166666716337204,0.75,0.2916666716337204,0.001692736500826864,0.6815889015300424,71.42857142857143,0.9444444444444444,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.0007917240249124913,1.2644054203881214,80.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.0005234823294540773,2.934277232190001,57.391304347826086,0.5578174603174604,0.284761909643809,0.5,0.22222222487131754,0.0010202935942844578,4.404569376217406,51.21951219512195,0.43402777777777773,0.5289682497580847,0.5555555572112402,0.5166666756073633,0.045625856055543555
57,0.26642082552379936,1.3734270517642213,50.0,0.6,0.5,0.6666666865348816,0.4000000059604645,2.607493953183126,71.875,0.7838541666666666,0.6011942978948355,0.5556547679007053,0.6854166686534882,2.4939658061272882e-05,2.1667288259726067,75.0,0.7124999999999999,0.1666666716337204,0.25,0.125,9.383495884906549e-06,2.489695128795595,64.70588235294117,0.7444444444444445,0.3611111044883728,0.6666666666666666,0.2666666756073634,3.111916607596223e-06,2.7708789728038354,44.44444444444444,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.23347874777706012,2.6406152883361633,53.84615384615385,0.65,0.6190476417541504,0.875,0.5000000149011612,0.00469325138017581,0.4484913948037216,78.57142857142857,0.9,0.8333333432674408,0.875,0.800000011920929,7.175034713735133e-05,1.490895808323207,70.0,0.875,0.8333333432674408,0.800000011920929,0.875,0.00044086928292439375,2.4719849002906025,50.43478260869565,0.5655555555555556,0.43098384539286294,0.4161111146211624,0.5155555605888367,1.6195932212889776,3.4534512521961545,48.78048780487805,0.48055555555555557,0.37450698018074036,0.4055555611848831,0.3944444532195727,0.006395344863416639
58,0.2368669307343524,1.6025022601385732,62.5,0.6,0.6666666865348816,0.75,0.6000000238418579,2.6002285056419434,74.21875,0.7214285714285714,0.5677121561020613,0.6525297686457634,0.5781250037252903,0.0010491255371666696,1.819613456788945,78.125,0.8916666666666667,0.2916666716337204,0.375,0.25,0.00010099843787047703,2.5701346279878785,64.70588235294117,0.6666666666666666,0.26666667064030963,0.3333333333333333,0.22222222884496054,0.0014718233739240425,2.840258668608262,55.55555555555556,0.41666666666666663,0.5,0.5,0.5,0.012973310102895201,0.9271537819875092,69.23076923076923,0.9583333333333333,0.75,0.9166666567325592,0.6666666567325592,0.2240479663430518,0.8515093651338653,78.57142857142857,0.8333333333333333,0.7948718070983887,0.8333333432674408,0.761904776096344,0.002783878801869906,1.5629759455461718,50.0,0.875,0.7727272510528564,0.7142857164144516,0.875,0.00012883028664726116,2.1710434873324718,59.130434782608695,0.5752777777777778,0.33809523781140643,0.4222222238779068,0.3088888943195343,0.0024989241729625952,3.4927534307001165,53.65853658536586,0.5229166666666667,0.454365074634552,0.475000003973643,0.4722222288449605,0.017134848127195443
59,0.01456190506592467,1.9962303838117967,75.0,0.6666666666666666,0.75,1.0,0.6000000238418579,2.6017718843537425,75.78125,0.7695312500000001,0.6797303501516581,0.7221726253628731,0.7114583384245634,1.0202472926658575e-05,1.6813695292735256,84.375,0.8041666666666666,0.41428571939468384,0.4375,0.4166666716337204,0.00010153339505749262,2.0163906648720187,76.47058823529412,0.6736111111111112,0.4888888994852702,0.6666666666666666,0.3888888955116272,7.06598357862635e-06,2.8227967868115615,55.55555555555556,0.45,0.5,0.5,0.5,0.003050511251103704,3.6832168379778967,53.84615384615385,0.5714285714285714,0.7000000029802322,0.8333333432674408,0.6428571492433548,0.000668055186611988,0.563813661476183,71.42857142857143,0.7142857142857143,0.7846153676509857,0.9166666567325592,0.6904762089252472,1.2379760733306094e-05,1.6025207393518237,70.0,0.90625,0.7083333432674408,0.625,0.875,0.005021849197123285,2.8079236291700647,52.17391304347826,0.5664682539682541,0.4983742296695709,0.4373015989859899,0.7066666722297669,0.09130962719149834,4.371073144727453,51.21951219512195,0.4702380952380952,0.36868686974048615,0.475000003973643,0.4047619054714839,0.009443897920817883
60,0.3685888047872293,2.0008740210648805,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.6501550308453794,71.09375,0.7515625000000002,0.6062680520117283,0.5822916738688946,0.6781250070780516,0.0002155222616561157,1.8469349985890857,78.125,0.8541666666666666,0.3333333432674408,0.5,0.25,0.0023738736273533545,2.274358362840137,70.58823529411765,0.7444444444444445,0.4404761989911397,0.6666666666666666,0.3333333432674408,8.369343236411934e-06,3.0434174437961263,55.55555555555556,0.5,0.2857142686843872,0.3333333432674408,0.25,0.013821728442814487,3.9875276651575686,38.46153846153847,0.7023809523809523,0.375,1.0,0.2380952462553978,0.33504986933132647,0.8890500920845713,71.42857142857143,0.71875,0.761904776096344,1.0,0.625,0.001028594595334152,1.095502451180719,70.0,0.6166666666666667,0.7857142686843872,0.75,0.8333333432674408,0.009991474262889814,2.6835882047661546,57.391304347826086,0.5111111111111112,0.35732083320617675,0.48888889253139495,0.3044444501399994,0.025406067031449858,4.652727051680703,46.34146341463415,0.4444444444444445,0.3869047562281291,0.45000000049670535,0.3888888955116272,0.004752045493888112
61,0.019612741545451663,1.7792977541819248,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,2.7062609180282684,70.3125,0.7927083333333332,0.6364087369292974,0.6197916716337204,0.7125000040978193,0.00025603042742535187,2.0012431085372584,78.125,0.805952380952381,0.2916666716337204,0.5,0.2083333358168602,0.00014680114693669608,2.987352981401686,64.70588235294117,0.6638888888888889,0.38333333532015484,0.6666666666666666,0.2833333412806193,7.790287541815694e-05,3.3768163771815694,44.44444444444444,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0048130387822509215,2.1647992024018294,61.53846153846154,0.7142857142857143,0.7333333492279053,0.9000000059604645,0.6190476417541504,1.893793971644652e-05,1.0992656287325382,64.28571428571429,0.9166666666666667,0.6000000089406967,1.0,0.4583333432674408,2.6113766516672508e-05,1.6116788093498715,60.0,0.5833333333333333,0.75,0.7000000029802322,0.8333333432674408,0.3104914167144239,2.6181830783224544,58.26086956521739,0.5780555555555557,0.4394709050655365,0.4777777810891469,0.4500000019868215,0.2905216732384055,4.802286124776833,51.21951219512195,0.5458333333333333,0.4425204594930013,0.4250000019868215,0.5111111104488373,1.0276813246864926
62,0.12223425444149981,1.729357127967332,50.0,0.6666666666666666,0.3333333134651184,1.0,0.20000000298023224,2.7987579819967654,75.78125,0.8172991071428573,0.6822105124592781,0.6645833402872086,0.7750000022351742,1.819847787860924e-06,2.0146745832991906,78.125,0.8047619047619048,0.25,0.5,0.1666666716337204,1.0982685996362833e-05,1.7373527350386033,70.58823529411765,0.7152777777777778,0.4523809552192688,0.6666666666666666,0.3611111144224803,8.599831068234806e-06,2.5029418634360474,55.55555555555556,0.4375,0.25,0.25,0.25,0.004083817598579314,3.5209589719406154,38.46153846153847,0.7916666666666667,0.42222224175930023,0.8333333432674408,0.2916666716337204,2.9853702993855344e-08,2.529534487295781,50.0,0.9666666666666667,0.4523809552192688,1.0,0.30000000447034836,0.00016036937507220625,1.3848963581840281,80.0,0.5,0.444444477558136,0.4000000059604645,0.5,0.00012125367676935829,2.7164458312025346,60.0,0.7147222222222224,0.5114285786946614,0.6219047645727793,0.5588888943195343,3.124533744478515e-05,4.942869405934472,48.78048780487805,0.5055555555555556,0.48333334426085156,0.43373016516367596,0.5972222288449606,0.04186648842392464
63,0.13007259224543172,2.2878074611770383,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,2.529000782793485,75.78125,0.81640625,0.6851912122219801,0.6927083358168602,0.7500000018626451,1.7760139212716478e-05,2.126126010837872,75.0,0.825,0.10000000149011612,0.25,0.0625,0.0018374197760854059,2.6750983807384494,64.70588235294117,0.7000000000000001,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.000370760306036218,3.3320425446830435,33.33333333333333,0.5,0.1428571343421936,0.1666666716337204,0.125,0.010288265058261694,3.3056047149957566,61.53846153846154,0.5833333333333333,0.6000000089406967,1.0,0.4583333432674408,0.001851060019472755,1.3003010761968177,57.14285714285714,0.7,0.625,0.8333333432674408,0.5000000149011612,5.6617724656619626e-05,1.2597007821707273,70.0,0.5,0.4000000059604645,0.3333333432674408,0.5,0.0018697343694647256,2.7881780488148307,60.86956521739131,0.6247222222222223,0.3133333365122477,0.5333333333333333,0.23222222526868183,0.6531282466972751,4.557430780026394,51.21951219512195,0.5020833333333333,0.5,0.5138888905445734,0.5694444452722868,0.0005923199943673899
64,0.229604345748611,1.5246283073968054,75.0,0.6666666666666666,0.75,1.0,0.6000000238418579,2.4392688563644507,71.875,0.759561011904762,0.5967622809112072,0.634672624990344,0.6583333369344473,0.31056919145972184,1.321479418351673,81.25,0.7635416666666667,0.4583333358168602,0.625,0.3958333358168602,0.012938700349364224,1.8457179245897055,76.47058823529412,0.7263888888888889,0.8095238208770752,1.0,0.7166666686534882,0.0047783524517724385,2.6403456615535115,44.44444444444444,0.41666666666666663,0.5,0.5,0.5,0.003358783036569501,2.3837223328950192,53.84615384615385,0.7916666666666667,0.6507936716079712,0.8333333432674408,0.5416666716337204,2.82425060982619e-05,0.4852158461272675,78.57142857142857,0.65625,0.8295454680919647,0.875,0.7916666567325592,0.00019562963120699396,1.2701803023809872,90.0,0.875,0.9285714328289032,1.0,0.875,0.01063867911074936,2.5954291724881884,53.04347826086957,0.528452380952381,0.4849206427733103,0.4600000063578288,0.5811111172040303,0.002689314936356862,4.01298879217775,51.21951219512195,0.5206349206349207,0.33611111839612323,0.33611111839612323,0.4083333338300387,0.0001681289308290745
65,0.11949716248787473,2.8286981927441697,50.0,0.7333333333333333,0.3333333134651184,1.0,0.20000000298023224,3.286000605177192,68.75,0.7541666666666668,0.5746031869202852,0.5677083376795053,0.6385416723787785,0.0013551393601667677,1.3488718429823263,87.5,0.9166666666666666,0.7666666731238365,0.875,0.7083333358168602,1.115307261742645e-06,1.0283654413314258,76.47058823529412,0.6333333333333333,0.46666666865348816,0.5,0.4444444477558136,0.00011292973342009607,2.6004740951642065,55.55555555555556,0.5166666666666666,0.3333333432674408,0.25,0.5,0.0014140505874995332,4.573668381157304,46.15384615384615,0.6904761904761905,0.472222238779068,1.0,0.3095238208770752,0.0006619730658512423,1.181343077468971,64.28571428571429,0.9375,0.6666666865348816,1.0,0.5,0.00010228629191646958,1.2409445180368968,70.0,0.65,0.444444477558136,0.5,0.4000000059604645,0.00027230775653044154,3.733872243766427,47.82608695652174,0.5730952380952381,0.5440019349257151,0.45150794585545856,0.7488888919353485,0.0034399906942185537,3.9139961765538485,46.34146341463415,0.6103174603174603,0.5183862497409185,0.6488095248738924,0.7063492139180502,0.0014586482071336335
66,0.12533086636377702,1.8553261748209853,62.5,0.6666666666666666,0.5714285969734192,1.0,0.4000000059604645,2.835578196338267,70.3125,0.8129464285714285,0.6668290123343468,0.6456845318898559,0.7645833417773247,3.9828523609486073,1.7441197658936767,81.25,0.880952380952381,0.4750000014901161,0.625,0.4166666716337204,3.4729917565863376e-06,1.8996237257274495,70.58823529411765,0.7291666666666666,0.629629651705424,0.6666666666666666,0.600000003973643,9.414109430763562e-06,3.7973280313009656,33.33333333333333,0.375,0.125,0.125,0.125,2.318524400533342,4.468504190038879,46.15384615384615,0.7916666666666667,0.45000000298023224,1.0,0.2916666716337204,0.00029708692525577836,1.165748892376078,78.57142857142857,0.9333333333333333,0.8333333432674408,0.875,0.800000011920929,0.0006861552528708166,1.2437675017442449,80.0,0.875,0.875,0.875,0.875,0.03092478768088961,3.6941110551407865,47.82608695652174,0.571984126984127,0.5250364561875661,0.4292063534259796,0.7644444485505422,0.01855556744228142,4.3285248965975365,51.21951219512195,0.4701388888888889,0.33694082995255786,0.37777779002984363,0.3055555572112401,0.004405366546241839
67,0.11641401595489159,1.9186350137870094,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,3.617896976730193,68.75,0.7674479166666667,0.6634719520807266,0.5967262014746666,0.7729166708886623,0.015281054938978076,1.2157989978679307,90.625,0.875,0.783333346247673,0.9166666716337204,0.75,4.7274109564129975e-07,2.198148397917456,76.47058823529412,0.6875,0.4888888994852702,0.6666666666666666,0.3888888955116272,2.8936829132708226e-05,3.251536190312619,44.44444444444444,0.5625,0.30000001192092896,0.25,0.375,0.027761772111015937,3.1736111191027323,53.84615384615385,0.6166666666666667,0.5666666924953461,0.9000000059604645,0.5000000074505806,0.05459127494804444,1.0813288569168813,71.42857142857143,0.9333333333333333,0.7777778208255768,0.875,0.7000000178813934,0.00016486466021933726,1.3702855407004928,90.0,0.875,0.9285714328289032,1.0,0.875,0.02753178717279711,3.454124309354765,56.52173913043478,0.5563888888888889,0.30724867979685466,0.37777777910232546,0.2744444489479065,0.17899400639130655,4.843244353802452,48.78048780487805,0.49652777777777773,0.34259260694185895,0.34444444874922436,0.3888888905445735,0.0004635924440580296
68,0.11584071425741889,2.0850481255103297,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,3.2410269726818397,70.3125,0.8041666666666668,0.6645562723278999,0.6226190533488989,0.7572916746139526,0.0001590580955988245,1.4870742387305396,81.25,0.7833333333333334,0.25,0.25,0.25,3.367785123043054e-06,2.64648730151889,64.70588235294117,0.7027777777777778,0.6571428676446279,1.0,0.5500000019868215,0.0004921042773050089,2.923441604455432,44.44444444444444,0.5,0.1428571343421936,0.1666666716337204,0.125,0.0015040528631158699,3.0082136786999945,46.15384615384615,0.75,0.5000000149011612,0.875,0.375,2.9445434397859437e-06,1.2694513641878726,78.57142857142857,0.9375,0.8444444835186005,0.9000000059604645,0.8333333432674408,1.694046787222467e-05,1.3669649103289014,80.0,0.5,0.444444477558136,0.4000000059604645,0.5,0.0005228412814905281,3.1359235756232815,55.65217391304348,0.5731349206349207,0.4497883677482605,0.4733333379030228,0.48111111323038735,0.0009277896339038854,4.98397388502062,51.21951219512195,0.516468253968254,0.36851853132247925,0.3777777850627899,0.4055555611848831,0.0019266706980722152
69,0.00019925470171300265,2.047384679695165,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,3.52141663764358,71.09375,0.7661830357142857,0.6118055656552315,0.5875000040978193,0.7197916693985462,1.169745919082786e-05,1.408815883056746,87.5,0.8726190476190476,0.5750000029802322,0.6666666716337204,0.5833333358168602,3.998944866750525e-06,1.6954541160987733,76.47058823529412,0.7777777777777778,0.8222222328186035,1.0,0.7222222288449606,0.0009129868973527629,2.7368376274053836,44.44444444444444,0.45,0.6428571343421936,0.625,0.6666666716337204,0.0006291837458898112,3.161867308987237,46.15384615384615,0.5833333333333333,0.5000000149011612,0.75,0.375,4.747025687395567e-05,1.5591968274362826,64.28571428571429,0.71875,0.7083333432674408,0.875,0.625,1.374981248849432e-05,1.2819896883593005,90.0,0.5,0.5,0.5,0.5,7.850727633319942e-05,3.8035021316043016,58.26086956521739,0.6277777777777779,0.3288888911406199,0.41666667262713114,0.30888889332612357,0.8247099058190305,4.718899576491206,48.78048780487805,0.4305555555555555,0.3291005492210388,0.32500000298023224,0.3388888935248057,2.023369076195679e-05
70,0.13262552425453897,3.275187695508267,37.5,0.6666666666666666,0.0,0.0,0.0,3.926150996154552,68.75,0.8416666666666667,0.6484848633408546,0.5552083384245634,0.8260416686534882,1.1141758297001612e-05,1.672468998243043,84.375,0.8303571428571428,0.5833333358168602,0.625,0.5625,1.8321739204026378e-09,1.6673335714054014,76.47058823529412,0.75,0.5079365173975626,0.6666666666666666,0.4166666666666667,0.030105291437776082,3.7206824095019053,44.44444444444444,0.48333333333333334,0.722222238779068,0.6666666716337204,0.8333333432674408,0.00023747071243020057,4.077504996558484,53.84615384615385,0.875,0.533333346247673,1.0,0.375,0.0003346705165518248,1.371330643224784,71.42857142857143,0.8333333333333333,0.800000011920929,0.875,0.75,0.00031336451864006466,1.6312014532234322,70.0,0.875,0.8333333432674408,0.800000011920929,0.875,0.0010021349978669744,3.082591529769306,59.130434782608695,0.5554761904761905,0.47177009185155233,0.502222228050232,0.4988888919353485,0.025960932568559046,4.673598576770392,51.21951219512195,0.46458333333333335,0.5702381084362665,0.5555555621782938,0.6694444492459297,1.1825553805774349e-05
