,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
61,26.684717751193023,28.868795300246113,0.0,0.0,0.0,0.0,0.0,32.22517745114737,0.0,0.0,0.0,0.0,0.0,1.343189857433053,9.313861731267085,0.0,0.0,0.0,0.0,0.0,9.694844534565926,16.63905563527708,0.0,0.0,0.0,0.0,0.0,0.375479313513987,115.36929252413941,0.0,0.0,0.0,0.0,0.0,16.78379401178272,178.14085233146318,0.0,0.0,0.0,0.0,0.0,5.5327363616369105,65.59964610070844,0.0,0.0,0.0,0.0,0.0,9.553709829390302,107.21478883266843,0.0,0.0,0.0,0.0,0.0,1.9959246389685332,50.967245320555534,0.0,0.0,0.0,0.0,0.0,0.6152488065100601,87.44750226452753,0.0,0.0,0.0,0.0,0.0,9.42020879310805,55.090358548917706,0.0,0.0,0.0,0.0,0.0,7.483903840978345,29.85340944199821,0.0,0.0,0.0,0.0,0.0,10.166055821708282,58.24508018690003,0.0,0.0,0.0,0.0,0.0,0.8231222659048232,175.88296355054314,0.0,0.0,0.0,0.0,0.0,54.73544648817153,41.68176332832545,0.0,0.0,0.0,0.0,0.0,23.38903839190283,136.01044645531448,0.0,0.0,0.0,0.0,0.0,6.27409813185635,49.38369773020341,0.0,0.0,0.0,0.0,0.0,6.706959486447435
62,2.1335914834575846,13.219014249917851,0.0,0.0,0.0,0.0,0.0,4.010261817166215,0.0,0.0,0.0,0.0,0.0,3.448987080483876,4.544824824912092,0.0,0.0,0.0,0.0,0.0,0.42707798111819734,2.954174315126753,0.0,0.0,0.0,0.0,0.0,0.2163727087481262,47.77449024466398,0.0,0.0,0.0,0.0,0.0,5.58779258731191,43.9006953277456,0.0,0.0,0.0,0.0,0.0,13.629616747036085,26.264087548125318,0.0,0.0,0.0,0.0,0.0,3.357397764350904,73.04108180867243,0.0,0.0,0.0,0.0,0.0,0.7608408356771253,63.428784141141605,0.0,0.0,0.0,0.0,0.0,21.746254052904643,56.656030812315805,0.0,0.0,0.0,0.0,0.0,11.880854599592432,119.56806980815632,0.0,0.0,0.0,0.0,0.0,1.4299763854489818,28.23025006699551,0.0,0.0,0.0,0.0,0.0,0.2764997097159467,69.87174329046893,0.0,0.0,0.0,0.0,0.0,11.545948225210084,112.17781940677533,0.0,0.0,0.0,0.0,0.0,5.1918507651905,39.7365537673591,0.0,0.0,0.0,0.0,0.0,27.431886756645287,187.13372317428633,0.0,0.0,0.0,0.0,0.0,72.00401316865904,42.64269811244167,0.0,0.0,0.0,0.0,0.0,21.01878798044607
63,3.0329500200524606,16.25104151231496,0.0,0.0,0.0,0.0,0.0,3.3945427257335754,0.0,0.0,0.0,0.0,0.0,1.4601036740801552,2.7968931507046464,0.0,0.0,0.0,0.0,0.0,0.2845270028293733,2.4648011749044256,0.0,0.0,0.0,0.0,0.0,1.1621144422946572,233.70423218049575,0.0,0.0,0.0,0.0,0.0,27.42701371377724,41.72436761160187,0.0,0.0,0.0,0.0,0.0,7.595678406039077,27.01938326145666,0.0,0.0,0.0,0.0,0.0,6.865080089651393,126.00677655898987,0.0,0.0,0.0,0.0,0.0,0.019654664805128307,180.61429856978359,0.0,0.0,0.0,0.0,0.0,2.6717405066474074,93.4386278551851,0.0,0.0,0.0,0.0,0.0,4.50768093376215,215.55940817112068,0.0,0.0,0.0,0.0,0.0,66.95609223050734,78.5753922664626,0.0,0.0,0.0,0.0,0.0,0.09513770964976424,57.0916804995697,0.0,0.0,0.0,0.0,0.0,61.72270798416283,222.98480593900507,0.0,0.0,0.0,0.0,0.0,10.539450042024885,34.81641409168592,0.0,0.0,0.0,0.0,0.0,12.902749726816898,447.40277388080904,0.0,0.0,0.0,0.0,0.0,3.3871480494510164,50.94687057169469,0.0,0.0,0.0,0.0,0.0,4.950605967302819
64,5.394755344292251,15.677101368225644,0.0,0.0,0.0,0.0,0.0,8.59242522456314,0.0,0.0,0.0,0.0,0.0,0.7493951892406358,5.864215123386196,0.0,0.0,0.0,0.0,0.0,10.40552257869853,4.796717870457863,0.0,0.0,0.0,0.0,0.0,2.500320659289322,39.69577176399032,0.0,0.0,0.0,0.0,0.0,23.56061947811413,30.459116842777433,0.0,0.0,0.0,0.0,0.0,23.56003329156513,25.399245517792938,0.0,0.0,0.0,0.0,0.0,25.858117671351675,76.37060691081416,0.0,0.0,0.0,0.0,0.0,35.550628829998395,32.18976685226021,0.0,0.0,0.0,0.0,0.0,2.718799355237331,128.46447758182367,0.0,0.0,0.0,0.0,0.0,1.468830418787998,89.47836199085309,0.0,0.0,0.0,0.0,0.0,1.9791147580602586,48.80353683259095,0.0,0.0,0.0,0.0,0.0,0.4028173848964162,59.30908342138762,0.0,0.0,0.0,0.0,0.0,0.5816413514806789,97.70271208832891,0.0,0.0,0.0,0.0,0.0,95.64826722121275,37.0306925753443,0.0,0.0,0.0,0.0,0.0,65.30353102053745,117.20282648388817,0.0,0.0,0.0,0.0,0.0,1.867009143093743,26.783008730723015,0.0,0.0,0.0,0.0,0.0,0.8557967930470507
65,31.708750600612195,18.566418322205628,0.0,0.0,0.0,0.0,0.0,5.58609906228036,0.0,0.0,0.0,0.0,0.0,1.8349681714495036,9.45149091442587,0.0,0.0,0.0,0.0,0.0,6.950025993682949,3.5816617211969266,0.0,0.0,0.0,0.0,0.0,0.4359113466331518,245.26499468257708,0.0,0.0,0.0,0.0,0.0,10.786973647504775,26.4847630779855,0.0,0.0,0.0,0.0,0.0,12.225323462167761,104.72327331635793,0.0,0.0,0.0,0.0,0.0,16.15699807556384,80.00412688137082,0.0,0.0,0.0,0.0,0.0,11.88701166051457,28.53736108801385,0.0,0.0,0.0,0.0,0.0,1.2597886002026843,64.19602576591413,0.0,0.0,0.0,0.0,0.0,2.716920981944099,60.451022440817205,0.0,0.0,0.0,0.0,0.0,3.373478491620953,26.446357826061373,0.0,0.0,0.0,0.0,0.0,0.3210664069230395,105.22420554558987,0.0,0.0,0.0,0.0,0.0,1.4368170507569242,220.31279104400832,0.0,0.0,0.0,0.0,0.0,42.81844936262885,366.8920217912003,0.0,0.0,0.0,0.0,0.0,16.200444915946875,205.8508704364778,0.0,0.0,0.0,0.0,0.0,66.99105182895279,24.64589832058373,0.0,0.0,0.0,0.0,0.0,6.962799943483083
66,7.415946798473307,18.27797824746489,0.0,0.0,0.0,0.0,0.0,5.072155163523707,0.0,0.0,0.0,0.0,0.0,5.413895702199096,3.638247019370232,0.0,0.0,0.0,0.0,0.0,2.2888610063975277,1.4271204631807888,0.0,0.0,0.0,0.0,0.0,0.20200276232715472,104.57598526741586,0.0,0.0,0.0,0.0,0.0,2.211563235583091,67.00179146811456,0.0,0.0,0.0,0.0,0.0,11.572388672736952,74.69745712385661,0.0,0.0,0.0,0.0,0.0,10.357514723218499,74.28277383200675,0.0,0.0,0.0,0.0,0.0,1.0913674697315263,41.885317398300174,0.0,0.0,0.0,0.0,0.0,7.343423032565275,106.48608555149417,0.0,0.0,0.0,0.0,0.0,4.79372184508118,48.56659689265201,0.0,0.0,0.0,0.0,0.0,0.714973610452988,29.756123706579533,0.0,0.0,0.0,0.0,0.0,9.717771233305214,70.98744479698061,0.0,0.0,0.0,0.0,0.0,13.772983902338188,148.77177288819934,0.0,0.0,0.0,0.0,0.0,14.308014769291658,50.70636450074748,0.0,0.0,0.0,0.0,0.0,15.473603275175071,175.30041690738332,0.0,0.0,0.0,0.0,0.0,190.82050232654166,27.935471098300354,0.0,0.0,0.0,0.0,0.0,25.000506110867025
67,2.7248284668313048,19.777888216804158,0.0,0.0,0.0,0.0,0.0,6.844464886931604,0.0,0.0,0.0,0.0,0.0,0.6485695127498813,3.3752715947625047,0.0,0.0,0.0,0.0,0.0,0.4779677642947542,2.7624787574817633,0.0,0.0,0.0,0.0,0.0,2.3197749777535384,91.42774717669856,0.0,0.0,0.0,0.0,0.0,7.241493624549418,55.955040968542775,0.0,0.0,0.0,0.0,0.0,5.980797310916273,69.22445456848936,0.0,0.0,0.0,0.0,0.0,5.321024348103537,99.85418073063273,0.0,0.0,0.0,0.0,0.0,2.120296436213402,42.1894019487292,0.0,0.0,0.0,0.0,0.0,32.20847914353905,142.02681925386145,0.0,0.0,0.0,0.0,0.0,1.8620922731341352,54.90732372194375,0.0,0.0,0.0,0.0,0.0,4.402322235634308,29.758929217882788,0.0,0.0,0.0,0.0,0.0,5.262171109417441,69.92350508776279,0.0,0.0,0.0,0.0,0.0,9.475052797193193,298.33680021179,0.0,0.0,0.0,0.0,0.0,6.424681959188249,279.51513837794494,0.0,0.0,0.0,0.0,0.0,2.822551071405332,222.7151383070975,0.0,0.0,0.0,0.0,0.0,70.58497521746717,26.868398347392183,0.0,0.0,0.0,0.0,0.0,3.0259850768566996
68,1.3290643059838911,15.413095536537146,0.0,0.0,0.0,0.0,0.0,2.8995615567565114,0.0,0.0,0.0,0.0,0.0,4.470343538541872,3.8259689781527184,0.0,0.0,0.0,0.0,0.0,0.5146289144357741,4.6900323565919235,0.0,0.0,0.0,0.0,0.0,2.6066087849467308,32.44433414281482,0.0,0.0,0.0,0.0,0.0,30.790959879450547,65.6612491101829,0.0,0.0,0.0,0.0,0.0,26.368280094057994,25.096806846044952,0.0,0.0,0.0,0.0,0.0,4.314416090810197,107.84340426954638,0.0,0.0,0.0,0.0,0.0,31.10518580558567,42.43725904225416,0.0,0.0,0.0,0.0,0.0,33.94779046845889,47.94185703608218,0.0,0.0,0.0,0.0,0.0,0.6561879324403274,110.24094934140938,0.0,0.0,0.0,0.0,0.0,2.7361818384620955,27.103066854539392,0.0,0.0,0.0,0.0,0.0,0.13355088446922492,58.13570462868982,0.0,0.0,0.0,0.0,0.0,15.656060661171473,115.86515648427333,0.0,0.0,0.0,0.0,0.0,4.491297615437646,69.32111981870088,0.0,0.0,0.0,0.0,0.0,11.131331104387527,101.26690913840737,0.0,0.0,0.0,0.0,0.0,3.658300962435975,26.152831912296193,0.0,0.0,0.0,0.0,0.0,2.183952615675172
69,4.501908041924677,40.764187500636766,0.0,0.0,0.0,0.0,0.0,4.1699926419136935,0.0,0.0,0.0,0.0,0.0,0.7362272432345988,2.8960577155880918,0.0,0.0,0.0,0.0,0.0,1.4447527915985865,1.613439825988181,0.0,0.0,0.0,0.0,0.0,0.8042195033019258,49.372495254618144,0.0,0.0,0.0,0.0,0.0,7.015587521676024,24.119246508137877,0.0,0.0,0.0,0.0,0.0,7.36046267673421,25.46116414842161,0.0,0.0,0.0,0.0,0.0,0.798363183510379,87.94080390759457,0.0,0.0,0.0,0.0,0.0,14.039172481398607,30.609884206659167,0.0,0.0,0.0,0.0,0.0,15.490337926459784,39.21178434803241,0.0,0.0,0.0,0.0,0.0,5.730337388085804,106.47947594814143,0.0,0.0,0.0,0.0,0.0,9.376127639104912,29.39683446861529,0.0,0.0,0.0,0.0,0.0,0.05740505373359681,55.976968211862854,0.0,0.0,0.0,0.0,0.0,8.986148536839222,94.34058354475764,0.0,0.0,0.0,0.0,0.0,15.998493754620078,23.605603970157226,0.0,0.0,0.0,0.0,0.0,3.996458912641436,137.65718302330353,0.0,0.0,0.0,0.0,0.0,15.349370213125123,27.682596577283135,0.0,0.0,0.0,0.0,0.0,7.228900576527092
70,1.390394203348777,14.71334598244587,0.0,0.0,0.0,0.0,0.0,2.9955938622635845,0.0,0.0,0.0,0.0,0.0,0.3760960132297863,4.009564859195847,0.0,0.0,0.0,0.0,0.0,5.295045403486812,2.412017362258171,0.0,0.0,0.0,0.0,0.0,0.422786356738662,39.33131185970458,0.0,0.0,0.0,0.0,0.0,4.516871549472193,26.078911175761775,0.0,0.0,0.0,0.0,0.0,0.8135477192336085,29.717634708679906,0.0,0.0,0.0,0.0,0.0,111.20180844896251,76.56123129625125,0.0,0.0,0.0,0.0,0.0,35.19032954822574,43.55217757715497,0.0,0.0,0.0,0.0,0.0,10.12524429869325,57.084688350474494,0.0,0.0,0.0,0.0,0.0,19.555307803414713,132.83460486757104,0.0,0.0,0.0,0.0,0.0,3.369029150201592,27.541453003376265,0.0,0.0,0.0,0.0,0.0,8.039558007578863,83.26299581359812,0.0,0.0,0.0,0.0,0.0,2.192402097850093,110.45097127399406,0.0,0.0,0.0,0.0,0.0,43.93455396535712,86.12557320817425,0.0,0.0,0.0,0.0,0.0,15.896831200911784,144.44455982367595,0.0,0.0,0.0,0.0,0.0,5.826030474746307,57.76415022252661,0.0,0.0,0.0,0.0,0.0,2.9752700636101013
71,0.4183875450308198,23.585230439807745,0.0,0.0,0.0,0.0,0.0,3.0419724943940554,0.0,0.0,0.0,0.0,0.0,2.4874472229428277,3.028839078975169,0.0,0.0,0.0,0.0,0.0,0.8576486540273722,1.939571648129853,0.0,0.0,0.0,0.0,0.0,1.844682530791702,133.97249868839,0.0,0.0,0.0,0.0,0.0,15.56687077477879,22.90000091303272,0.0,0.0,0.0,0.0,0.0,6.81119974360807,28.51896823412728,0.0,0.0,0.0,0.0,0.0,0.07775841720508275,75.76220003560023,0.0,0.0,0.0,0.0,0.0,0.1485172338301972,27.322885503025933,0.0,0.0,0.0,0.0,0.0,19.61426358046106,44.77153920206974,0.0,0.0,0.0,0.0,0.0,10.389661561294078,68.14517210074635,0.0,0.0,0.0,0.0,0.0,3.8256495798205967,26.461595435979046,0.0,0.0,0.0,0.0,0.0,0.04902809484836557,56.8938471601015,0.0,0.0,0.0,0.0,0.0,0.39242747504417164,169.35021221885933,0.0,0.0,0.0,0.0,0.0,6.298970372462178,99.77065826830867,0.0,0.0,0.0,0.0,0.0,12.016859049089419,101.82297330653026,0.0,0.0,0.0,0.0,0.0,4.272438727178166,32.82285585345921,0.0,0.0,0.0,0.0,0.0,1.7606905877752463
72,11.942379159903002,22.63174130211435,0.0,0.0,0.0,0.0,0.0,4.643726238631805,0.0,0.0,0.0,0.0,0.0,1.7855185377816414,2.5265947917258793,0.0,0.0,0.0,0.0,0.0,3.232791687312143,4.190605437434974,0.0,0.0,0.0,0.0,0.0,2.396423691534937,31.80587289589087,0.0,0.0,0.0,0.0,0.0,2.397665711355665,23.384196341700914,0.0,0.0,0.0,0.0,0.0,5.963022901716529,46.76488913415885,0.0,0.0,0.0,0.0,0.0,167.51633480878067,74.15150709512712,0.0,0.0,0.0,0.0,0.0,4.794295565100285,49.94034942231419,0.0,0.0,0.0,0.0,0.0,10.014202630253036,53.38924659999818,0.0,0.0,0.0,0.0,0.0,23.278921504185977,121.23984807289983,0.0,0.0,0.0,0.0,0.0,3.2574931910322595,29.236235852369177,0.0,0.0,0.0,0.0,0.0,3.0502564823090426,84.51084524943131,0.0,0.0,0.0,0.0,0.0,4.424877946509625,139.49603930590092,0.0,0.0,0.0,0.0,0.0,73.8310198272406,19.712206899635866,0.0,0.0,0.0,0.0,0.0,18.626369969868335,97.6847183874213,0.0,0.0,0.0,0.0,0.0,121.46050830771532,32.75512027696508,0.0,0.0,0.0,0.0,0.0,16.427698527614254
73,7.277358017380922,14.364600497359426,0.0,0.0,0.0,0.0,0.0,3.606163107879013,0.0,0.0,0.0,0.0,0.0,0.6267762976597071,2.6537327193784033,0.0,0.0,0.0,0.0,0.0,0.5750576226143076,1.475543851673564,0.0,0.0,0.0,0.0,0.0,1.562040016637429,92.22085632265123,0.0,0.0,0.0,0.0,0.0,1.3901562594599388,23.392714465647465,0.0,0.0,0.0,0.0,0.0,80.291751788868,26.302103656164903,0.0,0.0,0.0,0.0,0.0,0.18471293178189668,80.89164318505507,0.0,0.0,0.0,0.0,0.0,19.92666465010001,50.144834333987156,0.0,0.0,0.0,0.0,0.0,2.4451285722745215,43.155837641139684,0.0,0.0,0.0,0.0,0.0,0.3278234353738093,146.0298898123236,0.0,0.0,0.0,0.0,0.0,4.05277013645786,34.12315268344364,0.0,0.0,0.0,0.0,0.0,1.8645870465221233,60.68727377659037,0.0,0.0,0.0,0.0,0.0,4.535478229076192,139.13231601972706,0.0,0.0,0.0,0.0,0.0,1.935569986242356,20.24405387950518,0.0,0.0,0.0,0.0,0.0,1.4318645662097034,171.87200950665985,0.0,0.0,0.0,0.0,0.0,2.8220666193268684,34.572021789889675,0.0,0.0,0.0,0.0,0.0,12.782515931181184
74,13.643300037407283,22.759072939348577,0.0,0.0,0.0,0.0,0.0,2.991358557769333,0.0,0.0,0.0,0.0,0.0,0.9241609429144959,3.2265788803822697,0.0,0.0,0.0,0.0,0.0,0.552200380452767,1.3725518780917185,0.0,0.0,0.0,0.0,0.0,0.38068899045044985,126.12454908801445,0.0,0.0,0.0,0.0,0.0,28.341126690932573,25.852999322491836,0.0,0.0,0.0,0.0,0.0,41.36603776569495,34.33201196518607,0.0,0.0,0.0,0.0,0.0,0.5640235235746669,81.23271936636219,0.0,0.0,0.0,0.0,0.0,0.7919133826508813,30.522600899386052,0.0,0.0,0.0,0.0,0.0,57.93716844953322,55.972946974408764,0.0,0.0,0.0,0.0,0.0,21.955603548422285,56.169865702153366,0.0,0.0,0.0,0.0,0.0,1.421269855948586,36.25983438980969,0.0,0.0,0.0,0.0,0.0,5.702982916197861,59.15906455934147,0.0,0.0,0.0,0.0,0.0,14.441171656190035,103.56961784894057,0.0,0.0,0.0,0.0,0.0,9.896014801773953,80.376447036847,0.0,0.0,0.0,0.0,0.0,14.37698931550979,82.4243064725064,0.0,0.0,0.0,0.0,0.0,24.019527729759762,33.26133184166337,0.0,0.0,0.0,0.0,0.0,0.43210407634052944
75,0.28532387482280164,13.84860743160341,0.0,0.0,0.0,0.0,0.0,4.887283742955944,0.0,0.0,0.0,0.0,0.0,0.6051315829558929,2.085486226810713,0.0,0.0,0.0,0.0,0.0,0.15263843461021345,2.8601187255164056,0.0,0.0,0.0,0.0,0.0,4.798024492501378,39.14872441052611,0.0,0.0,0.0,0.0,0.0,29.489715856946844,21.91919661967588,0.0,0.0,0.0,0.0,0.0,16.315980238047228,29.21773345312788,0.0,0.0,0.0,0.0,0.0,33.5044949252438,81.68594853809763,0.0,0.0,0.0,0.0,0.0,1.662960635463423,106.52807741440695,0.0,0.0,0.0,0.0,0.0,7.582725315605133,79.92846260955973,0.0,0.0,0.0,0.0,0.0,3.877779740416035,225.45173463367982,0.0,0.0,0.0,0.0,0.0,2.4051877119901035,24.629740544177142,0.0,0.0,0.0,0.0,0.0,1.1478073710529397,56.536087731244415,0.0,0.0,0.0,0.0,0.0,8.264845297144674,147.58517277506104,0.0,0.0,0.0,0.0,0.0,151.30919120457477,68.82151694051768,0.0,0.0,0.0,0.0,0.0,11.769119210147668,258.54837853919923,0.0,0.0,0.0,0.0,0.0,133.12124484971025,45.35510969332079,0.0,0.0,0.0,0.0,0.0,16.329239800094072
76,1.0827878189767381,16.514826394503597,0.0,0.0,0.0,0.0,0.0,3.9675940023275342,0.0,0.0,0.0,0.0,0.0,0.13965506883418663,2.5767927092901535,0.0,0.0,0.0,0.0,0.0,4.664125702942209,3.345238490219475,0.0,0.0,0.0,0.0,0.0,1.7202170466344486,49.971247710711424,0.0,0.0,0.0,0.0,0.0,6.739219769161849,47.87996652899145,0.0,0.0,0.0,0.0,0.0,8.979128648386457,35.247606960131435,0.0,0.0,0.0,0.0,0.0,1.4591159817077557,84.97356087112513,0.0,0.0,0.0,0.0,0.0,2.6082466696102666,32.76979031475794,0.0,0.0,0.0,0.0,0.0,11.73458468939282,156.16952146374334,0.0,0.0,0.0,0.0,0.0,4.250345576862819,50.49490468123185,0.0,0.0,0.0,0.0,0.0,0.4355549708037465,45.9164921738181,0.0,0.0,0.0,0.0,0.0,16.309272344650207,57.50209203911322,0.0,0.0,0.0,0.0,0.0,15.748773493909184,118.5476274425268,0.0,0.0,0.0,0.0,0.0,84.13953082557882,118.73425525434718,0.0,0.0,0.0,0.0,0.0,7.473142328285734,171.37743791225273,0.0,0.0,0.0,0.0,0.0,37.19416321694371,45.63454872597359,0.0,0.0,0.0,0.0,0.0,3.3726683011204877
77,2.366046802902813,16.7680096539637,0.0,0.0,0.0,0.0,0.0,2.690710461142586,0.0,0.0,0.0,0.0,0.0,2.3064893091929783,3.7932850990843265,0.0,0.0,0.0,0.0,0.0,5.066014859618181,5.185590625079524,0.0,0.0,0.0,0.0,0.0,0.6839008308568105,81.54087337288901,0.0,0.0,0.0,0.0,0.0,21.956751421512145,49.480984200872804,0.0,0.0,0.0,0.0,0.0,20.893388820184555,24.385199753509703,0.0,0.0,0.0,0.0,0.0,2.0985328433183916,128.1299890813212,0.0,0.0,0.0,0.0,0.0,0.055748784594191296,79.1265319875394,0.0,0.0,0.0,0.0,0.0,47.803298045801846,66.70477473420968,0.0,0.0,0.0,0.0,0.0,12.04015068907371,58.43193671987065,0.0,0.0,0.0,0.0,0.0,5.456465561246992,31.466058880100313,0.0,0.0,0.0,0.0,0.0,0.036765054910299064,55.044428207772874,0.0,0.0,0.0,0.0,0.0,9.69376288648442,113.00710947440908,0.0,0.0,0.0,0.0,0.0,3.419889706036237,65.22075521156452,0.0,0.0,0.0,0.0,0.0,6.4062899082751255,86.67607008421511,0.0,0.0,0.0,0.0,0.0,1.563837471143345,31.53739550625802,0.0,0.0,0.0,0.0,0.0,1.1340071389564474
78,19.131657965719306,20.959704456782354,0.0,0.0,0.0,0.0,0.0,4.446643402179787,0.0,0.0,0.0,0.0,0.0,0.37539836594890136,4.283936712417005,0.0,0.0,0.0,0.0,0.0,3.207096857504955,3.0356622445071197,0.0,0.0,0.0,0.0,0.0,0.4900050341116124,55.50397549501116,0.0,0.0,0.0,0.0,0.0,29.56815896039627,24.615884120288776,0.0,0.0,0.0,0.0,0.0,5.757823633093235,25.202160550824644,0.0,0.0,0.0,0.0,0.0,4.072908256363908,79.82551889675761,0.0,0.0,0.0,0.0,0.0,0.20194632525590758,34.31575667586604,0.0,0.0,0.0,0.0,0.0,0.7831614216013497,55.15456494696605,0.0,0.0,0.0,0.0,0.0,16.98344736711043,99.07993957606982,0.0,0.0,0.0,0.0,0.0,1.9617565651260453,26.16779494553901,0.0,0.0,0.0,0.0,0.0,0.9820169901112443,55.882817696061906,0.0,0.0,0.0,0.0,0.0,3.6689610582013104,101.15062986626091,0.0,0.0,0.0,0.0,0.0,15.153489048279742,60.923036224701185,0.0,0.0,0.0,0.0,0.0,5.792430755199428,98.62367631719442,0.0,0.0,0.0,0.0,0.0,12.907159505811673,29.990441507091315,0.0,0.0,0.0,0.0,0.0,1.8821186192776436
79,1.0845553267741692,19.442228489690812,0.0,0.0,0.0,0.0,0.0,2.963747669726663,0.0,0.0,0.0,0.0,0.0,0.18589607917482853,2.77411508635686,0.0,0.0,0.0,0.0,0.0,0.6880254903315637,3.1532617437582444,0.0,0.0,0.0,0.0,0.0,0.3299124799015135,121.41513551918362,0.0,0.0,0.0,0.0,0.0,26.88857407974134,32.08190051584312,0.0,0.0,0.0,0.0,0.0,19.828065258456594,32.1470683533438,0.0,0.0,0.0,0.0,0.0,6.70807043157957,75.4084161369553,0.0,0.0,0.0,0.0,0.0,3.297617651086962,33.82489947494505,0.0,0.0,0.0,0.0,0.0,45.09608836028637,56.90509668567042,0.0,0.0,0.0,0.0,0.0,1.5046977129093693,50.29231637788018,0.0,0.0,0.0,0.0,0.0,0.9571775943698059,24.348523136771632,0.0,0.0,0.0,0.0,0.0,2.520340412591784,57.86335486118971,0.0,0.0,0.0,0.0,0.0,32.392973187095386,235.35202481968108,0.0,0.0,0.0,0.0,0.0,18.552543631167396,104.88203060520532,0.0,0.0,0.0,0.0,0.0,5.037741974462778,139.33987009835107,0.0,0.0,0.0,0.0,0.0,22.554784185861056,30.22399858943864,0.0,0.0,0.0,0.0,0.0,1.1957181538929629
80,0.4175538256876751,16.662651061304544,0.0,0.0,0.0,0.0,0.0,2.8249250494177724,0.0,0.0,0.0,0.0,0.0,0.698683344196902,2.4698349102673887,0.0,0.0,0.0,0.0,0.0,0.46903678884151184,1.6070384157698596,0.0,0.0,0.0,0.0,0.0,0.22154344754717678,61.13024769778496,0.0,0.0,0.0,0.0,0.0,27.31721489816371,20.42585045064324,0.0,0.0,0.0,0.0,0.0,180.8914442705662,25.694327337143577,0.0,0.0,0.0,0.0,0.0,5.744910793919133,91.48883583351198,0.0,0.0,0.0,0.0,0.0,39.588639612791155,50.2815393070676,0.0,0.0,0.0,0.0,0.0,16.0633264151169,51.12474328025711,0.0,0.0,0.0,0.0,0.0,6.850118577878246,84.48063360910116,0.0,0.0,0.0,0.0,0.0,2.451014602723351,27.54028627189361,0.0,0.0,0.0,0.0,0.0,1.8761806673852488,68.63951153023636,0.0,0.0,0.0,0.0,0.0,1.3659082727515497,111.90547096646094,0.0,0.0,0.0,0.0,0.0,57.84627104092287,18.12623360707437,0.0,0.0,0.0,0.0,0.0,3.4425493380240377,131.8618502245935,0.0,0.0,0.0,0.0,0.0,72.30881554900643,32.05656768907378,0.0,0.0,0.0,0.0,0.0,18.148031834044275
81,0.6902042147283257,19.526718599515913,0.0,0.0,0.0,0.0,0.0,3.711165703776221,0.0,0.0,0.0,0.0,0.0,1.0863440043284616,2.4164281640437864,0.0,0.0,0.0,0.0,0.0,0.17224109028551587,1.4816754225551467,0.0,0.0,0.0,0.0,0.0,2.758826473352933,99.64129171356669,0.0,0.0,0.0,0.0,0.0,1.1346244042044684,22.55399608033929,0.0,0.0,0.0,0.0,0.0,1.7432054419783145,34.14420971050506,0.0,0.0,0.0,0.0,0.0,0.37497832662070074,70.82880346582509,0.0,0.0,0.0,0.0,0.0,1.2837837428900352,29.678067974560197,0.0,0.0,0.0,0.0,0.0,4.122436727115479,64.98501062946556,0.0,0.0,0.0,0.0,0.0,1.4173409356669877,92.3954066479758,0.0,0.0,0.0,0.0,0.0,12.793834976038147,30.682136462457223,0.0,0.0,0.0,0.0,0.0,0.8915901969125745,87.50553692088731,0.0,0.0,0.0,0.0,0.0,1.6460300471461744,117.44866829801103,0.0,0.0,0.0,0.0,0.0,7.3996925426262745,25.53428228719948,0.0,0.0,0.0,0.0,0.0,13.454469258956838,105.54790883613,0.0,0.0,0.0,0.0,0.0,5.354859401711249,35.170074357115574,0.0,0.0,0.0,0.0,0.0,15.191790487890394
